|original|suggestions|rule_id
1415|gechent|['gegen', 'Gegend', 'Regent', 'legend', 'checkend', 'fegend', 'gegelt', 'gegähnt', 'gegärt', 'hegend', 'kegelt', 'kochend', 'rechend', 'regend', 'rächend', 'sägend', 'wägend', 'zechend', 'wegen']|GERMAN_SPELLER_RULE
1416|Kukt|['Rückt', 'Zückt', 'Bückt', 'Kurt', 'Guckt', 'Rückte', 'Kickt', 'Deckt', 'Kackt', 'Fügt', 'Gut', 'Kult', 'Lücke', 'Lockt', 'Weckt', 'Packt', 'Mücke', 'Lügt', 'Hackt', 'Hockt']|GERMAN_SPELLER_RULE
1417|telofonichet|[]|GERMAN_SPELLER_RULE
1418|Var|['War', 'Für', 'Dar', 'Gar', 'Vor', 'Bar', 'Zar', 'Van', 'Bär', 'Rar', 'Wär', 'Aar', 'Mär', 'Fair', 'Der', 'An', 'Fahr', 'Das', 'Er', 'Hvar']|GERMAN_SPELLER_RULE
1419|lolipop|['Polypol']|GERMAN_SPELLER_RULE
1420|seigt|['zeigt', 'seicht', 'seit', 'leicht', 'reicht', 'zeigte', 'steigt', 'zweigt', 'neigt', 'weicht', 'zeige', 'zeugt', 'senkt', 'sticht', 'seichte', 'siegt', 'laicht', 'säugt', 'seist', 'zeig']|GERMAN_SPELLER_RULE
1421|gecht|['geht', 'recht', 'legt', 'echt', 'Hecht', 'hegt', 'kocht', 'regt', 'rächt', 'fegt', 'eckt', 'wägt', 'Negt', 'Recht', 'checkt', 'keucht', 'lägt', 'sägt', 'zecht', 'nicht']|GERMAN_SPELLER_RULE
1422|esen|['äsen', 'äßen', 'eben', 'lesen', 'Wesen', 'essen', 'Besen', 'aßen', 'Ösen', 'Lesen', 'pesen', 'Äsen', 'äse', 'äsend', 'ästen', 'äße', 'äßest', 'äßet', 'den', 'ein']|GERMAN_SPELLER_RULE
1423|yemant|['jemand', 'befand', 'gemalt', 'bemalt', 'Gewand', 'Zement', 'bemannt', 'gemahnt', 'gemäht', 'Gemünd', 'Pedant', 'Sämann', 'behänd', 'bemaßt', 'dement', 'genant', 'bemähnt']|GERMAN_SPELLER_RULE
1424|Kugt|['Kunst', 'Gut', 'Kurt', 'Sucht', 'Punkt', 'Bucht', 'Fügt', 'Küche', 'Zucht', 'Kocht', 'Kult', 'Wucht', 'Kund', 'Kürt', 'Lügt', 'Rügt', 'Funkt', 'Lugt', 'Guckt', 'Bukt']|GERMAN_SPELLER_RULE
1425|fohr|['vor', 'von', 'vom', 'fort', 'fuhr', 'Tor', 'vorn', 'Rohr', 'vorm', 'Mohr', 'Bohr', 'Föhr', 'Lohr', 'fahr', 'Bor', 'Vor', 'führ', 'gor', 'vors']|GERMAN_SPELLER_RULE
1426|biessien|['ließen', 'besaßen', 'hießen', 'präzisen', 'beißen', 'gießen', 'pressen', 'besäßen', 'bissigen', 'pressten', 'bissen', 'Dießen', 'Gießen', 'Kiesseen', 'biestigen', 'piepsen', 'piepsigen', 'piepsten', 'pissen', 'pissten']|GERMAN_SPELLER_RULE
1427|Telefonumer|['Telefonnummer', 'Telefonier', 'Televolumen', 'Telephoneme', 'Telephonemen', 'Telemonomer', 'Telefoneme', 'Telefonemen', 'Telefonufer', 'Telefonuser', 'Telefonuhr', 'Telefonmeer', 'Telefonoper', 'Telefoneier', 'Telefonheer', 'Telefonrömer', 'Telefontier', 'Telefonämter', 'Telefonbier', 'Telefonpier']|GERMAN_SPELLER_RULE
1428|lechelt|['lächelt', 'regelt', 'lächeln', 'segelt', 'lächelte', 'legend', 'fächelt', 'gegelt', 'hechelt', 'kegelt', 'lächel', 'lächele', 'lächelst', 'lägest', 'pegelt', 'Regel', 'Gegend', 'legen', 'legt', 'gezielt']|GERMAN_SPELLER_RULE
1429|unger|['unter', 'enger', 'junger', 'unser', 'Anker', 'Hunger', 'ungern', 'unken', 'unke', 'Anger', 'Enger', 'hunger', 'lunger', 'über', 'jungen', 'junge', 'langer', 'länger', 'unten', 'Lager']|GERMAN_SPELLER_RULE
1430|rgeht|['geht', 'ergeht', 'steht', 'sieht', 'recht', 'zieht', 'dreht', 'regelt', 'ruht', 'begeht', 'gehe', 'angeht', 'riet', 'umgeht', 'weht', 'fleht', 'geh', 'gräbt', 'regt', 'reiht']|GERMAN_SPELLER_RULE
1431|weinnent|['weinen', 'wein-ende', 'weinend', 'weintest', 'weinten', 'spinnend', 'weichend', 'weintet', 'weißnäht', 'wringend', 'reinsend']|GERMAN_SPELLER_RULE
1432|Strasen|['Straßen', 'Straße', 'Strafen', 'Strapsen', 'Zurasen', 'Tragen', 'Staaten', 'Starken', 'Traten', 'Trafen', 'Starben', 'Strafe', 'Stränden', 'Starten', 'Trauen', 'Stießen', 'Phrasen', 'Starren', 'Satrapen']|GERMAN_SPELLER_RULE
1433|Fota|['Foto', 'Gotha', 'Iota', 'Pfote', 'Coda', 'Jota', 'Fata', 'Koda', 'Feta', 'Nota', 'Food', 'Roda', 'Soda', 'Fötal', 'Vote', 'Von', 'Vom', 'Vor', 'Veda']|GERMAN_SPELLER_RULE
1434|aufgehangt|['aufgehängt', 'aufgehängte', 'ausgehängt', 'aufgetankt', 'aufgehackt', 'aufgehängten', 'aufgehäuft', 'aufgesaugt', 'aufgewandt', 'aufgehängter', 'aufgesagt', 'aufhängt', 'aufgedüngt', 'aufgehabt', 'aufgehackte', 'aufgehakt', 'aufgehalst', 'aufgehängtem', 'aufgehängtes']|GERMAN_SPELLER_RULE
1435|tatzechlich|['tatsächlich', 'tatsächliche', 'tatsächlichen', 'tatsächlicher', 'tagtäglich', 'tatsächliches', 'tatsächlichem']|GERMAN_SPELLER_RULE
1436|kingelt|['klingelt', 'giggelt', 'gingest', 'ginget', 'gängelt', 'kringelt', 'kungelt', 'pinkelt', 'ringelt', 'tingelt', 'winkelt', 'gingen', 'Winkel', 'eingeht', 'ginge', 'Winkeln', 'gipfelt', 'mangelt', 'singend', 'wickelt']|GERMAN_SPELLER_RULE
1437|Ferlohren|['Verloren', 'Fellohren', 'Verbohren', 'Verlorene', 'Pfeilohren', 'Verloben', 'Vergoren', 'Fehlohren', 'Verlosen', 'Fernohren', 'Verlogen', 'Vektoren', 'Märzohren', 'Teilohren', 'Verlören', 'Formohren', 'Fernrohren', 'Verrohren', 'Werkohren', 'Herzohren']|GERMAN_SPELLER_RULE
1438|plackarte|['flackerte', 'back-arte', 'blau-arte', 'Plankarte', 'blick-arte', 'beackerte', 'block-arte', 'plackende', 'pack-arte', 'plackte', 'Glaskarte', 'klackerte', 'Salzkarte', 'Kalkkarte', 'Balzkarte', 'Walzkarte', 'Blaukarte', 'Flachkarte', 'Klärkarte', 'Talkkarte']|GERMAN_SPELLER_RULE
1439|giehng|['ging', 'gierig', 'Ziehung', 'kiebig', 'kiesig']|GERMAN_SPELLER_RULE
1440|Dunn|['Dünn', 'Dünen', 'Dann', 'Düne', 'Denn', 'Dung', 'Tun', 'Düna', 'Dünne', 'Turn', 'Und', 'Kann', 'Dünnt', 'Wenn', 'Tunk', 'Juni', 'Fünf', 'Den', 'Nun']|GERMAN_SPELLER_RULE
1441|kliengelte|['klingelte', 'klingelt', 'gegängelte', 'klingele', 'klingelnde', 'klingelten', 'klingeltet', 'klüngelte', 'kringelte']|GERMAN_SPELLER_RULE
1442|gehgangen|['gegangen', 'geh-angel', 'gehangen', 'geh-angeln', 'gelangen', 'geh-engen', 'gefangen', 'geh-fangen', 'begangen', 'geh-unken', 'vergangen', 'ergangen', 'gegangene', 'behangen', 'Hergängen', 'Weggängen', 'gehangene', 'zergangen', 'weghängen']|GERMAN_SPELLER_RULE
1443|cklingelte|['klingelte', 'klingelt', 'anklingelte', 'klingele', 'klingelnde', 'klingelten', 'klingeltet', 'klüngelte', 'kringelte']|GERMAN_SPELLER_RULE
1444|Tühr|['Tür', 'Dürr', 'Führ', 'Rühr', 'Für', 'Der', 'Mehr', 'Jahr', 'Ihr', 'Sehr', 'Führt', 'Uhr', 'Daher', 'Fuhr', 'Tor', 'Dar', 'Tour', 'Typ', 'Wahr', 'Tier']|GERMAN_SPELLER_RULE
1445|Lutschelr|['Ludger', 'Kutscher', 'Lutscher', 'Hutgeld', 'Ludgers', 'Lutschen', 'Südgeld', 'Lutschens', 'Lunger', 'Lutschern', 'Lutsche', 'Lutschers', 'Lötscher', 'Lutschend', 'Lutschest', 'Lübscher']|GERMAN_SPELLER_RULE
1446|enkt|['engt', 'eng', 'enge', 'deckt', 'denkt', 'rückt', 'lenkt', 'lockt', 'senkt', 'weckt', 'packt', 'hackt', 'hockt', 'leckt', 'pickt', 'sackt', 'zuckt', 'zückt', 'backt', 'bückt']|GERMAN_SPELLER_RULE
1447|nimat|['nimmt', 'nicht', 'Heimat', 'Zitat', 'Fiat', 'Lima', 'Sima', 'Pirat', 'Primat', 'Zimt', 'mimt', 'nimm', 'Unikat', 'niet', 'Limas', 'nickt', 'Diamat', 'Dima', 'Dimas', 'Eilat']|GERMAN_SPELLER_RULE
1448|Kesen|['Lesen', 'Käsen', 'Wesen', 'Gegen', 'Käse', 'Geben', 'Mäzen', 'Gehen', 'Besen', 'Kästen', 'Käses', 'Kämen', 'Säßen', 'Keksen', 'Fezen', 'Gesät', 'Kiesen', 'Gäben', 'Gären']|GERMAN_SPELLER_RULE
1449|Huse|['House', 'Füße', 'Süße', 'Buße', 'Muse', 'Hase', 'Düse', 'Hose', 'Muße', 'Hume', 'Zuse', 'Hüte', 'Hupe', 'Hufe', 'Huste', 'Hure', 'Büße', 'Hülse', 'Duze', 'Fuße']|GERMAN_SPELLER_RULE
1450|kekan|['gegen', 'getan', 'Dekan', 'gucken', 'Bäckern', 'kecken', 'kicken', 'Säckeln', 'Säcken', 'gackern', 'kacken', 'vegan', 'begann', 'gelang', 'gewann', 'kein', 'wegen', 'bekam', 'geben', 'gehen']|GERMAN_SPELLER_RULE
1451|Kefaint|['Kevin', 'Gemeint', 'Gefeilt', 'Geweint', 'Kevins', 'Befeinde', 'Gefeixt', 'Deviant', 'Gepfeilt', 'Genannt', 'Gefärbt', 'Levain', 'Geweiht', 'Gezeigt', 'Gefeiert', 'Geteilt', 'Gefasst', 'Gefällt', 'Gemein', 'Geneigt']|GERMAN_SPELLER_RULE
1452|fua|['für', 'via', 'qua', 'Lua', 'aua', 'füg', 'pfui', 'von', 'auf', 'aus', 'zu', 'um', 'zum', 'zur', 'nur', 'vom', 'vor', 'da', 'fünf', 'gut']|GERMAN_SPELLER_RULE
1453|Telefun|['Telefon', 'Tälern', 'Telefone', 'Telefons', 'Telefax', 'Telegen', 'Telemus', 'Thelen']|GERMAN_SPELLER_RULE
1454|sain|['sein', 'seine', 'seit', 'kein', 'sei', 'seien', 'rein', 'Main', 'Wein', 'fein', 'mein', 'dein', 'Hein', 'nein', 'seid', 'sann', 'seins', 'säen', 'Pein', 'zeig']|GERMAN_SPELLER_RULE
1455|Fruint|['Freund', 'Vereint', 'Front', 'Vermint', 'Frucht', 'Frönt', 'Frist', 'Frust', 'Print', 'Quint', 'Forint', 'Freist', 'Freinet', 'Greint', 'Frühst', 'Grünt', 'Cruist']|GERMAN_SPELLER_RULE
1456|ankerufen|['angerufen', 'Angerufen', 'abgerufen', 'Zugerufen', 'angerufene', 'anrufen', 'ungerufen', 'nachrufen', 'angreifen', 'abberufen', 'Bankrufen', 'angelaufen', 'Hockeyrufen', 'Beckenrufen', 'anzurufen', 'Bankenrufen', 'angeraten', 'Enkelrufen', 'angerufenen', 'Heckrufen']|GERMAN_SPELLER_RULE
1457|ais|['als', 'aus', 'ein', 'bis', 'ans', 'eins', 'Eis', 'cis', 'Liz', 'Hais', 'Kais', 'Mais', 'Qis', 'Vis', 'fis', 'gis', 'vis', 'Lys', 'die']|GERMAN_SPELLER_RULE
1458|Kefruit|['Befreit', 'Gefreit', 'Nephrit', 'Gefragt', 'Geprüft', 'Gegrüßt', 'Getrübt', 'Gefräst', 'Gefeit', 'Gefoult', 'Gefreut', 'Gepflügt', 'Geruht', 'Gefreite', 'Gebrüht', 'Gefault', 'Gefrort', 'Gefrönt', 'Gefugt', 'Gefurzt']|GERMAN_SPELLER_RULE
1459|wekgelaufen|['weggelaufen', 'weglaufen', 'weggelaufene', 'Bäcker-laufen', 'weggelassen', 'Deck-laufen', 'Heck-laufen', 'wegzulaufen', 'Leck-laufen', 'hergelaufen', 'deck-laufen', 'weggehauen', 'leck-laufen', 'weggelangen', 'weg-laufen', 'weggelaufenem', 'weich-laufen', 'weggelaufenen', 'weggelaufener', 'weggelaufenes']|GERMAN_SPELLER_RULE
1460|Sekbrife|['Sackpfeife', 'Rückbrief', 'Rückbriefe', 'Zuckerige', 'Seebrise', 'Serife']|GERMAN_SPELLER_RULE
1461|futernopf|[]|GERMAN_SPELLER_RULE
1462|schlus|['schlug', 'grüß', 'Iglus', 'glüh', 'ganz', 'gut', 'groß', 'schloss', 'schuf', 'grün', 'schoss', 'Schluss', 'Schulz', 'schaut', 'grub', 'schwul', 'goss', 'scheu', 'scheue', 'scheut']|GERMAN_SPELLER_RULE
1463|falid|['valid', 'fällt', 'valide', 'Halit', 'fallt', 'falzt', 'damit', 'fand', 'bald', 'folgt', 'David', 'Wald', 'falls', 'fährt', 'fasst', 'fähig', 'fängt', 'fair', 'fällig', 'färbt']|GERMAN_SPELLER_RULE
1464|schpanzin|['ganzen', 'Spanien', 'glänzen', 'spannen', 'Spangen', 'Spanten', 'Spatzen', 'spann', 'schanzen', 'schwänzen', 'Spanking', 'Spann', 'Spannen', 'Spans', 'Sparzins', 'Spänen', 'spanen', 'spanst', 'spanten', 'spannig']|GERMAN_SPELLER_RULE
1465|tarlisch|['täglich', 'tägliche', 'dänisch', 'farbig', 'türkisch', 'fällig', 'taktisch', 'thermisch', 'tragisch', 'tägliches', 'Hallig', 'Harnisch', 'darlegt', 'färöisch', 'gälisch', 'tätlich', 'warzig', 'tätliche', 'Garmisch', 'bärtig']|GERMAN_SPELLER_RULE
1466|telefornert|['telefoniert']|GERMAN_SPELLER_RULE
1467|wekgelafen|['weggelaufen', 'weggelassen', 'weggeblasen', 'weggehauen', 'weggelangen', 'weggelaufene', 'weggetanen', 'weghelfen', 'weghälfen', 'weggelesen', 'weggelogen', 'wegklauen']|GERMAN_SPELLER_RULE
1468|augehangen|['au gehangen', 'abgehangen', 'angehangen', 'ausgehangen', 'ausgegangen', 'angefangen', 'aufgegangen', 'abgefangen', 'aufgefangen', 'abgegangen', 'angegangen', 'angehängten', 'aufgehängten', 'gehangen', 'zugegangen', 'abgehängten', 'abgehangene', 'aufgehakten', 'nachgehangen']|GERMAN_SPELLER_RULE
1469|Waind|['Wein', 'Weint', 'Wind', 'Weist', 'Meint', 'Feind', 'Saint', 'Weine', 'Warnt', 'Weiht', 'Weins', 'Weilt', 'Waid', 'Weinte', 'Teint', 'Weißt', 'Wand', 'Wähnt', 'Sind']|GERMAN_SPELLER_RULE
1470|bai|['Bai', 'bei', 'beim', 'Mai', 'sei', 'bat', 'bar', 'pi', 'phi', 'Bay', 'Bei', 'Hai', 'Kai', 'May', 'Tai', 'bäh', 'pah', 'peil', 'Jay']|GERMAN_SPELLER_RULE
1471|uartet|['wartet', 'härtet', 'artet', 'gärtet', 'dartet', 'Partei', 'lautet', 'Garten', 'Karte', 'Karten', 'harte', 'harten', 'startet', 'warten', 'Gärten', 'harter', 'landet', 'wartete', 'Härte', 'Quartett']|GERMAN_SPELLER_RULE
1472|Telewoniniem|['Telewohninsel']|GERMAN_SPELLER_RULE
1473|froin|['freuen', 'freut', 'freue', 'frohen', 'freu', 'freund', 'von', 'frei', 'freie', 'freien', 'rein', 'Freund', 'voran', 'fein', 'flohen', 'treu', 'vorn', 'Erwin', 'worin', 'Armin']|GERMAN_SPELLER_RULE
1474|froien|['freuen', 'freien', 'treuen', 'freue', 'freuten', 'frohen', 'frönen', 'froren', 'fronen', 'Freuen', 'freuend', 'frören', 'großen', 'frühen', 'freie', 'roten', 'Preußen', 'freier', 'flohen', 'Drogen']|GERMAN_SPELLER_RULE
1475|nimant|['nimmt', 'jemand', 'niemand', 'Diamant', 'Eiland', 'pikant', 'Gigant', 'Dinant', 'Ligand', 'Piment', 'mimend', 'nimmst', 'timend']|GERMAN_SPELLER_RULE
1476|Trokenfutter|['Trockenfutter', 'Trockenfutters', 'Flockenfutter', 'Brückenfutter', 'Drogenfutter', 'Trockenfelder', 'Tropenfutter', 'Trockenfilter', 'Trocken-futter', 'Trockengüter', 'Thronfutter', 'Trockenhütte', 'Trägerfutter', 'Trockenwetter', 'Glockenfutter', 'Größenfutter', 'Druckerfutter', 'Tränenfutter', 'Morgenfutter', 'Probenfutter']|GERMAN_SPELLER_RULE
1477|Mätchen|['Mädchen', 'Mengen', 'Käthchen', 'Märchen', 'Rädchen', 'Mädchens', 'Fädchen', 'Lädchen', 'Letzten', 'Metzen', 'Machen', 'Zeigen', 'Märkchen', 'Manchen', 'Mätzchen', 'Reichen', 'Mäxchen', 'Setzen', 'Mütchen']|GERMAN_SPELLER_RULE
1478|Pakatte|['Pagate', 'Begatte', 'Pakete', 'Begabte', 'Palette', 'Pachtete', 'Parade', 'Fagotte', 'Packard', 'Packte', 'Paläste', 'Platte', 'Plakate', 'Vakante', 'Plakette', 'Facette', 'Rabatte', 'Pagode', 'Begatten', 'Begattet']|GERMAN_SPELLER_RULE
1479|klibt|['gibt', 'glitt', 'klebt', 'klipp', 'clippt', 'gilbt', 'gilt', 'bleibt', 'lebt', 'litt', 'gelebt', 'glatt', 'glaubt', 'liebt', 'blind', 'gelobt', 'geübt', 'glich', 'klingt', 'geliebt']|GERMAN_SPELLER_RULE
1480|sih|['sich', 'sie', 'sah', 'zäh', 'sieh', 'zieh', 'zisch', 'zig', 'seh', 'die', 'in', 'im', 'ist', 'mit', 'ein', 'zu', 'bis', 'sind', 'wie', 'zum']|GERMAN_SPELLER_RULE
1481|aluer|['aller', 'alter', 'lauer', 'alber', 'älter', 'aber', 'alle', 'allem', 'allen', 'alten', 'alte', 'neuer', 'alles', 'außer', 'Maler', 'Walter', 'Bauer', 'Dauer', 'Feuer', 'Mauer']|GERMAN_SPELLER_RULE
1482|zuh|['zu', 'zum', 'zur', 'sah', 'cum', 'süß', 'Kuh', 'such', 'zäh', 'Muh', 'Ruh', 'buh', 'puh', 'seh', 'auch', 'auf', 'aus', 'für', 'sich', 'sie']|GERMAN_SPELLER_RULE
1483|Tuhe|['Ruhe', 'Kühe', 'Truhe', 'Tue', 'Türe', 'Tute', 'Thule', 'Luhe', 'Tuche', 'Rühe', 'Tüte', 'Buhe', 'Duze', 'Düse', 'Thuje', 'Muhe', 'Tube', 'Mühe', 'Toughe', 'Toure']|GERMAN_SPELLER_RULE
1484|deurl|['teure', 'Säure', 'Bäuerle', 'Säuern', 'säuere', 'säuern', 'säuert', 'säure', 'der', 'teil', 'läuft', 'Bäume', 'Räume', 'teuer', 'Säule', 'teuren', 'teurer', 'Säuren', 'räumt', 'tourt']|GERMAN_SPELLER_RULE
1485|deuldlih|[]|GERMAN_SPELLER_RULE
1486|unarmen|['umarmen', 'unären', 'nahmen', 'armen', 'enormen', 'warmen', 'Barmen', 'Farmen', 'zunahmen', 'narren', 'knarren', 'Alarmen', 'Carmen', 'Hubarmen', 'Karmen', 'Knarren', 'Knarzen', 'Tonarmen', 'Umarmen', 'Unarten']|GERMAN_SPELLER_RULE
1487|fsest|['fest', 'aßest', 'fläzt', 'fräst', 'äsest', 'äßest', 'seit', 'fast', 'setzt', 'West', 'feste', 'spät', 'Rest', 'fasst', 'Nest', 'Pest', 'fremd', 'liest', 'pflegt', 'Brest']|GERMAN_SPELLER_RULE
1488|abet|['ab et', 'aber', 'spät', 'habet', 'Spät', 'äßet', 'über', 'bei', 'ab', 'dabei', 'haben', 'acht', 'alte', 'bald', 'habe', 'lebt', 'oben', 'alt', 'bot', 'Lied']|GERMAN_SPELLER_RULE
1489|laragsama|[]|GERMAN_SPELLER_RULE
1490|wall|['Wall', 'will', 'Fall', 'Hall', 'all', 'voll', 'walk', 'walle', 'Ball', 'Call', 'Kall', 'fall', 'wallt', 'walz', 'wähl', 'wälz', 'als', 'war', 'alle', 'was']|GERMAN_SPELLER_RULE
1491|gesehn|['gesehen', 'gezähnt', 'gesehnt', 'käsen', 'gegen', 'geben', 'gehen', 'gezählt', 'lesen', 'Wesen', 'gemein', 'gesteht', 'Lesern', 'gestehen', 'gesägt', 'kämen', 'Mäzen', 'gedehnt', 'genäht', 'gesehene']|GERMAN_SPELLER_RULE
1492|Brigen|['Briten', 'Bringen', 'Birken', 'Brachen', 'Brixen', 'Brechen', 'Brüchen', 'Prägen', 'Urigen', 'Brisen', 'Beigen', 'Berigen', 'Blichen', 'Brächen', 'Brägen', 'Böigen', 'Tragen', 'Porigen', 'Zeigen', 'Übrigen']|GERMAN_SPELLER_RULE
1493|oke|['Ecke', 'ecke', 'ohne', 'Ecken', 'Acker', 'Äcker', 'ocker', 'eck', 'eckt', 'eckte', 'Eck', 'acker', 'ackre', 'ecken', 'olé', 'öde', 'öko']|GERMAN_SPELLER_RULE
1494|watte|['Watte', 'hatte', 'hätte', 'wandte', 'wagte', 'Gatte', 'Ratte', 'matte', 'warte', 'satte', 'watet', 'wette', 'Latte', 'Matte', 'walte', 'wate', 'watete', 'wägte', 'wände']|GERMAN_SPELLER_RULE
1495|gloglich|['kläglich', 'klüglich', 'folglich', 'klanglich', 'glockig', 'knollig', 'klägliche', 'kärglich', 'gröblich', 'klotzig', 'klügliche']|GERMAN_SPELLER_RULE
1496|Blumenstraus|['Blumenstrauß', 'Blumenstraußes', 'Blumensträuße', 'Blumenstrands', 'Blumenstraße', 'Blumenstaubs', 'Blumenstaub', 'Blumenstrauchs', 'Blumenstrauch', 'Blumenstrahls', 'Blumenstrangs', 'Blumenstaus', 'Blumensträußen', 'Blumenstrapses', 'Blumenostbaus', 'Blumenostraums']|GERMAN_SPELLER_RULE
1497|frölichkeit|['Örtlichkeit', 'Erblichkeit', 'Fröhlichkeit', 'Ärmlichkeit']|GERMAN_SPELLER_RULE
1498|Plackaten|['Plakaten', 'Plackten', 'Placken', 'Plakate', 'Blockaden', 'Plaketten', 'Blickten', 'Plagiaten', 'Packten', 'Plakates', 'Plandaten', 'Plankarten', 'Backten', 'Klackten', 'Bleckten', 'Blockten', 'Plackte', 'Placktet']|GERMAN_SPELLER_RULE
1499|si|['die', 'ist', 'mit', 'ein', 'zu', 'bis', 'sie', 'wie', 'so', 'hin', 'sei', 'nie', 'sah', 'sog', 'wir', 'bin', 'min', 'mir', 'saß', 'Eis']|GERMAN_SPELLER_RULE
1500|sen|['den', 'sein', 'sei', 'zehn', 'gen', 'wen', 'Yen', 'zäh', 'säen', 'sät', 'Ösen', 'Ben', 'Gen', 'Ken', 'Ren', 'Säen', 'Zen', 'säe', 'zähne', 'zäune']|GERMAN_SPELLER_RULE
1501|abe|['ABE', 'ab', 'aber', 'habe', 'Rabe', 'Nabe', 'Wabe', 'ade', 'labe', 'Gabe', 'spe', 'äse', 'äße', 'übe', 'die', 'als', 'an', 'auf', 'aus', 'über']|GERMAN_SPELLER_RULE
1502|fraut|['fragt', 'freut', 'traut', 'braut', 'graut', 'Braut', 'Kraut', 'dräut', 'flaut', 'fraßt', 'fräst', 'raut', 'fast', 'trat', 'Frau', 'erbaut', 'trägt', 'laut', 'voraus', 'Brand']|GERMAN_SPELLER_RULE
1503|danch|['danach', 'lang', 'dank', 'sang', 'Hang', 'rang', 'tanzt', 'Ranch', 'dankt', 'gang', 'manch', 'danke', 'bang', 'tank', 'fang', 'tanze', 'tanke', 'Fang', 'Gang', 'Lang']|GERMAN_SPELLER_RULE
1504|trinen|['trinken', 'dringen', 'deinen', 'drinnen', 'thronen', 'tränen', 'einen', 'denen', 'seinen', 'bringen', 'dienen', 'dritten', 'keinen', 'tragen', 'dortigen', 'traten', 'treten', 'grünen', 'reinen', 'trafen']|GERMAN_SPELLER_RULE
1505|nirgenswo|['nirgendwo', 'irgendwo']|GERMAN_SPELLER_RULE
1506|hord|['hört', 'dort', 'fort', 'Wort', 'Bord', 'Ford', 'Lord', 'Mord', 'Nord', 'hart', 'hörte', 'holt', 'höre', 'bohrt', 'hold', 'hör', 'hurt', 'horte', 'Cord', 'Fort']|GERMAN_SPELLER_RULE
1507|istn|['ist', 'in', 'ihn', 'Liste', 'Osten', 'Ost', 'Eisen', 'bist', 'isst', 'Äste', 'Kiste', 'Kisten', 'Pisten', 'nisten', 'Ästen', 'Esten', 'Ozon', 'aßen', 'listen', 'Rist']|GERMAN_SPELLER_RULE
1508|chnel|['ohne', 'ihnen', 'schnell', 'gelb', 'Schnee', 'Schädel', 'gen', 'ahnen', 'geh', 'kühne', 'kühnen', 'Chanel', 'grell', 'Achsel', 'kühner', 'zehntel', 'Schäkel', 'kühnes', 'achtel', 'ahne']|GERMAN_SPELLER_RULE
1509|kan|['kann', 'an', 'man', 'gab', 'kam', 'ganz', 'van', 'San', 'gar', 'Jan', 'gen', 'gang', 'ran', 'kau', 'gäb', 'Dan', 'Fan', 'Pan', 'ca.', 'gähn']|GERMAN_SPELLER_RULE
1510|ture|['toure', 'tourte', 'dürfe', 'teure', 'jure', 'tourt', 'eure', 'pure', 'touren', 'tue', 'Hure', 'Türe', 'turn', 'dürre', 'dürr', 'sture', 'kure', 'tute', 'Mure', 'Sure']|GERMAN_SPELLER_RULE
1511|dasrauf|['das rauf', 'darauf', 'daraus', 'drauf', 'Gasraum', 'Maßraum', 'dazuruf']|GERMAN_SPELLER_RULE
1512|widerzusehen|['wider zusehen', 'wider Zusehen', 'wiederzusehen', 'widerstehen', 'weiterzusehen']|GERMAN_SPELLER_RULE
1513|si|['die', 'ist', 'mit', 'ein', 'zu', 'bis', 'sie', 'wie', 'so', 'hin', 'sei', 'nie', 'sah', 'sog', 'wir', 'bin', 'min', 'mir', 'saß', 'Eis']|GERMAN_SPELLER_RULE
1514|valoren|['verloren', 'fahren', 'fallen', 'flohen', 'flogen', 'fällen', 'fairen', 'falten', 'Kalorien', 'Laboren', 'fällten', 'famosen', 'froren', 'validen', 'falben', 'Chloren', 'Floren', 'Halloren', 'Halogen', 'Majoren']|GERMAN_SPELLER_RULE
1515|hnkt|['hackt', 'hockt', 'heckt', 'deckt', 'rückt', 'lockt', 'weckt', 'hegt', 'packt', 'hinkt', 'leckt', 'pickt', 'sackt', 'zuckt', 'zückt', 'backt', 'bückt', 'duckt', 'engt', 'guckt']|GERMAN_SPELLER_RULE
1516|anrut|['anruft', 'anraut', 'anrät', 'antut', 'antrat', 'abrupt', 'anbot', 'Knut', 'akut', 'Anruf', 'Unmut', 'Anmut', 'Unruh', 'anregt', 'antun', 'Unrat', 'abtut', 'anbaut', 'anfügt', 'antrug']|GERMAN_SPELLER_RULE
1517|glügrich|['klüglich', 'flüchtig', 'klebrig', 'kläglich', 'klüftig', 'klügliche']|GERMAN_SPELLER_RULE
1518|hngte|['hegte', 'hängte', 'knackte', 'knickte', 'engte', 'hackte', 'hakte', 'hechte', 'unkte', 'aneckte', 'heckte', 'hockte', 'hatte', 'heute', 'hätte', 'höchste', 'legte', 'holte', 'hängt', 'sagte']|GERMAN_SPELLER_RULE
1519|drasen|['tragen', 'traten', 'trafen', 'trauen', 'fraßen', 'grasen', 'trägen', 'rasen', 'fräsen', 'träfen', 'traben', 'Fraßen', 'Fräsen', 'Grasen', 'dräuen', 'fräßen', 'trapsen', 'tränen', 'träten', 'traden']|GERMAN_SPELLER_RULE
1520|heiy|['heim', 'heiß', 'heil', 'hey', 'heiz', 'ein', 'bei', 'sein', 'seit', 'beim', 'hier', 'Mai', 'Zeit', 'hin', 'kein', 'sei', 'teil', 'weil', 'heißt', 'her']|GERMAN_SPELLER_RULE
