|original|corrected|filename|freq_ori|freq_cor|freq_tup|suggestions|in_sugg|sugg_idx|idx0
3002|Sontag|Sonntag|04-161-3-II-Jenga.csv|2|2|2|['Sonntag', 'Sonntage', 'Sonntags', 'Sonntagen', 'Sonnentag', 'sonntags', 'Sonnentagen', 'Sommertag', 'Spontan', 'Sommertage']|True|0.0|True
3003|gespilt|gespielt|04-161-3-II-Jenga.csv|1|6|1|['gespielt', 'Gespielt', 'gespielte', 'gespieltem', 'gespielten', 'gespült', 'gespiegelt', 'gespielter', 'verspielt', 'bespielt']|True|0.0|True
3004|spil|Spiel|04-161-3-II-Jenga.csv|6|7|6|['spiel', 'Spiel', 'spielt', 'spiele', 'spielen', 'Spiels', 'Spielt', 'spiegerln', 'Spiele', 'Spielen']|True|1.0|False
3005|solen|sollen|04-161-3-II-Jenga.csv|4|5|3|['sollen', 'Sohlen', 'Sollen', 'zollen', 'sollten', 'solchen', 'heilen', 'solln', 'Sollten', 'soliden']|True|0.0|True
3006|viel|will|04-161-3-II-Jenga.csv|28|157|2|['viel', 'fiel', 'Viel', 'viele', 'vielem', 'vielen', 'vieler', 'will', 'fiele', 'fielen']|True|7.0|False
3007|diser|dieser|04-161-3-II-Jenga.csv|2|3|2|['dieser', 'dieses', 'Dieser', 'Dieses', 'düster', 'bisher', 'dichter', 'diesem', 'Diener', 'Diesem']|True|0.0|True
3008|sedzen|setzen|04-161-3-II-Jenga.csv|1|15|1|['setzen', 'setzend', 'Setzen', 'setzten', 'Setzten', 'Sätzen', 'setze', 'sechzehn', 'ersetzen', 'Setzern']|True|0.0|True
3009|unz|uns|04-161-3-II-Jenga.csv|2|3|2|['uns', 'Uns', 'Unze', 'grunz', 'ums', 'unser', 'und', 'unseren', 'unsern', 'unsre']|True|0.0|True
3010|dises|dieses|04-161-3-II-Jenga.csv|4|6|4|['dieses', 'Dieses', 'diesiges', 'däses', 'dies', 'dichtes', 'diesem', 'dickstes', 'dieser', 'Diesem']|True|0.0|True
3011|oeu|oh|04-161-3-II-Jenga.csv|1|4|1|['Heu', 'cool', 'out', 'neu', 'Heul', 'Heut', 'scheu', 'oben', 'oooo', 'heul']|False||False
3012|jez|jetzt|04-161-3-II-Jenga.csv|2|75|2|['jetzt', 'Jetzt', 'jähes', 'jeht', 'jenes', 'Jeeps', 'Jähes', 'Jet', 'je', 'jedes']|True|0.0|True
3013|Linbligsspil|Lieblingsspiel|04-161-3-II-Jenga.csv|1|1|1|['Lieblingsspiel', 'Lieblingsspiele', 'Lieblingsspielen', 'Lieblingsbild', 'Lieblingsstift', 'Lieblingsspielzeug', 'Lieblingsspeise', 'Lieblingsspeisen', 'Lieblingsziele', 'Lieblingsteil']|True|0.0|True
3014|ande|andere|04-161-3-II-Jenga.csv|1|5|1|['lande', 'ende', 'annere', 'Anden', 'ahnte', 'sandte', 'handele', 'andere', 'wandte', 'andern']|True|7.0|False
3015|lamgsam|langsam|04-161-3-II-Jenga.csv|2|13|2|['langsam', 'Langsam', 'langsame', 'langsamem', 'langsamen', 'langsamer', 'langsameren', 'langsames', 'langsamere', 'Langsame']|True|0.0|True
3016|rutergefalen|runtergefallen|04-161-3-II-Jenga.csv|2|28|2|['runtergefallen', 'heruntergefallen', 'heruntergefallenen', 'heruntergefallenem', 'runtergefallenes', 'heruntergefallenes', 'runterfallen', 'heruntergefahren', 'hinuntergefallen', 'herunterfallen']|True|0.0|True
3017|gu|Glück|04-161-3-II-Jenga.csv|2|18|1|['gut', 'gutes', 'guck', 'Guß', 'Gut', 'gute', 'guter', 'Gutes', 'Guck', 'Kuh']|False||False
3018|bas|pass|04-161-3-II-Jenga.csv|3|10|2|['bass', 'Bars', 'bäs', 'Bass', 'blas', 'bares', 'Baß', 'bar', 'Pas', 'barst']|False||False
3019|fosichtig|vorsichtig|04-161-3-II-Jenga.csv|1|12|1|['vorsichtig', 'Vorsichtig', 'vorsichtige', 'vorsichtigen', 'Vorsichtige', 'vorsichtiger', 'vorsichtiglich', 'Vorsichtiger', 'unvorsichtig', 'frostig']|True|0.0|True
3020|solz|sollst|04-161-3-II-Jenga.csv|1|1|1|['stolz', 'Stolz', 'Salz', 'solls', 'stolze', 'stolzem', 'stolzen', 'schmolz', 'stolzer', 'solch']|False||False
3021|lamgsa|langsam|04-161-3-II-Jenga.csv|1|13|1|['langsam', 'langsame', 'langsamen', 'Langsam', 'langsamem', 'langsames', 'langsamer', 'Langsame', 'Langsamen', 'Lama']|True|0.0|True
3022|vosichtig|vorsichtig|04-161-3-II-Jenga.csv|1|12|1|['vorsichtig', 'Vorsichtig', 'vorsichtige', 'vorsichtigen', 'vorsichtiger', 'vorsichtiglich', 'Vorsichtige', 'unvorsichtig', 'Vorsichtiger', 'unvorsichtige']|True|0.0|True
3023|gan|ganz|04-161-3-II-Jenga.csv|5|48|2|['Kann', 'gar', 'Garn', 'gern', 'kann', 'Gang', 'ganz', 'Gans', 'gaben', 'Garen']|True|6.0|False
3024|vosichig|vorsichtig|04-161-3-II-Jenga.csv|1|12|1|['vorsichtig', 'Vorsichtig', 'vorsichtige', 'vorsichtigen', 'vorsichtiger', 'vorsichtiglich', 'Vorsichtige', 'unvorsichtig', 'Vorsichtiger', 'unvorsichtige']|True|0.0|True
3025|fasichtig|vorsichtig|04-161-3-II-Jenga.csv|1|12|1|['fahlgesichtig', 'vorsichtig', 'ansichtig', 'Vorsichtig', 'fahlgesichtige', 'fahlgesichtigen', 'fahlgesichtiger', 'vorsichtige', 'vorsichtigen', 'nachsichtig']|True|1.0|False
3026|balt|bald|04-161-3-II-Jenga.csv|1|1|1|['ballt', 'bald', 'bemalt', 'behalt', 'balgt', 'Bald', 'ballte', 'ballten', 'Behalt', 'ballert']|True|1.0|False
3027|runergfalen|runtergefallen|04-161-3-II-Jenga.csv|1|28|1|['runtergefallen', 'heruntergefallen', 'heruntergefallenen', 'heruntergefallenem', 'runterfallen', 'runtergefallenes', 'herunterfallen', 'heruntergefallenes', 'heruntergefahren', 'hinuntergefallen']|True|0.0|True
3028|richt|nicht|04-161-3-II-Jenga.csv|9|135|1|['riecht', 'Riecht', 'reicht', 'richte', 'richten', 'bricht', 'recht', 'Recht', 'richtest', 'richtig']|False||False
3029|uberall|überall|04-161-3-II-Jenga.csv|3|35|3|['überall', 'überallher', 'überfallt', 'überfalle', 'überfallen', 'überallhin', 'übereilt', 'überrollt', 'übereilen', 'übermalt']|True|0.0|True
3030|kaube|glaube|04-161-3-II-Jenga.csv|1|1|1|['glaube', 'Coupe', 'klaubte', 'kaufe', 'klauben', 'kraule', 'glaubte', 'kaue', 'glauben', 'Coup']|True|0.0|True
3031|grochen|gerochen|04-161-3-II-Jenga.csv|1|9|1|['gerochen', 'krochen', 'gekrochen', 'Groschen', 'grollen', 'gebrochen', 'rochen', 'grantigen', 'Grollen', 'glotzten']|True|0.0|True
3032|holzstei|Holzstein|04-161-3-II-Jenga.csv|1|1|1|['Holzteil', 'Holzstiel', 'Holzstufen', 'Holzstab', 'Holzstoß', 'Holzsteg', 'Holzstaub', 'Holzstäben', 'Holzscheit', 'Holzstange']|False||False
3033|fosicht|Vorsicht|04-161-3-II-Jenga.csv|3|3|3|['Vorsicht', 'vorsichtig', 'vorsitzt', 'Vorsichtig', 'forscht', 'vorsingt', 'vorsiehst', 'vorsieht', 'wascht', 'vorsichtige']|True|0.0|True
3034|schrieh|schrie|04-163-3-II-Jenga.csv|5|13|5|['schrie', 'Schrie', 'schrien', 'schrieb', 'Strich', 'strich', 'schreie', 'Schrieb', 'Sprich', 'schritt']|True|0.0|True
3035|lechilt|lächelt|04-163-3-II-Jenga.csv|1|11|1|['lächelt', 'leibt', 'Lächelt', 'lächelst', 'lächelte', 'lächelten', 'leid', 'leiht', 'heilt', 'eilt']|True|0.0|True
3036|frsucht|versucht|04-166-3-II-Jenga.csv|1|43|1|['versucht', 'Versucht', 'versuchst', 'versuchter', 'verseucht', 'versuchte', 'Frucht', 'versuchten', 'Versuchst', 'Versuchte']|True|0.0|True
3037|bach|brach|04-166-3-II-Jenga.csv|1|1|1|['bach', 'Bach', 'barsch', 'brach', 'Barsch', 'Bachs', 'barsche', 'backen', 'bat', 'Bachen']|True|3.0|False
3038|erseken|erschrecken|04-166-3-II-Jenga.csv|1|6|1|['erstrecken', 'ersticken', 'erschrecken', 'ersehen', 'erstechen', 'Ersticken', 'erzeugen', 'Erschrecken', 'erstreckten', 'herschenken']|True|2.0|False
3039|erkamt|herkamt|04-166-3-II-Jenga.csv|1|1|1|['erkannt', 'erkauft', 'herkommt', 'erkämpft', 'unterkommt', 'herkam', 'kamt', 'erkannte', 'erkannten', 'erlahmt']|False||False
3040|JengerTurm|Jengaturm|04-167-3-II-Jenga.csv|1|2|1|['Sendeturm', 'Schneesturm', 'jüngerer', 'Schneestürme', 'Schachtelturm', 'Schneestürmen', 'Jongleur', 'Sturm', 'Judentum', 'Jägerkostüm']|False||False
3041|aben|haben|04-167-3-II-Jenga.csv|1|19|1|['abend', 'haben', 'naben', 'laben', 'Abend', 'tauben', 'erben', 'eben', 'gaben', 'aber']|True|1.0|False
3042|fertich|fertig|04-167-3-II-Jenga.csv|3|43|3|['fertig', 'Fertig', 'fertigt', 'fertige', 'fertigen', 'verticken', 'fertiger', 'verstrich', 'fettig', 'Fertige']|True|0.0|True
3043|vertich|fertig|04-167-3-II-Jenga.csv|5|43|5|['verticken', 'fertig', 'verstrich', 'Fertig', 'verglich', 'verstriche', 'verdichten', 'verging', 'fertigt', 'verstrichen']|True|1.0|False
3044|hinnsetzen|hinsetzen|04-167-3-II-Jenga.csv|2|20|2|['hineinsetzen', 'hinsetzen', 'Hinsetzen', 'hineinsetzten', 'hinsetzten', 'hinzusetzen', 'hineinsetze', 'hinaufsetzen', 'hinsetzt', 'einsetzen']|True|1.0|False
3045|ich|sich|04-167-3-II-Jenga.csv|2|55|2|['ich', 'Ich', 'ichs', 'mich', 'nich', 'isch', 'eich', 'high', 'sich', 'Ichs']|True|8.0|False
3046|gehefalen|gefallen|04-167-3-II-Jenga.csv|2|69|2|['gefallen', 'Gefallen', 'gefallenen', 'gefallene', 'gefallener', 'Gefallenen', 'gefeilten', 'gefällten', 'gefaulenzt', 'herfallen']|True|0.0|True
3047|pahr|paar|04-167-3-II-Jenga.csv|1|40|1|['paar', 'Paar', 'spar', 'paaren', 'bar', 'Pa', 'fahr', 'bohr', 'prahl', 'paarte']|True|0.0|True
3048|Baukl-özien|Bauklötzchen|04-167-3-II-Jenga.csv|1|2|1|['Bauklötzen', 'Bauklötzchen', 'Bauklötze', 'Blutklößen', 'Betonklötzen', 'Baumplätzchen', 'Blutklöße', 'Baumkerzen', 'Blödsinn', 'Blaublütigen']|True|1.0|False
3049|wegehgen|wegen|04-167-3-II-Jenga.csv|1|5|1|['weglegen', 'wegfegen', 'weggingen', 'weggehen', 'wegsehen', 'wogegen', 'weghängen', 'Weggehen', 'weggegangen', 'weggehn']|False||False
3050|gehefangen|gefangen|04-167-3-II-Jenga.csv|1|5|1|['gefangen', 'Gefangen', 'gefangenen', 'gefangenem', 'gefangene', 'gehangen', 'gefangener', 'Gefangenen', 'Gefangene', 'gefangenes']|True|0.0|True
3051|gehekomen|gekommen|04-167-3-II-Jenga.csv|1|26|1|['gekommen', 'Gekommen', 'gekommenen', 'gekommene', 'gekommener', 'Gekommenen', 'hergekommen', 'herkommen', 'geheimen', 'gleichgekommen']|True|0.0|True
3052|gehlacht|gelacht|04-167-3-II-Jenga.csv|2|10|2|['gelacht', 'Gelacht', 'gelatscht', 'geklatscht', 'Geschlecht', 'geschlaucht', 'gehascht', 'geschlachtet', 'geehelicht', 'gehaucht']|True|0.0|True
3053|spieln|spielen|04-170-3-II-Jenga.csv|2|30|2|['spielen', 'spiel', 'Spielen', 'spiegeln', 'spiegerln', 'spielten', 'Spiel', 'Spielern', 'Spiegeln', 'spien']|True|0.0|True
3054|mann|man|04-170-3-II-Jenga.csv|14|16|14|['mann', 'Mann', 'man', 'Mannen', 'mahnen', 'Manne', 'Man', 'Manns', 'kann', 'manchen']|True|2.0|False
3055|schleit|schleicht|04-170-3-II-Jenga.csv|1|5|1|['schleimt', 'schleift', 'schleicht', 'schleimte', 'schleimen', 'schleimst', 'Schleicht', 'schleichst', 'schleich', 'schleifte']|True|2.0|False
3056|lagsm|langsam|04-170-3-II-Jenga.csv|1|13|1|['langsam', 'Langsam', 'langem', 'lagst', 'Langem', 'Lachs', 'Lacks', 'las', 'langes', 'lachst']|True|0.0|True
3057|ckatog|Karton|04-170-3-II-Jenga.csv|1|260|1|['Karton', 'kantig', 'garstig', 'Katalog', 'Kanton', 'getaugt', 'getrogen', 'Kartons', 'quatsch', 'kantige']|True|0.0|True
3058|ckiste|Kiste|04-170-3-II-Jenga.csv|1|27|1|['gipste', 'Kiste', 'gieße', 'quiekste', 'knistert', 'kiekste', 'kreiste', 'küsste', 'geste', 'quiekte']|True|1.0|False
3059|festgehllten|festgehalten|04-170-3-II-Jenga.csv|1|3|1|['festgehalten', 'festgehaltenen', 'festgelegten', 'feststellten', 'festgekrallten', 'festnagelten', 'verstellten', 'festhalten', 'festgestellt', 'festgelegt']|True|0.0|True
3060|gellacht|gelacht|04-170-3-II-Jenga.csv|2|10|2|['gelacht', 'Gelacht', 'gelatscht', 'gebleicht', 'Gelache', 'geblecht', 'angelacht', 'geklatscht', 'gelangt', 'gelöchert']|True|0.0|True
3061|vast|fast|04-172-3-II-Jenga.csv|3|22|3|['fast', 'Fast', 'fasst', 'faßt', 'Fasst', 'fascht', 'fasten', 'warst', 'Warst', 'fasste']|True|0.0|True
3062|velt|fällt|04-172-3-II-Jenga.csv|4|198|4|['verhält', 'welt', 'fällt', 'Verhält', 'Welt', 'Feld', 'fallt', 'fehlt', 'welkt', 'feilt']|True|2.0|False
3063|varzucht|versucht|04-172-3-II-Jenga.csv|1|43|1|['versucht', 'Versucht', 'versuchst', 'versuchter', 'versuchte', 'versuchten', 'vortäuscht', 'vertuscht', 'verzückt', 'verseucht']|True|0.0|True
3064|kukten|kuckten|04-172-3-II-Jenga.csv|1|1|1|['kickten', 'guckten', 'guten', 'glucksten', 'Guckte', 'beguckten', 'knickten', 'gluckten', 'klickten', 'gutem']|False||False
3065|wachelTurm|Wackelturm|04-176-3-II-Jenga.csv|1|5|1|['Wachturm', 'Wachtürme', 'Wasserturm', 'Wachstum', 'Wachtürmen', 'Wirbelsturm', 'Wohnturm', 'Vergeltung', 'Müllturm', 'Wagentür']|False||False
3066|Papkartonks|Pappkartons|04-176-3-II-Jenga.csv|1|2|1|['Pappkartons', 'Pappkarton', 'Pappkärtchen', 'Plappertrank', 'Pizzakartons', 'Populationen', 'Papiertonne', 'Papierkarte', 'Patronus', 'Pizzakarton']|True|0.0|True
3067|gemaht|gemacht|04-176-3-II-Jenga.csv|2|13|2|['gemahnt', 'gemacht', 'gemäht', 'gemalt', 'gemuht', 'Gemacht', 'gemahnte', 'Gemalt', 'gemachter', 'gemachte']|True|1.0|False
3068|traffen|trafen|04-181-3-II-Jenga.csv|7|8|7|['straffen', 'trafen', 'strafften', 'treffen', 'strafen', 'tröffen', 'raffen', 'straffer', 'straffe', 'Treffen']|True|1.0|False
3069|Papkartons|Pappkartons|04-181-3-II-Jenga.csv|1|2|1|['Pappkartons', 'Pappkarton', 'Pappkärtchen', 'Pizzakartons', 'Papiertonne', 'Spielkartons', 'Populationen', 'Patronus', 'Papierkarte', 'Palmengartens']|True|0.0|True
3070|schliech|schlich|04-181-3-II-Jenga.csv|1|1|1|['schlich', 'sächlich', 'Schlich', 'schleich', 'schlicht', 'schliche', 'schlief', 'schlichen', 'Schleich', 'schlichtes']|True|0.0|True
3071|krabelte|krabbelte|04-181-3-II-Jenga.csv|6|7|6|['krabbelte', 'Krabbelte', 'krabbelten', 'kribbelte', 'krakelte', 'herkrabbelte', 'krakeelte', 'Kribbelte', 'krabbelt', 'kribbelten']|True|0.0|True
3072|plumste|plumpste|04-181-3-II-Jenga.csv|2|3|2|['plumpste', 'plumpsten', 'plumpst', 'plumpse', 'bumste', 'plumpsende', 'Plumpst', 'pflaumte', 'hinplumpste', 'plumpsen']|True|0.0|True
3073|soss|schoss|04-181-3-II-Jenga.csv|1|1|1|['schoss', 'Schoss', 'Stoss', 'schloss', 'goss', 'stoß', 'Schloss', 'spross', 'schossen', 'schössen']|True|0.0|True
3074|Blitzt|Blitz|04-181-3-II-Jenga.csv|1|1|1|['blitzt', 'Blitz', 'blitzet', 'blitzte', 'Blitzlicht', 'blitzten', 'Blitzen', 'blitz', 'Blitze', 'Flitzt']|True|1.0|False
3075|herfor|hervor|04-181-3-II-Jenga.csv|5|5|5|['hervor', 'herfür', 'hiervor', 'hierfür', 'herwarf', 'herfuhren', 'erfror', 'erfordern', 'hervorrief', 'herführt']|True|0.0|True
3076|dauert|dauernd|04-182-3-II-Jenga.csv|1|1|1|['dauert', 'Dauert', 'dauerte', 'dauerten', 'dauernd', 'bedauert', 'Dauernd', 'gedauert', 'dauer', 'trauert']|True|4.0|False
3077|kliengelt|klingelt|04-182-3-II-Jenga.csv|6|66|6|['klingelt', 'Klingelt', 'klingelst', 'klingelte', 'klingelten', 'klingele', 'klingelnd', 'klingel', 'geklingelt', 'Kleingeld']|True|0.0|True
3078|sichs|sich|04-182-3-II-Jenga.csv|1|55|1|['sechs', 'Sechs', 'sicheres', 'ichs', 'sich', 'stichst', 'Solches', 'sichtest', 'Sich', 'schickes']|True|4.0|False
3079|Bauklozen|Bauklötzen|04-183-3-II-Jenga.csv|1|3|1|['Bauklötzen', 'Bauklötzchen', 'Bauklötze', 'baumlosen', 'Blutklößen', 'Baumkerzen', 'Baumkronen', 'bauchlose', 'Baukolonne', 'baumloses']|True|0.0|True
3080|kartank|Karton|04-183-3-II-Jenga.csv|1|260|1|['krank', 'Cordbank', 'Krank', 'kranke', 'kranken', 'Gartenbank', 'kranker', 'Karton', 'Karten', 'Kränk']|True|7.0|False
3081|sizen|sitzen|04-183-3-II-Jenga.csv|4|12|4|['siezen', 'sitzen', 'Sitzen', 'sitzend', 'Siezen', 'spitzen', 'Zitzen', 'sichten', 'sitzender', 'sitzende']|True|1.0|False
3082|dist|bist|04-183-3-II-Jenga.csv|1|8|1|['düst', 'bist', 'Dienst', 'dreist', 'dicht', 'dient', 'trist', 'Bist', 'drischt', 'dichtest']|True|1.0|False
3083|krabeld|krabbelt|04-184-3-II-Jenga.csv|1|15|1|['krabbelt', 'krabbelnd', 'kribbelt', 'krabbeln', 'kribbelnd', 'krakelt', 'krabbelte', 'krabbelten', 'krakeelt', 'Krabbeln']|True|0.0|True
3084|erschrgt|erschreckt|04-184-3-II-Jenga.csv|1|30|1|['erschreckt', 'erschrickt', 'Erschreckt', 'erschrakt', 'erschreckst', 'erschreckte', 'erschrecktem', 'erstreckt', 'erschreckten', 'erschrickst']|True|0.0|True
3085|erschreken|erschrecken|04-184-3-II-Jenga.csv|3|6|3|['erschrecken', 'Erschrecken', 'erschraken', 'erschreckend', 'erschreckten', 'erstrecken', 'erschreckender', 'erschreckendere', 'erschrecktem', 'erschrecke']|True|0.0|True
3086|dowen|doofen|04-185-3-II-Jenga.csv|3|4|3|['down', 'doofen', 'Tower', 'Doofen', 'Dosen', 'Bojen', 'Power', 'doofes', 'dorten', 'dösen']|True|1.0|False
3087|schmerts|Schmerz|04-185-3-II-Jenga.csv|1|4|1|['schmatz', 'schmerzte', 'schmerzt', 'Schwerts', 'schmierst', 'schmierte', 'schmiert', 'Schmatz', 'Schmerz', 'Schmeckts']|True|8.0|False
3088|mihr|mehr|04-185-3-II-Jenga.csv|1|84|1|['mir', 'Mir', 'mehr', 'ihr', 'mich', 'Ihr', 'Mich', 'Mohr', 'Mehr', 'mithin']|True|2.0|False
3089|Klatze|Klötze|04-185-3-II-Jenga.csv|1|1|1|['Glatze', 'Klötze', 'Katze', 'Glatzen', 'Klatsche', 'Klötzen', 'kratze', 'Kratzen', 'Glotze', 'Klotz']|True|1.0|False
3090|Ir|Er|04-185-3-II-Jenga.csv|1|2|1|['Ihr', 'Ier', 'Iren', 'Ihre', 'Ihren', 'ihr', 'Irre', 'Irren', 'Ihrem', 'irr']|False||False
3091|sitsen|sitzen|04-185-3-II-Jenga.csv|3|12|3|['sitzen', 'Sitzen', 'setzen', 'sitzend', 'spitzen', 'sitten', 'Zitzen', 'simsen', 'sitzender', 'spießten']|True|0.0|True
3092|bork|Burg|04-185-3-II-Jenga.csv|2|19|2|['Borg', 'Borke', 'borgt', 'borge', 'borgen', 'bockt', 'bocke', 'bürg', 'bocken', 'Berg']|False||False
3093|T-sHrt|T-Shirt|04-185-3-II-Jenga.csv|1|6|1|['T-Shirt', 'T-Shirts', 'ehrt', 'T-Tee', 'Fährt', 'Testfahrt', 'Thron', 'Thermen', 'thront', 'entehrt']|True|0.0|True
3094|Schmertz|Schmerz|04-185-3-II-Jenga.csv|1|4|1|['Schmerz', 'Schmerzen', 'Schmatz', 'schmerzt', 'Schmelz', 'Schmerzlich', 'schmerze', 'Schmerzes', 'Schmerzens', 'schmerzen']|True|0.0|True
3095|sin|sie|04-185-3-II-Jenga.csv|19|86|4|['sin', 'sing', 'sind', 'Sinn', 'sein', 'sie', 'sauf', 'Sing', 'sinkt', 'sinnt']|True|5.0|False
3096|Komt|kommt|04-185-3-II-Jenga.csv|1|69|1|['Kommt', 'Komet', 'kommt', 'Kommet', 'Kommst', 'Komme', 'Kommen', 'Konnt', 'Komm', 'kommst']|True|2.0|False
3097|Dooktor|Doktor|04-185-3-II-Jenga.csv|1|2|1|['Doktor', 'Doktors', 'Direktor', 'Direktors', 'direktor', 'Direktoren', 'Direktorat', 'Detektor', 'Doktorhut', 'Direktorin']|True|0.0|True
3098|schmertz|Schmerz|04-185-3-II-Jenga.csv|2|4|2|['Schmerz', 'schmerzt', 'schmerze', 'schmatz', 'schmerzen', 'Schmatz', 'Schmerzen', 'schmerzlich', 'schmerzte', 'schmerzten']|True|0.0|True
3099|dooktor|Doktor|04-185-3-II-Jenga.csv|1|2|1|['Doktor', 'direktor', 'Doktors', 'Direktor', 'Direktors', 'Direktoren', 'Tooooor', 'Direktorat', 'Detektor', 'Doktorhut']|True|0.0|True
3100|doven|doofen|04-185-3-II-Jenga.csv|1|4|1|['doofen', 'Doofen', 'doofes', 'dooferen', 'doofer', 'duften', 'doofe', 'Dorfes', 'durften', 'down']|True|0.0|True
3101|ferigt|fertig|04-194-3-II-Jenga.csv|2|43|2|['fertigt', 'fertigte', 'fertigten', 'versiegt', 'verbiegt', 'verriet', 'verneigt', 'fertigen', 'verrückt', 'vergeigt']|False||False
3102|Kescht|kriecht|04-194-3-II-Jenga.csv|1|14|1|['Geschäft', 'Kehrst', 'kehrst', 'Knecht', 'käst', 'Gischt', 'Krächzt', 'gescheut', 'Kistchen', 'gehst']|False||False
3103|karteng|Karton|04-194-3-II-Jenga.csv|1|260|1|['Karten', 'garten', 'karrte', 'Kartenlegen', 'knarrten', 'Karte', 'Garten', 'kehrten', 'kargen', 'karierten']|False||False
3104|bautsteine|Bausteine|04-194-3-II-Jenga.csv|1|2|1|['Bausteine', 'Bausteinen', 'Baustein', 'Blutstein', 'Backsteine', 'Bauteile', 'Bordsteine', 'Backsteinen', 'Blutenstein', 'Bruchsteine']|True|0.0|True
3105|velen|fallen|04-194-3-II-Jenga.csv|1|25|1|['fällen', 'Felsen', 'fehlen', 'vielen', 'Fellen', 'pfählen', 'wellen', 'welken', 'Wellen', 'Felgen']|False||False
3106|waten|warten|04-194-3-II-Jenga.csv|1|3|1|['waten', 'warten', 'walten', 'watend', 'wahrten', 'weiten', 'wachten', 'Warten', 'wagten', 'wateten']|True|1.0|False
3107|dien|drin|04-194-3-II-Jenga.csv|2|25|1|['dien', 'Dien', 'dienen', 'diene', 'dient', 'Dienen', 'dieses', 'dies', 'diesen', 'Dean']|False||False
3108|herraus|heraus|04-194-3-II-Jenga.csv|15|19|15|['heraus', 'hertraust', 'Heraus', 'hieraus', 'Herrenhaus', 'herreisen', 'herauskann', 'herein', 'hertraut', 'raus']|True|0.0|True
3109|folden|wollten|04-197-3-II-Jenga.csv|1|22|1|['folgten', 'vollenden', 'Volten', 'foltern', 'folgen', 'folgenden', 'foulten', 'Folgten', 'fühlten', 'vorladen']|False||False
3110|hade|hatte|04-197-3-II-Jenga.csv|7|427|2|['habe', 'lade', 'Hader', 'Halde', 'Ade', 'Habe', 'hatte', 'haben', 'Herde', 'handele']|True|6.0|False
3111|ete|Idee|04-197-3-II-Jenga.csv|1|34|1|['säte', 'bete', 'Ente', 'echte', 'Äste', 'rette', 'äste', 'Echte', 'peste', 'hätte']|False||False
3112|asu|aus|04-197-3-II-Jenga.csv|1|15|1|['Azur', 'dazu', 'Au', 'Aste', 'absurd', 'also', 'hau', 'aus', 'auf', 'haste']|True|7.0|False
3113|bauglösen|Bauklötzen|04-197-3-II-Jenga.csv|1|3|1|['Bauklötzen', 'Bauklötzchen', 'Bauklötze', 'aufgelösten', 'auflösen', 'auslösen', 'Blutklößen', 'bauchlose', 'baumlosen', 'auflösten']|True|0.0|True
3114|durm|Turm|04-197-3-II-Jenga.csv|2|24|2|['überm', 'Turm', 'türmt', 'dumm', 'dürrem', 'sturm', 'dürr', 'Turms', 'Dumm', 'Turme']|True|1.0|False
3115|baum|bauen|04-197-3-II-Jenga.csv|1|9|1|['Baum', 'bau', 'Baums', 'baun', 'Baume', 'bäumt', 'bäume', 'baumle', 'Bau', 'blauem']|False||False
3116|folten|wollten|04-197-3-II-Jenga.csv|2|22|2|['Volten', 'foulten', 'foltern', 'folterten', 'folgten', 'walten', 'Foltern', 'vollsten', 'falten', 'folgerten']|False||False
3117|damind|damit|04-197-3-II-Jenga.csv|1|8|1|['damit', 'Damit', 'Damen', 'dominant', 'dampfend', 'dahin', 'darinnen', 'dahinten', 'Dampfend', 'Damian']|True|0.0|True
3118|solden|sollten|04-197-3-II-Jenga.csv|1|1|1|['soliden', 'solides', 'sollten', 'solider', 'golden', 'solchen', 'solide', 'sollen', 'Sollten', 'Solides']|True|2.0|False
3119|halden|halten|04-197-3-II-Jenga.csv|1|9|1|['halten', 'halben', 'hallenden', 'Halten', 'haltend', 'hallten', 'heilenden', 'halsten', 'erhalten', 'Halde']|True|0.0|True
3120|solte|sollte|04-197-3-II-Jenga.csv|8|9|8|['sollte', 'Sollte', 'zollte', 'sollten', 'solltet', 'heilte', 'solide', 'solle', 'Sollten', 'Solltet']|True|0.0|True
3121|speda|später|04-197-3-II-Jenga.csv|1|32|1|['Spender', 'Spende', 'Sperber', 'spenden', 'spendet', 'später', 'Pedal', 'sprechender', 'spendabel', 'spina']|True|5.0|False
3122|bauglöse|Bauklötze|04-197-3-II-Jenga.csv|1|15|1|['Bauklötze', 'Bauklötzen', 'bauchlose', 'Bauklötzchen', 'aufgelöste', 'ausgelöste', 'auflöse', 'Blutklöße', 'baumlose', 'auflöste']|True|0.0|True
3123|zo|so|04-197-3-II-Jenga.csv|1|5|1|['zog', 'Zoo', 'so', 'zu', 'zorn', 'Zog', 'zur', 'zogen', 'Zoos', 'So']|True|2.0|False
3124|giste|Kiste|04-197-3-II-Jenga.csv|2|27|2|['gipste', 'gieße', 'Kiste', 'gierte', 'Geiste', 'geste', 'geistige', 'gereiste', 'Gieße', 'gieß']|True|2.0|False
3125|reingeschmugelt|reingeschmuggelt|04-197-3-II-Jenga.csv|1|1|1|['reingeschmuggelt', 'eingeschmuggelt', 'eingeschmuggelte', 'hineingeschmuggelt', 'eingeschmuggeltes', 'heraufgeschmuggelt', 'eingeschmeichelt', 'herausgeschmuggelt', 'mitgeschmuggelt', 'eingeschult']|True|0.0|True
