original	corrected	filename	freq_ori	freq_cor	freq_tup	norma_correction	confidence
hupft	hüpft	03-220-3-I-Frosch.csv	4	12	4	hupft	1
spatzirn	spazieren	03-224-3-I-Frosch.csv	3	116	3	Spatzen	0.259803
wier	wir	03-224-3-I-Frosch.csv	12	16	12	wieder	0.5
einenen	einen	03-224-3-I-Frosch.csv	2	11	2	eine	1
spinkt	springt	03-224-3-I-Frosch.csv	4	80	4	sinkt	0.568723
sprigt	springt	03-224-3-I-Frosch.csv	2	80	2	spricht	0.282848
seerosenblat	Seerosenblatt	03-224-3-I-Frosch.csv	1	6	1	Seerosenblüte	0.137715
trotdem	trotzdem	03-224-3-I-Frosch.csv	1	10	1	trotten	0.460105
war	wahr	03-224-3-I-Frosch.csv	4	1	1	waren	0.25
genen	gehen	03-226-3-I-Frosch.csv	1	78	1	Genen	0.302569
irgentwas	irgendwas	03-226-3-I-Frosch.csv	3	8	3	irgendwas	1
schtaunte	staunte	03-226-3-I-Frosch.csv	1	2	1	staunte	0.251815
schprang	sprang	03-226-3-I-Frosch.csv	4	9	4	sprang	0.14086
geschprugen	gesprungen	03-226-3-I-Frosch.csv	1	26	1	Gespinne	0.0746894
lossgelassen	losgelassen	03-227-3-I-Frosch.csv	1	23	1	losgelassen	0.666487
rutch	rutsch	03-229-3-I-Frosch.csv	1	2	1	rutsch	0.552487
pringt	springt	03-229-3-I-Frosch.csv	1	80	1	bringt	0.345557
wiesen	wissen	03-230-3-I-Frosch.csv	9	20	9	Wiesen	1
war	wir	03-230-3-I-Frosch.csv	4	16	2	waren	0.25
schnufelte	schnüffelte	03-230-3-I-Frosch.csv	1	4	1	schnüffelte	0.429801
hinterhir	hinterher	03-230-3-I-Frosch.csv	1	38	1	hinterher	0.609914
plasch	platsch	03-230-3-I-Frosch.csv	1	2	1	Plausch	0.258221
minte	meinte	03-230-3-I-Frosch.csv	1	1	1	meinte	0.160492
weiso	wieso	03-230-3-I-Frosch.csv	1	8	1	wieso	0.265748
gehrant	gerannt	03-230-3-I-Frosch.csv	3	44	3	gerannt	0.554697
fliehn	fliehen	03-231-3-I-Frosch.csv	1	1	1	feiern	0.163569
gaßi	Gassi	03-232-3-I-Frosch.csv	1	19	1	aß	0.338757
Belt	bellt	03-232-3-I-Frosch.csv	20	138	20	bellt	0.437875
bazierz	passierts	03-232-3-I-Frosch.csv	1	1	1	bezirzt	0.260736
gerutcht	gerutscht	03-232-3-I-Frosch.csv	1	3	1	gerutscht	0.552487
Forosch	Frosch	03-232-3-I-Frosch.csv	1	77	1	Frosch	0.558656
plidchnass	pitschnass	03-232-3-I-Frosch.csv	1	3	1	pitschnass	0.25331
Spacieren	spazieren	03-234-3-I-Frosch.csv	1	116	1	Spazieren	0.388877
sicht	sitzt	03-234-3-I-Frosch.csv	3	40	2	sich	0.5
ers	er	03-234-3-I-Frosch.csv	3	14	2	er's	1
spasieren	spazieren	03-236-3-I-Frosch.csv	4	116	4	spazieren	0.37755
ergan	ärgern	03-236-3-I-Frosch.csv	1	2	1	erging	0.061504
Schpringt	springt	03-236-3-I-Frosch.csv	1	80	1	springt	0.154277
darhin	dahin	03-236-3-I-Frosch.csv	1	2	1	darin	0.731247
set	seht	03-237-3-I-Frosch.csv	8	1	1	sehen	0.333333
an	ein	03-241-3-I-Frosch.csv	1	26	1	An	0.5
Fusch	Frosch	03-241-3-I-Frosch.csv	2	77	2	Futsch	0.160943
Spnt	Springt	03-241-3-I-Frosch.csv	1	1	1	Sp	0.413696
üBr	über	03-241-3-I-Frosch.csv	1	35	1	über	0.424946
Dr	der	03-241-3-I-Frosch.csv	1	9	1	der	0.305244
spasien	spazieren	03-246-3-I-Frosch.csv	1	116	1	Spazier	0.144858
endwicht	entwischt	03-246-3-I-Frosch.csv	1	1	1	entwich	0.455878
schtet	steht	03-246-3-I-Frosch.csv	2	37	2	steht	1
erschoft	erschöpft	03-246-3-I-Frosch.csv	1	2	1	gehofft	0.03717
flizt	flitzt	03-249-3-I-Frosch.csv	1	1	1	flitzt	0.475027
Schpinkt	springt	03-249-3-I-Frosch.csv	1	80	1	Sinkt	0.37809
Kinde	Kinder	03-249-3-I-Frosch.csv	1	5	1	Kinde	0.893011
Rent	rennt	03-249-3-I-Frosch.csv	6	167	6	rennt	1
seerosenBlate	Seerosenblatt	03-249-3-I-Frosch.csv	1	6	1	Seerosenblüte	0.177163
Jargt	jagt	03-253-3-I-Frosch.csv	1	6	1	Jagt	0.62596
raw	war	03-253-3-I-Frosch.csv	1	109	1	rau	0.520575
Gerand	gerannt	03-253-3-I-Frosch.csv	2	44	2	gerannt	0.502373
saiel	Seil	03-253-3-I-Frosch.csv	1	13	1	sei	0.290233
eien	einen	03-253-3-I-Frosch.csv	2	11	1	ein	0.855368
unde	und	03-253-3-I-Frosch.csv	3	106	3	und	1
wasa	Wasser	03-253-3-I-Frosch.csv	1	29	1	Wasser	1
geplust	geplumpst	03-253-3-I-Frosch.csv	1	1	1	geputzt	0.319781
Gerlacht	gelacht	03-253-3-I-Frosch.csv	1	10	1	gelacht	0.357887
jakt	jagt	03-261-3-I-Frosch.csv	2	6	2	Jagt	0.584429
geschprongen	gesprungen	03-261-3-I-Frosch.csv	1	26	1	gesprungen	0.417497
schneler	schneller	03-265-3-I-Frosch.csv	11	16	11	schneller	1
ihrgentein	irgendein	03-265-3-I-Frosch.csv	1	1	1	irgendein	0.331047
wehgehgetan	wehgetan	03-265-3-I-Frosch.csv	1	17	1	weggetan	0.333593
gehsehen	gesehen	03-265-3-I-Frosch.csv	14	97	14	gesehen	1
hinterheher	hinterher	03-265-3-I-Frosch.csv	1	38	1	hingesehen	0.0691765
gehrannt	gerannt	03-265-3-I-Frosch.csv	1	44	1	gerannt	0.725094
sprienk	spring	03-265-3-I-Frosch.csv	1	8	1	spring	0.0839475
wehk	weg	03-268-3-I-Frosch.csv	2	94	2	weck	0.214474
im	um	03-268-3-I-Frosch.csv	60	5	1	Am	0.111111
richt	riecht	03-268-3-I-Frosch.csv	9	8	8	riecht	1
Fros	Frosch	03-268-3-I-Frosch.csv	6	77	6	Frost	0.193926
sprienkt	springt	03-268-3-I-Frosch.csv	1	80	1	springt	0.631741
spaciren	spazieren	03-270-3-I-Frosch.csv	2	116	2	sparen	0.433333
farückt	verrückt	03-270-3-I-Frosch.csv	1	10	1	verrückt	0.591148
pasiren	passieren	03-270-3-I-Frosch.csv	2	11	2	passieren	1
enen	einen	03-270-3-I-Frosch.csv	2	11	2	einem	0.5
Seerosenbatt	Seerosenblatt	03-270-3-I-Frosch.csv	1	6	1	Seerosen	0.139891
erzelten	erzählten	03-270-3-I-Frosch.csv	1	1	1	erzählten	0.641869
ziht	zieht	03-274-3-I-Frosch.csv	13	63	13	zieht	1
lost,läst	loslässt	03-274-3-I-Frosch.csv	1	1	1	loslässt	0.14926
bleit	bleibt	03-274-3-I-Frosch.csv	1	1	1	bleich	0.136781
Jahrck	jag	03-274-3-I-Frosch.csv	1	1	1	Jack	0.457731
Flus	Fluss	03-274-3-I-Frosch.csv	3	5	3	Fluss	0.5
Laine	Leine	03-275-3-I-Frosch.csv	2	5	2	leiern	0.0412375
Koum	Komm	03-275-3-I-Frosch.csv	1	5	1	Kaum	0.547663
herchen	Herrchen	03-275-3-I-Frosch.csv	1	2	1	Herrchen	0.180249
spilt	spielt	03-275-3-I-Frosch.csv	4	5	4	spielt	1
umd	und	03-275-3-I-Frosch.csv	1	106	1	und	0.181354
hinta	hinter	03-275-3-I-Frosch.csv	5	31	5	hinter	0.683116
gewoten	geworden	03-275-3-I-Frosch.csv	1	4	1	gewogen	0.465725
lahen	lachen	03-275-3-I-Frosch.csv	3	7	3	ran	0.0843675
ructe	rutschte	03-277-3-I-Frosch.csv	1	5	1	ruckte	0.182687
Henden	Händen	03-277-3-I-Frosch.csv	1	3	1	Händen	0.520672
farükten	Verrückten	03-277-3-I-Frosch.csv	1	1	1	verrückten	0.423211
om	um	03-277-3-I-Frosch.csv	1	5	1	um	0.604022
schaf=en	schaffen	03-277-3-I-Frosch.csv	1	2	1	schaffen	0.367879
pice	pitsche	03-277-3-I-Frosch.csv	1	1	1	lege	0.559561
pace	patsche	03-277-3-I-Frosch.csv	1	1	1	Pascht	0.0659035
farükt	verrückt	03-277-3-I-Frosch.csv	1	10	1	verrückt	0.423211
roschte	rutschte	03-279-3-I-Frosch.csv	1	5	1	rösten	0.133572
lantete	landete	03-279-3-I-Frosch.csv	1	2	1	landete	0.517662
schpaziren	spazieren	03-281-3-I-Frosch.csv	1	116	1	spazieren	0.49283
wecKlaufen	weglaufen	03-281-3-I-Frosch.csv	1	2	1	weglaufen	0.37145
abar	aber	03-281-3-I-Frosch.csv	1	60	1	aber	0.650654
wecKgelaufen	weggelaufen	03-281-3-I-Frosch.csv	1	26	1	weggelaufen	0.37145
Komzeischen	Kommzeichen	03-281-3-I-Frosch.csv	1	2	1	Komischen	0.337549
abdr	aber	03-281-3-I-Frosch.csv	1	60	1	aber	0.51615
Komen	kommen	03-281-3-I-Frosch.csv	2	17	2	kommen	1
loh	Loch	03-281-3-I-Frosch.csv	1	1	1	oh	0.615442
laht	lacht	03-281-3-I-Frosch.csv	2	5	2	ragt	0.119708
schprinKt	springt	03-281-3-I-Frosch.csv	1	80	1	springt	0.340834
weita	weiter	03-281-3-I-Frosch.csv	1	17	1	weiter	1
schpinKt	springt	03-281-3-I-Frosch.csv	1	80	1	schlingt	0.286032
uba	über	03-281-3-I-Frosch.csv	1	35	1	aba	0.472893
Mauar	Mauer	03-281-3-I-Frosch.csv	2	44	2	Mauer	0.184129
schprinK	spring	03-281-3-I-Frosch.csv	1	8	1	spring	0.340834
ubar	über	03-281-3-I-Frosch.csv	1	35	1	bar	0.556215
gluKlich	glücklich	03-281-3-I-Frosch.csv	2	163	2	glücklich	0.358505
Abar	Aber	03-281-3-I-Frosch.csv	1	19	1	Aber	0.650654
hinteher	hinterher	03-284-3-I-Frosch.csv	6	38	6	hinterher	1
hort	hört	03-285-3-I-Frosch.csv	5	10	5	hoch	0.5
gehgahngen	gegangen	03-286-3-I-Frosch.csv	1	57	1	gegangen	0.37687
hinte	hinter	03-286-3-I-Frosch.csv	4	31	4	Hinter	1
einmall	einmal	03-288-3-I-Frosch.csv	19	62	19	einmal	1
hinterhergerant	hinterhergerannt	03-289-3-I-Frosch.csv	2	3	2	hinterhergerannt	0.748225
cher	her	03-290-3-I-Frosch.csv	2	7	2	her	0.454769
hihrher	hierher	03-290-3-I-Frosch.csv	1	5	1	hierher	0.344107
sicht	sieht	03-290-3-I-Frosch.csv	3	159	1	sich	0.5
schpite	Schritte	03-290-3-I-Frosch.csv	1	5	1	spie	0.108408
logt	legt	03-290-3-I-Frosch.csv	1	4	1	lockt	0.15654
Fus	Fuß	03-290-3-I-Frosch.csv	3	5	3	Fuß	0.314812
Kurwe	Kurve	03-290-3-I-Frosch.csv	1	4	1	Kurve	0.558695
Dan	dann	03-290-3-I-Frosch.csv	188	651	3	Dann	0.5
hübpft	hüpft	03-290-3-I-Frosch.csv	2	12	2	hüpft	0.65891
glüchklich	glücklich	03-290-3-I-Frosch.csv	1	163	1	glücklich	0.731247
fungzuniert	funktioniert	03-291-3-I-Frosch.csv	1	2	1	funktioniert	0.165008
sieh	sieht	03-291-3-I-Frosch.csv	12	159	1	sich	0.333333
wütent	wütend	03-291-3-I-Frosch.csv	4	6	4	wütend	1
Jezt	jetzt	03-291-3-I-Frosch.csv	14	75	5	Jetzt	0.5
plitchnass	klitschnass	03-291-3-I-Frosch.csv	1	1	1	pitschnass	0.340024
englich	endlich	03-291-3-I-Frosch.csv	4	20	3	endlich	0.550515
eingefannen	eingefangen	03-291-3-I-Frosch.csv	1	1	1	eingefangen	0.349718
bruke	Brücke	03-294-3-I-Frosch.csv	1	1	1	Brücke	0.396948
GesprunG	gesprungen	03-294-3-I-Frosch.csv	1	26	1	Gärung	0.182872
sprun	Sprung	03-294-3-I-Frosch.csv	1	1	1	Sprung	0.340592
spukt	spuckt	03-294-3-I-Frosch.csv	1	1	1	Stücks	0.0506054
sonder	sondern	03-294-3-I-Frosch.csv	4	6	4	sondern	1
Frosche	Frösche	03-294-3-I-Frosch.csv	1	1	1	Frösche	1
pahg	Park	03-299-3-I-Frosch.csv	1	15	1	pack	0.469884
springd	springt	03-299-3-I-Frosch.csv	1	80	1	springt	0.744977
glüg	Glück	03-299-3-I-Frosch.csv	2	18	2	Glück	0.177455
gehabd	gehabt	03-299-3-I-Frosch.csv	1	4	1	gehabt	0.261951
wiso	Wieso	03-307-3-I-Frosch.csv	9	4	2	wieso	1
schnupert	schnuppert	03-307-3-I-Frosch.csv	2	3	2	schnuppert	1
etlang	entlang	03-307-3-I-Frosch.csv	1	2	1	entlang	0.0486289
lif	lief	03-310-3-I-Frosch.csv	5	5	5	lief	1
spatzihren	spazieren	03-310-3-I-Frosch.csv	1	116	1	spazieren	0.359401
weter	Wetter	03-310-3-I-Frosch.csv	1	1	1	Wetter	1
meer	mehr	03-310-3-I-Frosch.csv	6	84	6	Meer	0.5
fas	was	03-313-3-I-Frosch.csv	3	15	2	Fass	1
keroren	gerochen	03-313-3-I-Frosch.csv	1	9	1	gerochen	0.341915
loskelasen	losgelassen	03-313-3-I-Frosch.csv	1	23	1	losgelassen	0.553254
kessen	gesehen	03-313-3-I-Frosch.csv	1	97	1	gesen	0.683397
Loift	läuft	03-313-3-I-Frosch.csv	1	45	1	Lift	0.558656
inteEea	hinterher	03-313-3-I-Frosch.csv	1	38	1	inner	0.122136
Sprinkt	springt	03-313-3-I-Frosch.csv	1	80	1	springt	0.591409
einnen	einen	03-313-3-I-Frosch.csv	1	11	1	einen	1
Stain	Stein	03-313-3-I-Frosch.csv	1	3	1	Stein	0.650654
kefloken	geflogen	03-313-3-I-Frosch.csv	1	1	1	geflogen	0.558889
ferlir	verlier	03-316-3-I-Frosch.csv	1	3	1	verleiht	0.0727555
reingespungen	reingesprungen	03-316-3-I-Frosch.csv	1	1	1	reingesprungen	0.382044
serosenblatt	Seerosenblatt	03-316-3-I-Frosch.csv	1	6	1	Rosenblatt	0.26163
gelanet	gelandet	03-316-3-I-Frosch.csv	1	5	1	gelangen	0.219147
red	rennt	03-317-3-I-Frosch.csv	3	167	3	red	0.56581
Lastt	lasst	03-317-3-I-Frosch.csv	1	26	1	lauschten	0.0380617
folkt	folgt	03-317-3-I-Frosch.csv	3	3	3	folgt	1
schprikt	springt	03-317-3-I-Frosch.csv	1	80	1	schrickt	0.407157
schprik	spring	03-317-3-I-Frosch.csv	1	8	1	sprich	0.0822654
werd	wird	03-317-3-I-Frosch.csv	2	27	1	wert	0.797815
picenas	pitschnass	03-317-3-I-Frosch.csv	1	3	1	eigenes	0.217778
wegerant	weggerannt	03-322-3-I-Frosch.csv	1	12	1	weggerannt	0.243977
spriengen	springen	03-322-3-I-Frosch.csv	1	2	1	springen	1
inst	ins	03-322-3-I-Frosch.csv	1	16	1	ins	1
warsa	Wasser	03-322-3-I-Frosch.csv	1	29	1	Wasser	0.263014
gechochen	gerochen	03-324-3-I-Frosch.csv	1	9	1	gerochen	0.464116
clipe	Klippe	03-324-3-I-Frosch.csv	1	1	1	live	0.491863
gehüft	gehüpft	03-324-3-I-Frosch.csv	1	3	1	gehüpft	0.54374
sparzieren	spazieren	03-327-3-I-Frosch.csv	2	116	2	Sparschwein	0.0430586
foler	voller	03-327-3-I-Frosch.csv	4	7	4	voller	1
spriengt	springt	03-327-3-I-Frosch.csv	2	80	2	springen	1
fasucht	versucht	03-328-3-I-Frosch.csv	2	43	2	versucht	1
aufsuhalten	aufzuhalten	03-328-3-I-Frosch.csv	1	1	1	aufzuhalten	0.536397
mind	Mund	03-329-3-I-Frosch.csv	1	5	1	meint	0.126824
hahf	auf	03-329-3-I-Frosch.csv	1	17	1	half	0.458412
haltan	halten	03-329-3-I-Frosch.csv	1	9	1	halten	0.650654
hleih	bleib	03-329-3-I-Frosch.csv	1	2	1	leih	0.731247
waiter	weiter	03-329-3-I-Frosch.csv	1	17	1	weiter	0.534596
wah	war	03-329-3-I-Frosch.csv	2	109	2	war	1
huhfde	hüpfte	03-329-3-I-Frosch.csv	1	2	1	rufe	0.296952
herrunder	herunter	03-329-3-I-Frosch.csv	2	6	2	herunter	0.435686
dens	den	03-329-3-I-Frosch.csv	1	103	1	den	0.345306
auck	auch	03-329-3-I-Frosch.csv	2	19	2	auch	0.137252
hinser	hinter	03-329-3-I-Frosch.csv	1	31	1	hinsehe	0.140802
gligluh	glücklich	03-329-3-I-Frosch.csv	1	163	1	glich	0.21322
shperigt	springt	03-329-3-I-Frosch.csv	1	80	1	spricht	0.272219
dennn	den	03-329-3-I-Frosch.csv	1	103	1	denn	0.741709
dahnn	dann	03-329-3-I-Frosch.csv	1	651	1	dann	0.470895
Frossteug	Froschteich	03-329-3-I-Frosch.csv	1	2	1	Frost	0.16007
dum	um	03-329-3-I-Frosch.csv	1	5	1	Dumm	0.5
henrunter	herunter	03-329-3-I-Frosch.csv	1	6	1	herunter	0.420616
nash	nass	03-329-3-I-Frosch.csv	1	26	1	hause	0.0424333
wahl	weil	03-329-3-I-Frosch.csv	1	82	1	Wal	0.251683
Freeschteig	Froschteich	03-329-3-I-Frosch.csv	1	2	1	Festtag	0.154942
nach	nass	03-329-3-I-Frosch.csv	5	26	1	Nach	0.2
warheen	waren	03-329-3-I-Frosch.csv	1	40	1	wachen	0.213112
haluen	haben	03-329-3-I-Frosch.csv	1	19	1	hauen	0.615442
eder	der	03-329-3-I-Frosch.csv	1	9	1	Eder	1
wahh	war	03-329-3-I-Frosch.csv	1	109	1	wach	0.2459
rrei	frei	03-329-3-I-Frosch.csv	1	1	1	herein	0.123324
wahr	war	03-332-3-I-Frosch.csv	51	109	51	war	1
schtg	stark	03-332-3-I-Frosch.csv	1	2	1	stank	0.0761004
mähr	mehr	03-332-3-I-Frosch.csv	1	84	1	mär	0.731247
hnterher	hinterher	03-332-3-I-Frosch.csv	1	38	1	hinterher	0.513063
traurch	traurig	03-332-3-I-Frosch.csv	1	119	1	Tracht	0.167787
SPaßirgang	Spaziergang	03-338-3-I-Frosch.csv	1	10	1	Spaziergang	0.159961
SPaßirn	spazieren	03-338-3-I-Frosch.csv	1	116	1	spaßen	0.180776
irgentwohin	irgendwohin	03-338-3-I-Frosch.csv	2	3	2	irgendwohin	0.334309
ergert	ärgert	03-338-3-I-Frosch.csv	2	2	2	ärgert	1
gahn	kann	03-338-3-I-Frosch.csv	1	54	1	kann	0.288683
Frochjagt	Froschjagd	03-338-3-I-Frosch.csv	1	1	1	Fragt	0.195722
inter	hinter	03-338-3-I-Frosch.csv	2	31	2	einte	0.175276
sith	sieht	03-338-3-I-Frosch.csv	1	159	1	stob	0.0729567
dase	dass	03-338-3-I-Frosch.csv	1	1017	1	Tasse	0.156265
Frochi	Froschi	03-338-3-I-Frosch.csv	1	1	1	Frucht	0.136312
abber	aber	03-338-3-I-Frosch.csv	2	60	2	aber	1
En	Ende	03-338-3-I-Frosch.csv	1	9	1	E	0.636119
rena	rennt	03-339-3-I-Frosch.csv	1	167	1	reiner	0.106506
plötzli	plötzlich	03-339-3-I-Frosch.csv	1	62	1	plötzlich	0.131398
aufgerekt	aufgeregt	03-342-3-I-Frosch.csv	2	7	2	aufgeregt	0.414661
sogt	sagt	03-342-3-I-Frosch.csv	3	52	3	gezockt	0.0107363
ober	aber	03-342-3-I-Frosch.csv	3	60	2	über	0.291489
höt	hört	03-342-3-I-Frosch.csv	2	10	2	Hütte	0.0879113
hundelein	Hundeleine	03-342-3-I-Frosch.csv	1	1	1	Hundeleinen	0.232768
sprikt	springt	03-342-3-I-Frosch.csv	1	80	1	strikt	0.491105
guken	gucken	03-342-3-I-Frosch.csv	1	5	1	gucken	0.323741
nahs	nass	03-342-3-I-Frosch.csv	2	26	2	nachts	0.23088
Teh	The	03-342-3-I-Frosch.csv	5	7	5	Tee	0.233814
rutschich	rutschig	03-346-3-I-Frosch.csv	1	1	1	rutschig	0.207698
weg.gerant	weggerannt	03-346-3-I-Frosch.csv	1	12	1	weggerannt	0.27047
hübft	hüpft	03-346-3-I-Frosch.csv	1	12	1	hüpft	0.695563
gesprungn	gesprungen	03-347-3-I-Frosch.csv	1	26	1	gesprungen	0.597357
gehfalen	gefallen	03-347-3-I-Frosch.csv	1	69	1	gefallen	0.451251
don	dann	03-355-3-I-Frosch.csv	5	651	4	dort	0.0486496
chate	hatte	03-355-3-I-Frosch.csv	3	427	3	hatte	1
gechapt	gehabt	03-355-3-I-Frosch.csv	1	4	1	gehabt	0.391068
chenta	hinter	03-355-3-I-Frosch.csv	1	31	1	Hinter	0.151998
chergelaufen	hergelaufen	03-355-3-I-Frosch.csv	1	2	1	hergelaufen	0.656186
iemm	ihm	03-355-3-I-Frosch.csv	1	61	1	ihm	0.169872
Don	Dann	03-355-3-I-Frosch.csv	1	197	1	dort	0.047868
chienter	hinter	03-355-3-I-Frosch.csv	1	31	1	hinter	0.593079
iem	ihm	03-355-3-I-Frosch.csv	1	61	1	ihm	0.5
chaben	haben	03-355-3-I-Frosch.csv	2	19	2	haben	0.532037
ien	ihn	03-355-3-I-Frosch.csv	2	270	1	ein	0.333333
niecht	nicht	03-355-3-I-Frosch.csv	3	135	3	nicht	1
verutscht	verrutscht	03-360-3-I-Frosch.csv	1	1	1	verrutscht	0.199992
gesprung	gesprungen	03-360-3-I-Frosch.csv	2	26	2	gesprungen	0.431152
sum	zum	03-369-3-I-Frosch.csv	3	11	3	summ	0.5
njgirk	neugierig	03-369-3-I-Frosch.csv	1	7	1	ging	0.1214
kewig	kräftig	03-369-3-I-Frosch.csv	1	4	1	gewankt	0.121635
Lajne	Leine	03-369-3-I-Frosch.csv	1	5	1	Laune	0.434558
Hlten	halten	03-369-3-I-Frosch.csv	2	9	1	Halten	0.484169
frusch	Frosch	03-369-3-I-Frosch.csv	1	77	1	Frucht	0.186982
interHer	hinterher	03-369-3-I-Frosch.csv	1	38	1	hinterher	0.314454
welte	wollte	03-369-3-I-Frosch.csv	1	201	1	wellte	0.401958
verückte	verrückte	03-371-3-I-Frosch.csv	3	4	3	verrückte	0.196526
rasst	rast	03-371-3-I-Frosch.csv	1	1	1	rast	0.703745
wegfligt	wegfliegt	03-371-3-I-Frosch.csv	1	1	1	wegfliegt	0.713013
Wiesse	Wiese	03-371-3-I-Frosch.csv	1	5	1	Wiese	1
frirt	friert	03-371-3-I-Frosch.csv	1	1	1	friert	1
zitert	zittert	03-371-3-I-Frosch.csv	1	1	1	zittert	1
amer	armer	03-371-3-I-Frosch.csv	2	2	2	armer	1
Spazirgang	Spaziergang	03-371-3-I-Frosch.csv	1	10	1	Spaziergang	0.713013
laüft	läuft	03-378-3-I-Frosch.csv	2	45	2	lauft	0.576117
hinderher	hinterher	03-379-3-I-Frosch.csv	1	38	1	hinterher	0.497522
emal	einmal	03-379-3-I-Frosch.csv	1	62	1	gemalt	0.0264594
ebenfals	ebenfalls	03-379-3-I-Frosch.csv	2	4	2	ebenfalls	1
eingehollt	eingeholt	03-379-3-I-Frosch.csv	1	2	1	eingeholt	0.654444
runtergerucht	runtergerutscht	03-382-3-I-Frosch.csv	1	1	1	runtergerutscht	0.334102
under	unter	03-382-3-I-Frosch.csv	15	22	15	und	0.5
Traugiek	traurig	03-382-3-I-Frosch.csv	1	119	1	traurig	0.224232
Ale	Alle	03-382-3-I-Frosch.csv	5	7	5	Alle	1
glükliech	glücklich	03-382-3-I-Frosch.csv	1	163	1	glücklich	0.525792
wech	weg	03-383-3-I-Frosch.csv	7	94	7	weg	1
öhrgendetwas	irgendetwas	03-383-3-I-Frosch.csv	1	3	1	irgendetwas	0.36599
zuh	zu	03-383-3-I-Frosch.csv	3	18	2	Zucht	0.158696
ehr	er	03-383-3-I-Frosch.csv	4	14	2	der	0.0699506
stok	stark	03-383-3-I-Frosch.csv	1	2	1	stak	0.547663
losgehlasen	losgelassen	03-383-3-I-Frosch.csv	1	23	1	losgelassen	0.54116
lauFt	läuft	03-385-3-I-Frosch.csv	1	45	1	lauft	0.673749
schbrnng	spring	03-385-3-I-Frosch.csv	1	8	1	spreng	0.310285
Huhd	Hund	03-385-3-I-Frosch.csv	1	16	1	Hauchte	0.0671335
schbring	spring	03-385-3-I-Frosch.csv	1	8	1	gebricht	0.0177618
wassa	Wasser	03-385-3-I-Frosch.csv	1	29	1	Wasser	0.398345
rrent	rennt	03-387-3-I-Frosch.csv	1	167	1	herrannte	0.0645649
sprit	springt	03-396-3-I-Frosch.csv	2	80	1	Sprit	0.270446
rehent	rennt	03-397-3-I-Frosch.csv	1	167	1	regenden	0.110515
wasen	Versehen	03-397-3-I-Frosch.csv	1	20	1	Wesen	0.320181
gehupft	gehüpft	03-397-3-I-Frosch.csv	2	3	2	gehupft	1
plums	plumps	03-397-3-I-Frosch.csv	1	1	1	plus	0.615308
glüKlich	glücklich	03-397-3-I-Frosch.csv	1	163	1	glücklich	0.378617
geschbrungen	gesprungen	03-399-3-I-Frosch.csv	5	26	5	gesprungen	0.669899
ausgelach	ausgelacht	03-399-3-I-Frosch.csv	1	4	1	ausgelacht	0.427646
gebrül	Gebrüll	03-412-3-I-Frosch.csv	1	1	1	Gebrüll	0.472511
schpringd	springt	03-412-3-I-Frosch.csv	1	80	1	springt	0.514924
Spazien	spazieren	03-413-3-I-Frosch.csv	1	116	1	Spazier	0.180209
anmal	einmal	03-413-3-I-Frosch.csv	3	62	3	einmal	0.136755
anfach	einfach	03-413-3-I-Frosch.csv	1	9	1	einfach	0.128456
leiner	Leine	03-413-3-I-Frosch.csv	1	5	1	Leine	0.214561
möcklich	möglich	03-413-3-I-Frosch.csv	2	3	2	möglich	0.597137
Mäuer	Mauer	03-413-3-I-Frosch.csv	3	44	3	Mäher	0.501773
kehen	gehen	03-416-3-I-Frosch.csv	1	78	1	gehen	0.743748
luft	läuft	03-417-3-I-Frosch.csv	1	45	1	Luft	1
losgerant	losgerannt	03-418-3-I-Frosch.csv	1	1	1	losgerannt	0.735213
zurok	zurück	03-418-3-I-Frosch.csv	1	61	1	zuruck	0.532173
karm	kam	03-418-3-I-Frosch.csv	6	129	6	kam	1
stakengebliben	steckengeblieben	03-418-3-I-Frosch.csv	1	1	1	steckengeblieben	0.33213
spassien	spazieren	03-422-3-I-Frosch.csv	1	116	1	Spazier	0.157648
mehar	mehr	03-422-3-I-Frosch.csv	1	84	1	mehr	0.55175
endeg	entdeck	03-422-3-I-Frosch.csv	1	2	1	hingegen	0.0648955
aderes	anderes	03-422-3-I-Frosch.csv	1	2	1	anderes	0.188686
Maur	Mauer	03-422-3-I-Frosch.csv	1	44	1	Ma	0.19864
Laiene	Leine	03-427-3-I-Frosch.csv	1	5	1	leihen	0.110492
Losgelasen	losgelassen	03-427-3-I-Frosch.csv	2	23	2	losgelassen	0.462728
weglauvt	weglauft	03-427-3-I-Frosch.csv	1	1	1	wegläuft	0.365368
vroch	Frosch	03-427-3-I-Frosch.csv	3	77	3	froh	0.517389
ud	und	03-427-3-I-Frosch.csv	2	106	2	und	1
woltle	wollte	03-427-3-I-Frosch.csv	1	201	1	wolle	0.611935
vangen	fangen	03-427-3-I-Frosch.csv	1	4	1	fangen	1
gelauven	gelaufen	03-427-3-I-Frosch.csv	2	8	2	gelaufen	0.686846
Parck	Park	03-443-3-I-Frosch.csv	4	15	4	Pack	0.450504
kahn	kann	03-443-3-I-Frosch.csv	2	54	2	kann	0.343644
kurte	knurrte	03-443-3-I-Frosch.csv	1	1	1	gute	0.250199
fater	Pfote	03-443-3-I-Frosch.csv	1	19	1	Vater	1
knikt	knickt	03-443-3-I-Frosch.csv	3	2	2	knickt	0.318753
Fise	Wiese	03-443-3-I-Frosch.csv	1	5	1	fiese	1
