original	corrected	filename	freq_ori	freq_cor	freq_tup	norma_correction	confidence
west	fest	03-045-3-I-Frosch.csv	4	18	4	West	0.475648
kreftig	kräftig	03-045-3-I-Frosch.csv	3	4	3	kräftig	0.579121
wüsten	wüssten	03-045-3-I-Frosch.csv	1	1	1	winden	0.124523
u	du	03-045-3-I-Frosch.csv	5	14	3	um	0.0426288
ihn	hin	03-045-3-I-Frosch.csv	12	17	3	Ihr	0.25
Plechtenass	plitschnass	03-045-3-I-Frosch.csv	1	6	1	pistennah	0.0620028
komst	kommst	03-045-3-I-Frosch.csv	2	2	2	kommst	0.232086
mussen	müssen	03-045-3-I-Frosch.csv	4	9	4	müssen	1
sprinkt	springt	03-049-3-I-Frosch.csv	14	80	14	springt	0.618246
nas	nass	03-049-3-I-Frosch.csv	19	26	19	nass	1
spatsirn	spazieren	03-057-3-I-Frosch.csv	2	116	2	Spaten	0.173155
schneL	schnell	03-057-3-I-Frosch.csv	1	76	1	schnell	0.321226
Lest	lässt	03-057-3-I-Frosch.csv	5	72	5	lest	0.764895
hiterHer	hinterher	03-057-3-I-Frosch.csv	1	38	1	hierher	0.432827
mauar	Mauer	03-057-3-I-Frosch.csv	1	44	1	Mauer	0.182587
ien	in	03-057-3-I-Frosch.csv	2	21	1	ein	0.333333
spazirengegangen	spazierengegangen	03-058-3-I-Frosch.csv	1	1	1	spazirengegangen	0
gehrochen	gerochen	03-058-3-I-Frosch.csv	2	9	2	gerochen	0.412508
dafon	davon	03-060-3-I-Frosch.csv	10	12	10	davon	1
schlap	schlapp	03-060-3-I-Frosch.csv	1	1	1	schlapp	0.276091
gahsi	Gassi	03-062-3-I-Frosch.csv	1	19	1	kascht	0.0646658
veg	weg	03-062-3-I-Frosch.csv	2	94	2	weg	1
fehstalten	festhalten	03-062-3-I-Frosch.csv	1	4	1	verstellten	0.118076
schnufelt	schnüffelt	03-062-3-I-Frosch.csv	2	5	2	schnüffelt	0.429801
freusch	Frosch	03-062-3-I-Frosch.csv	2	77	2	Frauchen	0.160132
maua	Mauer	03-062-3-I-Frosch.csv	14	44	14	maue	0.650654
deide	beide	03-062-3-I-Frosch.csv	1	5	1	beide	0.269175
gerund	gerannt	03-063-3-I-Frosch.csv	1	44	1	geraunt	0.129905
züruk	zurück	03-063-3-I-Frosch.csv	1	61	1	zurück	1
gerant	gerannt	03-063-3-I-Frosch.csv	18	44	18	gerannt	1
plitznass	plitschnass	03-063-3-I-Frosch.csv	1	6	1	pitschnass	0.157943
ferapreded	verabredet	03-064-3-I-Frosch.csv	1	7	1	verabredet	0.339717
losgeisen	losgerissen	03-064-3-I-Frosch.csv	1	2	1	loseisen	0.588877
mas	nass	03-064-3-I-Frosch.csv	1	26	1	muss	1
gesechen	gesehen	03-065-3-I-Frosch.csv	2	97	2	gesehen	1
scheler	schneller	03-065-3-I-Frosch.csv	1	16	1	schelle	0.246662
sidz	sitzt	03-065-3-I-Frosch.csv	1	40	1	Spietz	0.0992526
geangen	gegangen	03-075-3-I-Frosch.csv	1	57	1	hängen	0.0454455
gerohen	gerochen	03-075-3-I-Frosch.csv	2	9	2	gerochen	0.343431
künte	könnte	03-075-3-I-Frosch.csv	2	13	2	künde	0.670573
gegngen	gegangen	03-075-3-I-Frosch.csv	2	57	2	gegangen	0.498635
gelht	gelacht	03-075-3-I-Frosch.csv	1	10	1	geht	0.615442
neugierg	neugierig	03-077-3-I-Frosch.csv	1	7	1	neugierig	0.424498
schpazinen	spazieren	03-088-3-I-Frosch.csv	1	116	1	spaziert	0.0569364
wolte-	wollte	03-088-3-I-Frosch.csv	1	201	1	wollte	0.378012
ferfolgt-	verfolgt	03-088-3-I-Frosch.csv	1	4	1	verfolgt	0.370035
Mauer-	Mauer	03-088-3-I-Frosch.csv	1	44	1	Mauer	0.53265
ins-	ins	03-088-3-I-Frosch.csv	1	16	1	Hinz	0.0639426
waser	Wasser	03-088-3-I-Frosch.csv	18	29	18	Wasser	1
rennd	rennt	03-090-3-I-Frosch.csv	10	167	10	rennt	1
losgelasen	losgelassen	03-090-3-I-Frosch.csv	12	23	12	losgelassen	0.740051
Nasen	Nassen	03-090-3-I-Frosch.csv	2	3	2	Nasen	0.320726
Blad	Blatt	03-090-3-I-Frosch.csv	3	19	3	Blatt	0.258567
Spaziren	spazieren	03-095-3-I-Frosch.csv	5	116	5	Spazieren	0.713013
freigehlasen	freigelassen	03-095-3-I-Frosch.csv	1	2	1	freigelassen	0.414105
Kom	Komm	03-095-3-I-Frosch.csv	4	5	2	Komm	0.5
hüfpt	hüpft	03-095-3-I-Frosch.csv	1	12	1	hüpft	0.521381
Meuer	Mauer	03-095-3-I-Frosch.csv	1	44	1	Meer	0.556215
Waser	Wasser	03-095-3-I-Frosch.csv	3	29	3	Wasser	1
kuken	kucken	03-095-3-I-Frosch.csv	14	19	14	gucken	1
gehsehn	gesehen	03-097-3-I-Frosch.csv	5	97	5	gegen	0.159576
Froch	Frosch	03-097-3-I-Frosch.csv	18	77	18	Frucht	0.198645
schsprinkt	springt	03-097-3-I-Frosch.csv	1	80	1	gesprengt	0.0232616
fußgangerzone	Fußgängerzone	03-102-3-I-Frosch.csv	1	1	1	Fußgängerzone	0.377893
hastich	hastig	03-102-3-I-Frosch.csv	1	1	1	hastig	0.168185
landed	landet	03-102-3-I-Frosch.csv	2	3	2	landet	0.634544
Alls	Als	03-102-3-I-Frosch.csv	19	26	18	Als	0.5
geschnupert	geschnuppert	03-105-3-I-Frosch.csv	2	2	2	geschnuppert	0.643826
erschrekt	erschreckt	03-105-3-I-Frosch.csv	18	30	18	erschreckt	1
jedefa	ebenfalls	03-105-3-I-Frosch.csv	1	4	1	jeder	0.350914
ladet	landet	03-105-3-I-Frosch.csv	1	3	1	ladet	0.727286
spartziergang	Spaziergang	03-108-3-I-Frosch.csv	1	10	1	spazieren	0.0984026
Bleb	Bleib	03-108-3-I-Frosch.csv	1	1	1	bleib	0.074004
nichs	nichts	03-108-3-I-Frosch.csv	10	25	10	nichts	1
Kom	komm	03-110-3-I-Frosch.csv	4	32	2	Komm	0.5
stadesen	stattdessen	03-110-3-I-Frosch.csv	1	1	1	stabenden	0.0942365
Her	Herr	03-110-3-I-Frosch.csv	3	20	3	Herr	0.5
wangen	fangen	03-110-3-I-Frosch.csv	1	4	1	Wangen	0.72264
schaft	schafft	03-110-3-I-Frosch.csv	7	7	7	Schaft	0.647035
ader	aber	03-110-3-I-Frosch.csv	9	60	9	aber	1
Hern	Herrn	03-110-3-I-Frosch.csv	4	4	4	her	0.523573
schdringt	springt	03-110-3-I-Frosch.csv	1	80	1	strengt	0.00783325
uer	über	03-110-3-I-Frosch.csv	1	35	1	er	0.556215
serose	Seerose	03-110-3-I-Frosch.csv	2	2	2	seröse	0.494808
daswegen	deswegen	03-113-3-I-Frosch.csv	6	6	6	deswegen	0.650654
ausgerust	ausgerutscht	03-113-3-I-Frosch.csv	1	9	1	ausgeraucht	0.145434
blat	Blatt	03-113-3-I-Frosch.csv	5	19	5	Blatt	1
nemlich	nämlich	03-113-3-I-Frosch.csv	9	21	9	nämlich	1
inz	ins	03-113-3-I-Frosch.csv	12	16	12	ins	1
müsten	müssten	03-120-3-I-Frosch.csv	5	5	5	müssten	1
kurwe	Kurve	03-120-3-I-Frosch.csv	3	4	3	kurve	0.558695
Blutzlich	Plötzlich	03-122-3-I-Frosch.csv	1	117	1	Plötzlich	0.202918
sprinngt	springt	03-122-3-I-Frosch.csv	1	80	1	springt	0.638841
rusch	rutsch	03-122-3-I-Frosch.csv	1	2	1	Rausch	0.297668
wenigsten	wenigstens	03-122-3-I-Frosch.csv	1	2	1	wenigsten	0.372833
Plasch	platsch	03-124-3-I-Frosch.csv	1	2	1	Plausch	0.259852
bischien	bisschen	03-124-3-I-Frosch.csv	1	57	1	bisschen	0.262082
gasi	Gassi	03-127-3-I-Frosch.csv	8	19	8	Kusine	0.0882735
Wrosch	Frosch	03-127-3-I-Frosch.csv	4	77	4	Frosch	0.38504
kontge	konnte	03-127-3-I-Frosch.csv	1	31	1	gonge	0.457476
renen	Rennen	03-127-3-I-Frosch.csv	28	1	1	rennen	1
losgelaen	losgelassen	03-127-3-I-Frosch.csv	1	23	1	losgelassen	0.308652
Weill	Weil	03-127-3-I-Frosch.csv	6	4	3	weil	1
gehoschen	gehorchen	03-127-3-I-Frosch.csv	1	1	1	gehorchen	0.453375
gehorschen	Gehorchen	03-127-3-I-Frosch.csv	1	1	1	gehorchen	0.282779
spazian	spazieren	03-128-3-I-Frosch.csv	1	116	1	spazieren	0.367429
feshalten	festhalten	03-128-3-I-Frosch.csv	1	4	1	festhalten	0.483615
schpazien	spazieren	03-129-3-I-Frosch.csv	3	116	3	spaziert	0.0748184
heer	her	03-132-3-I-Frosch.csv	1	7	1	her	0.293255
wekk	weg	03-132-3-I-Frosch.csv	1	94	1	wen	0.0573433
hehr	her	03-132-3-I-Frosch.csv	2	7	1	hehr	0.270239
flus	Fluss	03-132-3-I-Frosch.csv	2	5	2	Fluss	1
losgelaße	losgelassen	03-135-3-I-Frosch.csv	1	23	1	losgelassen	0.281703
püber	rüber	03-135-3-I-Frosch.csv	1	7	1	rüber	0.691121
plitschenass	pitschnass	03-135-3-I-Frosch.csv	1	3	1	pitschnass	0.383952
sparzien	spazieren	03-136-3-I-Frosch.csv	1	116	1	sparten	0.413967
zeit	sieht	03-136-3-I-Frosch.csv	1	159	1	Zeit	1
festalten	festhalten	03-136-3-I-Frosch.csv	1	4	1	verstellten	0.122725
sprint	springt	03-136-3-I-Frosch.csv	5	80	5	Sprint	0.321377
Sparzirgang	Spaziergang	03-138-3-I-Frosch.csv	1	10	1	Spazieren	0.106105
Leuft	läuft	03-143-3-I-Frosch.csv	4	45	4	leuft	0.5
hienterher	hinterher	03-143-3-I-Frosch.csv	7	38	7	hinterher	0.847038
zohg	zog	03-143-3-I-Frosch.csv	1	1	1	zog	0.731247
stran	stramm	03-143-3-I-Frosch.csv	1	3	1	Strand	0.13878
konen	können	03-143-3-I-Frosch.csv	1	11	1	können	0.390485
ranten	rannten	03-143-3-I-Frosch.csv	11	13	11	rannten	0.630246
san	sah	03-143-3-I-Frosch.csv	4	46	1	lang	0.5
gonte	konnte	03-149-3-I-Frosch.csv	1	31	1	konnte	1
gehzogen	gezogen	03-149-3-I-Frosch.csv	1	5	1	gezogen	0.731247
endegt	entdeckt	03-149-3-I-Frosch.csv	2	9	2	entdeckt	1
iergentwas	irgendwas	03-154-3-I-Frosch.csv	1	8	1	irgendwas	0.434816
renntt	rennt	03-154-3-I-Frosch.csv	1	167	1	rennt	0.509179
weiler	weiter	03-154-3-I-Frosch.csv	2	17	2	Weiler	0.658937
farliert	verliert	03-154-3-I-Frosch.csv	1	5	1	falliert	0.300174
wiert	wird	03-154-3-I-Frosch.csv	8	27	8	wird	1
zit	zieht	03-160-3-I-Frosch.csv	16	63	15	zieht	1
trefen	treffen	03-160-3-I-Frosch.csv	16	22	16	treffen	1
passirt	passiert	03-160-3-I-Frosch.csv	11	75	11	passiert	1
Jez	Jetzt	03-160-3-I-Frosch.csv	5	27	2	Jet	0.587889
zuruk	zurück	03-160-3-I-Frosch.csv	3	61	3	zurück	1
müsen	müssen	03-160-3-I-Frosch.csv	5	9	5	Nüssen	0.135906
nasen	Nassen	03-160-3-I-Frosch.csv	2	3	1	Nasen	0.31498
Bark	Park	03-161-3-I-Frosch.csv	2	15	2	Bark	0.45486
Früling	Frühling	03-161-3-I-Frosch.csv	2	2	2	Frühling	0.579292
komich	komisch	03-161-3-I-Frosch.csv	2	3	2	komisch	0.0694291
wusten	wussten	03-161-3-I-Frosch.csv	8	8	8	Wuchten	0.305724
hta	hat	03-161-3-I-Frosch.csv	2	131	2	ha	0.611935
plöstlich	Plötzlich	03-161-3-I-Frosch.csv	3	117	2	östlich	0.350016
weggerant	weggerannt	03-161-3-I-Frosch.csv	7	12	7	weggerannt	0.412498
geschwiste	geschwitzte	03-161-3-I-Frosch.csv	2	2	2	Geschwister	0.291389
hende	Hände	03-161-3-I-Frosch.csv	3	4	3	Hände	1
gerisen	gerissen	03-161-3-I-Frosch.csv	3	7	3	gerissen	0.481817
nei	nein	03-161-3-I-Frosch.csv	2	5	2	nein	1
anung	Ahnung	03-161-3-I-Frosch.csv	4	4	4	nun	0.342342
ein-	ein	03-161-3-I-Frosch.csv	2	26	2	ein	0.53265
filach	vielleicht	03-161-3-I-Frosch.csv	2	27	2	flach	0.331611
sons	sonst	03-161-3-I-Frosch.csv	4	9	4	sonnst	0.211813
verliren	verlieren	03-161-3-I-Frosch.csv	2	3	2	verleihen	0.0815736
höfst	hüpft	03-161-3-I-Frosch.csv	2	12	2	häufst	0.47409
gespungen	gesprungen	03-163-3-I-Frosch.csv	1	26	1	gesungen	0.568723
schspaziren	spazieren	03-167-3-I-Frosch.csv	1	116	1	spazieren	0.337773
hienderheer	hinterher	03-167-3-I-Frosch.csv	1	38	1	hinterher	0.359777
hiderheer	hinterher	03-167-3-I-Frosch.csv	1	38	1	hierher	0.41119
Plat	Blatt	03-167-3-I-Frosch.csv	1	19	1	platt	0.539868
Teisch	Teich	03-167-3-I-Frosch.csv	3	5	3	Teich	0.336684
spaziern	spazieren	03-170-3-I-Frosch.csv	1	116	1	spazieren	0.499578
plözliech	plötzlich	03-170-3-I-Frosch.csv	1	62	1	plötzlich	0.505136
spatsieren	spazieren	03-172-3-I-Frosch.csv	1	116	1	spazieren	0.32824
mid	mit	03-172-3-I-Frosch.csv	3	18	3	Met	0.218751
reist	reißt	03-172-3-I-Frosch.csv	32	34	32	reist	0.871905
brüben	drüben	03-172-3-I-Frosch.csv	1	1	1	drüben	0.262934
stechn	stecken	03-176-3-I-Frosch.csv	1	7	1	Stern	0.295367
kommherzeichen	Komm-her-Zeichen	03-176-3-I-Frosch.csv	1	1	1	kummerreichen	0.169916
stele	Stelle	03-176-3-I-Frosch.csv	1	1	1	Stele	0.833658
fligt	fliegt	03-176-3-I-Frosch.csv	16	29	16	fliegt	1
Tant	tarnt	03-176-3-I-Frosch.csv	1	1	1	Tante	1
saua	sauer	03-176-3-I-Frosch.csv	1	2	1	aua	0.666487
beschefdigt	beschäftigt	03-181-3-I-Frosch.csv	1	6	1	beschäftigt	0.426447
siest	siehst	03-181-3-I-Frosch.csv	2	2	2	Ziest	0.348895
verwolgen	verfolgen	03-182-3-I-Frosch.csv	2	3	2	verfolgen	0.520575
erschrikt	erschrickt	03-182-3-I-Frosch.csv	1	2	1	erschrickt	0.582452
lossgelasen	losgelassen	03-183-3-I-Frosch.csv	1	23	1	losgelassen	0.493234
hinnterher	hinterher	03-183-3-I-Frosch.csv	1	38	1	hinterher	0.827768
plichenass	plitschnass	03-183-3-I-Frosch.csv	1	6	1	blichen	0.16814
staziren	spazieren	03-184-3-I-Frosch.csv	1	116	1	spazieren	0.309477
weklauen	weglaufen	03-184-3-I-Frosch.csv	1	2	1	klauen	0.384651
plitcheplachenass	plitscheplatschenass	03-184-3-I-Frosch.csv	1	1	1	plitcheplachenass	0
hatet	hattet	03-185-3-I-Frosch.csv	3	2	2	hatte	1
sorük	zurück	03-185-3-I-Frosch.csv	1	61	1	sorge	0.233785
zürck	zurück	03-185-3-I-Frosch.csv	2	61	2	zück	0.62596
steken	stecken	03-185-3-I-Frosch.csv	3	7	3	Stücken	0.360414
geblben	geblieben	03-185-3-I-Frosch.csv	1	8	1	gelben	0.65891
Henterher	hinterher	03-185-3-I-Frosch.csv	1	38	1	hinterher	0.231375
bleb	bleib	03-185-3-I-Frosch.csv	1	2	1	bleib	0.0734291
schten	stehen	03-185-3-I-Frosch.csv	2	16	2	schaden	0.130531
forosch	Frosch	03-185-3-I-Frosch.csv	1	77	1	forsch	0.558656
wel	will	03-185-3-I-Frosch.csv	4	157	2	weil	0.5
wode	wurde	03-185-3-I-Frosch.csv	1	5	1	forder	0.101717
gluklesch	glücklich	03-185-3-I-Frosch.csv	1	163	1	glücklich	0.120539
Schteken	stecken	03-185-3-I-Frosch.csv	1	7	1	stecken	0.179109
gebleben	geblieben	03-185-3-I-Frosch.csv	1	8	1	geblieben	0.123822
teisch	Teich	03-185-3-I-Frosch.csv	2	5	2	Teich	0.334628
Lalen	Leinen	03-194-3-I-Frosch.csv	1	1	1	Lallen	0.720699
Forsch	Frosch	03-194-3-I-Frosch.csv	2	77	2	forsch	0.366747
Mauea	Mauer	03-194-3-I-Frosch.csv	1	44	1	Macher	0.217091
Pach	patsch	03-194-3-I-Frosch.csv	1	1	1	Pacht	0.284653
parg	Park	03-197-3-I-Frosch.csv	1	15	1	Park	0.21527
Folden	wollten	03-197-3-I-Frosch.csv	1	22	1	folter	0.136292
sparsiren	spazieren	03-197-3-I-Frosch.csv	1	116	1	parieren	0.316724
fegendan	wehgetan	03-197-3-I-Frosch.csv	1	17	1	weckender	0.132952
cha	ja	03-197-3-I-Frosch.csv	1	7	1	ja	1
wreigelasen	freigelassen	03-197-3-I-Frosch.csv	1	2	1	freigelassen	0.493338
Fegedan	wehgetan	03-197-3-I-Frosch.csv	1	17	1	wieder	0.0719918
hannd	hat	03-197-3-I-Frosch.csv	1	131	1	Hand	0.649995
aper	aber	03-197-3-I-Frosch.csv	2	60	2	aber	0.174607
feg	weg	03-197-3-I-Frosch.csv	3	94	3	weg	1
hinder	hinter	03-197-3-I-Frosch.csv	4	31	4	hinder	0.940832
grönen	grünen	03-197-3-I-Frosch.csv	1	1	1	krönen	0.678627
pland	Blatt	03-197-3-I-Frosch.csv	1	19	1	plant	0.566315
wolde	wollte	03-197-3-I-Frosch.csv	2	201	2	wollte	0.176672
ausgeruchnd	ausgerutscht	03-197-3-I-Frosch.csv	1	9	1	ausgrauen	0.0601925
dass	das	03-197-3-I-Frosch.csv	49	66	48	das	1
gestregnd	gestreckt	03-197-3-I-Frosch.csv	1	1	1	bestrickend	0.023443
nichnd	nicht	03-197-3-I-Frosch.csv	1	135	1	dreschend	0.107035
uun	und	03-197-3-I-Frosch.csv	1	106	1	Hut	0.0529747
hapen	haben	03-197-3-I-Frosch.csv	1	19	1	hatten	0.409653
ausgelachnd	ausgelacht	03-197-3-I-Frosch.csv	2	4	2	ausgelacht	0.473894
faser	Wasser	03-197-3-I-Frosch.csv	1	29	1	Faser	0.316781
verlirt	verliert	03-200-3-I-Frosch.csv	1	5	1	verliert	0.713013
schnüwelt	schnüffelt	03-200-3-I-Frosch.csv	1	5	1	schwelt	0.301471
Frasch	Frosch	03-200-3-I-Frosch.csv	1	77	1	Frauchen	0.118563
einfch-	einfach	03-200-3-I-Frosch.csv	1	9	1	einfach	0.216273
stopen	stoppen	03-200-3-I-Frosch.csv	4	4	3	stoppen	0.468436
schrbrigt	springt	03-203-3-I-Frosch.csv	2	80	2	erbricht	0.0377018
wegleift	wegläuft	03-206-3-I-Frosch.csv	1	1	1	weglieft	0.572094
sPasieren	spazieren	03-206-3-I-Frosch.csv	1	116	1	Passieren	0.441899
sPninkt	springt	03-206-3-I-Frosch.csv	1	80	1	sinkt	0.234015
ausgeacht	ausgelacht	03-206-3-I-Frosch.csv	1	4	1	ausgelacht	0.450628
Schbasin	spazieren	03-207-3-I-Frosch.csv	1	116	1	spaziert	0.00663837
Plöslich	Plötzlich	03-207-3-I-Frosch.csv	1	117	1	plötzlich	1
inn	ihn	03-207-3-I-Frosch.csv	4	270	3	in	0.790304
Ferfolkt	verfolgt	03-207-3-I-Frosch.csv	1	4	1	verfolgt	1
Ties	Tier	03-207-3-I-Frosch.csv	1	1	1	Tier	0.279666
plischnass	plitschnass	03-207-3-I-Frosch.csv	1	6	1	pitschnass	0.328752
gezoggen	gezogen	03-210-3-I-Frosch.csv	1	5	1	gezogen	0.588877
gechprungen	gesprungen	03-210-3-I-Frosch.csv	1	26	1	gesprungen	0.55081
Spasirgan	Spaziergang	03-211-3-I-Frosch.csv	1	10	1	spaßigen	0.209843
schnela	schneller	03-211-3-I-Frosch.csv	2	16	2	schneller	0.330684
ferfolgen	verfolgen	03-211-3-I-Frosch.csv	1	3	1	verfolgen	1
schnelar	schneller	03-211-3-I-Frosch.csv	1	16	1	schneller	0.461757
hinterbeinwe	Hinterbeine	03-211-3-I-Frosch.csv	1	1	1	hinterbringe	0.177846
ferfolgt	verfolgt	03-211-3-I-Frosch.csv	1	4	1	verfolgt	1
sprink	spring	03-211-3-I-Frosch.csv	1	8	1	spring	0.0738487
ebensfals	ebenfalls	03-211-3-I-Frosch.csv	1	4	1	ebenfalls	0.474864
serosenblat	Seerosenblatt	03-211-3-I-Frosch.csv	1	6	1	Kossenblatt	0.0927279
nasen	nassen	03-211-3-I-Frosch.csv	2	1	1	Nasen	0.31498
Gsiise	Gassi	03-218-3-I-Frosch.csv	1	19	1	Greise	0.38431
rennet	rennt	03-218-3-I-Frosch.csv	1	167	1	rennen	0.473977
inen	hin	03-218-3-I-Frosch.csv	8	17	2	Innen	0.333333
Fröch	Frosch	03-218-3-I-Frosch.csv	1	77	1	frech	0.311885
gesperugen	gesprungen	03-218-3-I-Frosch.csv	1	26	1	gesprungen	0.314688
spint	springt	03-218-3-I-Frosch.csv	2	80	2	spinnt	1
Uder	über	03-218-3-I-Frosch.csv	1	35	1	Ude	0.62596
Mumer	Mauer	03-218-3-I-Frosch.csv	1	44	1	Mumie	0.41527
niss	nass	03-218-3-I-Frosch.csv	1	26	1	niest	0.225169
geworen	geworden	03-218-3-I-Frosch.csv	1	4	1	bewohnen	0.0282073
Fröchen	Frosch	03-218-3-I-Frosch.csv	1	77	1	Fröschen	0.552487
Glüch	Glück	03-218-3-I-Frosch.csv	1	18	1	glücken	0.0312678
unglüch	Unglück	03-218-3-I-Frosch.csv	1	3	1	Unglücken	0.0402946
endeckt	entdeckt	03-220-3-I-Frosch.csv	3	9	3	entdeckt	1
zürüg	zurück	03-220-3-I-Frosch.csv	1	61	1	zurück	0.0908739
sofot	sofort	03-220-3-I-Frosch.csv	2	24	2	Sofort	0.180553
hieher	hierher	03-220-3-I-Frosch.csv	1	5	1	hierher	0.237769
hienter	hinter	03-220-3-I-Frosch.csv	4	31	4	hinterher	1
hupft	hüpft	03-220-3-I-Frosch.csv	4	12	4	hüpft	0.635488
spatzirn	spazieren	03-224-3-I-Frosch.csv	3	116	3	Spatzen	0.259803
wier	wir	03-224-3-I-Frosch.csv	12	16	12	wieder	0.5
einenen	einen	03-224-3-I-Frosch.csv	2	11	2	eine	1
spinkt	springt	03-224-3-I-Frosch.csv	4	80	4	sinkt	0.568723
sprigt	springt	03-224-3-I-Frosch.csv	2	80	2	spricht	0.282848
seerosenblat	Seerosenblatt	03-224-3-I-Frosch.csv	1	6	1	seerosenblat	0
trotdem	trotzdem	03-224-3-I-Frosch.csv	1	10	1	trotten	0.460105
war	wahr	03-224-3-I-Frosch.csv	4	1	1	waren	0.25
genen	gehen	03-226-3-I-Frosch.csv	1	78	1	Genen	0.302569
irgentwas	irgendwas	03-226-3-I-Frosch.csv	3	8	3	irgendwas	1
schtaunte	staunte	03-226-3-I-Frosch.csv	1	2	1	staunte	0.251815
schprang	sprang	03-226-3-I-Frosch.csv	4	9	4	sprang	0.14086
geschprugen	gesprungen	03-226-3-I-Frosch.csv	1	26	1	gespien	0.121187
lossgelassen	losgelassen	03-227-3-I-Frosch.csv	1	23	1	losgelassen	0.666487
rutch	rutsch	03-229-3-I-Frosch.csv	1	2	1	rutsch	0.552487
pringt	springt	03-229-3-I-Frosch.csv	1	80	1	bringt	0.345557
wiesen	wissen	03-230-3-I-Frosch.csv	9	20	9	Wiesen	1
war	wir	03-230-3-I-Frosch.csv	4	16	2	waren	0.25
schnufelte	schnüffelte	03-230-3-I-Frosch.csv	1	4	1	schnüffelte	0.429801
hinterhir	hinterher	03-230-3-I-Frosch.csv	1	38	1	hinterher	0.609914
plasch	platsch	03-230-3-I-Frosch.csv	1	2	1	Plausch	0.258221
minte	meinte	03-230-3-I-Frosch.csv	1	1	1	Minden	0.293843
weiso	wieso	03-230-3-I-Frosch.csv	1	8	1	wieso	0.265748
gehrant	gerannt	03-230-3-I-Frosch.csv	3	44	3	gerannt	0.554697
fliehn	fliehen	03-231-3-I-Frosch.csv	1	1	1	feien	0.201465
gaßi	Gassi	03-232-3-I-Frosch.csv	1	19	1	aß	0.338757
Belt	bellt	03-232-3-I-Frosch.csv	20	138	20	Belt	0.548792
bazierz	passierts	03-232-3-I-Frosch.csv	1	1	1	basiert	0.394518
gerutcht	gerutscht	03-232-3-I-Frosch.csv	1	3	1	gerutscht	0.552487
Forosch	Frosch	03-232-3-I-Frosch.csv	1	77	1	Frosch	0.558656
plidchnass	pitschnass	03-232-3-I-Frosch.csv	1	3	1	pitschnass	0.25331
Spacieren	spazieren	03-234-3-I-Frosch.csv	1	116	1	Spalieren	0.492451
sicht	sitzt	03-234-3-I-Frosch.csv	3	40	2	sich	0.5
ers	er	03-234-3-I-Frosch.csv	3	14	2	er's	1
spasieren	spazieren	03-236-3-I-Frosch.csv	4	116	4	spazieren	0.37755
ergan	ärgern	03-236-3-I-Frosch.csv	1	2	1	ergabt	0.0995557
Schpringt	springt	03-236-3-I-Frosch.csv	1	80	1	springt	0.154277
darhin	dahin	03-236-3-I-Frosch.csv	1	2	1	nachwies	0.0288241
set	seht	03-237-3-I-Frosch.csv	8	1	1	sehen	0.333333
an	ein	03-241-3-I-Frosch.csv	1	26	1	An	0.5
Fusch	Frosch	03-241-3-I-Frosch.csv	2	77	2	Furcht	0.136313
Spnt	Springt	03-241-3-I-Frosch.csv	1	1	1	Spant	0.455029
üBr	über	03-241-3-I-Frosch.csv	1	35	1	über	0.424946
Dr	der	03-241-3-I-Frosch.csv	1	9	1	der	0.305244
spasien	spazieren	03-246-3-I-Frosch.csv	1	116	1	spaziert	0.08537
endwicht	entwischt	03-246-3-I-Frosch.csv	1	1	1	entwicht	0.744977
schtet	steht	03-246-3-I-Frosch.csv	2	37	2	steht	1
erschoft	erschöpft	03-246-3-I-Frosch.csv	1	2	1	gehofft	0.03717
flizt	flitzt	03-249-3-I-Frosch.csv	1	1	1	flitzt	0.475027
Schpinkt	springt	03-249-3-I-Frosch.csv	1	80	1	sinkt	0.356392
Kinde	Kinder	03-249-3-I-Frosch.csv	1	5	1	Kind	0.425526
Rent	rennt	03-249-3-I-Frosch.csv	6	167	6	rennt	1
seerosenBlate	Seerosenblatt	03-249-3-I-Frosch.csv	1	6	1	seerosenBlate	0
Jargt	jagt	03-253-3-I-Frosch.csv	1	6	1	Jagd	0.380604
raw	war	03-253-3-I-Frosch.csv	1	109	1	rau	0.520575
Gerand	gerannt	03-253-3-I-Frosch.csv	2	44	2	gerannt	0.502373
saiel	Seil	03-253-3-I-Frosch.csv	1	13	1	seil	0.387707
eien	einen	03-253-3-I-Frosch.csv	2	11	1	ein	0.855368
unde	und	03-253-3-I-Frosch.csv	3	106	3	und	1
wasa	Wasser	03-253-3-I-Frosch.csv	1	29	1	Wasser	1
geplust	geplumpst	03-253-3-I-Frosch.csv	1	1	1	gepusht	0.330575
Gerlacht	gelacht	03-253-3-I-Frosch.csv	1	10	1	gelacht	0.357887
jakt	jagt	03-261-3-I-Frosch.csv	2	6	2	jagt	0.251675
geschprongen	gesprungen	03-261-3-I-Frosch.csv	1	26	1	gesprungen	0.417497
schneler	schneller	03-265-3-I-Frosch.csv	11	16	11	schneller	1
ihrgentein	irgendein	03-265-3-I-Frosch.csv	1	1	1	irgendein	0.331047
wehgehgetan	wehgetan	03-265-3-I-Frosch.csv	1	17	1	weggetan	0.333593
gehsehen	gesehen	03-265-3-I-Frosch.csv	14	97	14	gesehen	1
hinterheher	hinterher	03-265-3-I-Frosch.csv	1	38	1	hingesehen	0.0691765
gehrannt	gerannt	03-265-3-I-Frosch.csv	1	44	1	gerannt	0.725094
