original|corrected|filename
zit|zieht|03-160-3-I-Frosch.csv
20|20|03-160-3-I-Frosch.csv
trefen|treffen|03-160-3-I-Frosch.csv
Schiller|Schiller|03-160-3-I-Frosch.csv
Str.|Str.|03-160-3-I-Frosch.csv
passirt|passiert|03-160-3-I-Frosch.csv
Jez|Jetzt|03-160-3-I-Frosch.csv
Ohh|Ohh|03-160-3-I-Frosch.csv
zu_ruk|zurück|03-160-3-I-Frosch.csv
sa-^gte|sagte|03-160-3-I-Frosch.csv
müsen|müssen|03-160-3-I-Frosch.csv
Luigi|Luigi|03-160-3-I-Frosch.csv
Landet|landet|03-160-3-I-Frosch.csv
nasen|Nassen|03-160-3-I-Frosch.csv
Bark|Park|03-161-3-I-Frosch.csv
Früling|Frühling|03-161-3-I-Frosch.csv
komich|komisch|03-161-3-I-Frosch.csv
wusten|wussten|03-161-3-I-Frosch.csv
hta|hat|03-161-3-I-Frosch.csv
plöstlich|Plötzlich|03-161-3-I-Frosch.csv
weg_gerant|weggerannt|03-161-3-I-Frosch.csv
geroch-^en|gerochen|03-161-3-I-Frosch.csv
geschwiste|geschwitzte|03-161-3-I-Frosch.csv
hende|Hände|03-161-3-I-Frosch.csv
gerisen|gerissen|03-161-3-I-Frosch.csv
nei|nein|03-161-3-I-Frosch.csv
leider|leider|03-161-3-I-Frosch.csv
anung|Ahnung|03-161-3-I-Frosch.csv
weg_ge-^rant|weggerannt|03-161-3-I-Frosch.csv
ein-|ein|03-161-3-I-Frosch.csv
filach|vielleicht|03-161-3-I-Frosch.csv
Frosch-^könig|Froschkönig|03-161-3-I-Frosch.csv
sons|sonst|03-161-3-I-Frosch.csv
verliren|verlieren|03-161-3-I-Frosch.csv
höfst|hüpft|03-161-3-I-Frosch.csv
Fro-^sch|Frosch|03-161-3-I-Frosch.csv
läufte|~läufte|03-163-3-I-Frosch.csv
Brücke|Brücke|03-163-3-I-Frosch.csv
gespungen|gesprungen|03-163-3-I-Frosch.csv
schspaziren|spazieren|03-167-3-I-Frosch.csv
hiender_^heer|hinterher|03-167-3-I-Frosch.csv
hider_heer|hinterher|03-167-3-I-Frosch.csv
Plat|Blatt|03-167-3-I-Frosch.csv
Teisch|Teich|03-167-3-I-Frosch.csv
falte|~fallte|03-167-3-I-Frosch.csv
spaziern|spazieren|03-170-3-I-Frosch.csv
plözliech|plötzlich|03-170-3-I-Frosch.csv
rand|~rannt|03-170-3-I-Frosch.csv
spatsieren|spazieren|03-172-3-I-Frosch.csv
mid|mit|03-172-3-I-Frosch.csv
reist|reißt|03-172-3-I-Frosch.csv
"schpringt|"|springt|03-172-3-I-Frosch.csv
brüben|drüben|03-172-3-I-Frosch.csv
stechn|stecken|03-176-3-I-Frosch.csv
ah|ah|03-176-3-I-Frosch.csv
ver_sucht|versucht|03-176-3-I-Frosch.csv
ein_zu_fangen|einzufangen|03-176-3-I-Frosch.csv
ein_fangen|einfangen|03-176-3-I-Frosch.csv
Macht|macht|03-176-3-I-Frosch.csv
kommher_^zeichen|Komm-her-Zeichen|03-176-3-I-Frosch.csv
stele|Stelle|03-176-3-I-Frosch.csv
fligt|fliegt|03-176-3-I-Frosch.csv
jagen|jagen|03-176-3-I-Frosch.csv
Tant|tarnt|03-176-3-I-Frosch.csv
scharfe|scharfe|03-176-3-I-Frosch.csv
saua|sauer|03-176-3-I-Frosch.csv
Ohren|Ohren|03-176-3-I-Frosch.csv
Oben|oben|03-176-3-I-Frosch.csv
Sommermorgens|Sommermorgens|03-181-3-I-Frosch.csv
beschefdigt|beschäftigt|03-181-3-I-Frosch.csv
riss|riss|03-181-3-I-Frosch.csv
Los|Los|03-181-3-I-Frosch.csv
schrie|schrie|03-181-3-I-Frosch.csv
konnten|konnten|03-181-3-I-Frosch.csv
riechen|riechen|03-181-3-I-Frosch.csv
würde|würde|03-181-3-I-Frosch.csv
sicht|Sicht|03-181-3-I-Frosch.csv
groß|groß|03-181-3-I-Frosch.csv
heulte|heulte|03-181-3-I-Frosch.csv
hihihohohah|hihihohohah|03-181-3-I-Frosch.csv
Du|Du|03-181-3-I-Frosch.csv
siest|siehst|03-181-3-I-Frosch.csv
witzig|witzig|03-181-3-I-Frosch.csv
hahaha|hahaha|03-181-3-I-Frosch.csv
Froschjagd|Froschjagd|03-182-3-I-Frosch.csv
verwolgen|verfolgen|03-182-3-I-Frosch.csv
unglücklich|unglücklich|03-182-3-I-Frosch.csv
halb|halb|03-182-3-I-Frosch.csv
erschrikt|erschrickt|03-182-3-I-Frosch.csv
losgelassen|losgelassen|03-182-3-I-Frosch.csv
Freute|freute|03-183-3-I-Frosch.csv
loss_ge_lasen|losgelassen|03-183-3-I-Frosch.csv
leufte|~läufte|03-183-3-I-Frosch.csv
hinnter_her|hinterher|03-183-3-I-Frosch.csv
pliche_nass|plitschnass|03-183-3-I-Frosch.csv
staziren|spazieren|03-184-3-I-Frosch.csv
"weklauen-^|"|weglaufen|03-184-3-I-Frosch.csv
auf_gibt|aufgibt|03-184-3-I-Frosch.csv
plitche_plache_^nass|plitscheplatschenass|03-184-3-I-Frosch.csv
fersucht|versucht|03-185-3-I-Frosch.csv
hatet|hattet|03-185-3-I-Frosch.csv
Dodo_s|Dodos|03-185-3-I-Frosch.csv
los_gelassen|losgelassen|03-185-3-I-Frosch.csv
so_rük|zurück|03-185-3-I-Frosch.csv
zürck|zurück|03-185-3-I-Frosch.csv
steken|stecken|03-185-3-I-Frosch.csv
geblben|geblieben|03-185-3-I-Frosch.csv
Hen_ter_her|hinterher|03-185-3-I-Frosch.csv
bleb|bleib|03-185-3-I-Frosch.csv
schten|stehen|03-185-3-I-Frosch.csv
forosch|Frosch|03-185-3-I-Frosch.csv
wel|will|03-185-3-I-Frosch.csv
wode|wurde|03-185-3-I-Frosch.csv
gluklesch|glücklich|03-185-3-I-Frosch.csv
gewor_den|geworden|03-185-3-I-Frosch.csv
Schteken|stecken|03-185-3-I-Frosch.csv
gebleben|geblieben|03-185-3-I-Frosch.csv
teisch|Teich|03-185-3-I-Frosch.csv
Do|Dodo|03-194-3-I-Frosch.csv
Lalen|Leinen|03-194-3-I-Frosch.csv
Forsch|Frosch|03-194-3-I-Frosch.csv
Mauea|Mauer|03-194-3-I-Frosch.csv
Pach|patsch|03-194-3-I-Frosch.csv
parg|Park|03-197-3-I-Frosch.csv
Folden|wollten|03-197-3-I-Frosch.csv
sparsiren|spazieren|03-197-3-I-Frosch.csv
gerast|gerast|03-197-3-I-Frosch.csv
fegendan|wehgetan|03-197-3-I-Frosch.csv
cha|ja|03-197-3-I-Frosch.csv
wreigelasen|freigelassen|03-197-3-I-Frosch.csv
Fegedan|wehgetan|03-197-3-I-Frosch.csv
hannd|hat|03-197-3-I-Frosch.csv
aper|aber|03-197-3-I-Frosch.csv
feg|weg|03-197-3-I-Frosch.csv
hinder|hinter|03-197-3-I-Frosch.csv
dieselben|dieselben|03-197-3-I-Frosch.csv
we|?we|03-197-3-I-Frosch.csv
grönen|grünen|03-197-3-I-Frosch.csv
pla_nd|Blatt|03-197-3-I-Frosch.csv
wolde|wollte|03-197-3-I-Frosch.csv
Fangen|fangen|03-197-3-I-Frosch.csv
ausgeruchnd|ausgerutscht|03-197-3-I-Frosch.csv
dass|das|03-197-3-I-Frosch.csv
gestregnd|gestreckt|03-197-3-I-Frosch.csv
aus_gelaund|~ausgelaunt|03-197-3-I-Frosch.csv
nichnd|nicht|03-197-3-I-Frosch.csv
uun|und|03-197-3-I-Frosch.csv
hapen|haben|03-197-3-I-Frosch.csv
ausgelachnd|ausgelacht|03-197-3-I-Frosch.csv
faser|Wasser|03-197-3-I-Frosch.csv
verlirt|verliert|03-200-3-I-Frosch.csv
schnüwelt|schnüffelt|03-200-3-I-Frosch.csv
"komm|"|komm|03-200-3-I-Frosch.csv
"Frasch|"|Frosch|03-200-3-I-Frosch.csv
einfch-|einfach|03-200-3-I-Frosch.csv
streckt|streckt|03-200-3-I-Frosch.csv
Körper|Körper|03-200-3-I-Frosch.csv
stopen|stoppen|03-200-3-I-Frosch.csv
sauer|sauer|03-200-3-I-Frosch.csv
schrbrigt|springt|03-203-3-I-Frosch.csv
aoao|Dodo|03-206-3-I-Frosch.csv
weg_leift|wegläuft|03-206-3-I-Frosch.csv
sPasieren|spazieren|03-206-3-I-Frosch.csv
sPninkt|springt|03-206-3-I-Frosch.csv
aus_geacht|ausgelacht|03-206-3-I-Frosch.csv
schöner|schöner|03-207-3-I-Frosch.csv
Schbasin|spazieren|03-207-3-I-Frosch.csv
Plöslich|Plötzlich|03-207-3-I-Frosch.csv
inn|ihn|03-207-3-I-Frosch.csv
Ferfolkt|verfolgt|03-207-3-I-Frosch.csv
Tier|Tier|03-207-3-I-Frosch.csv
Ties|Tier|03-207-3-I-Frosch.csv
plisch_nass|plitschnass|03-207-3-I-Frosch.csv
*ich|nicht|03-207-3-I-Frosch.csv
Gassi|Gassi|03-210-3-I-Frosch.csv
gezoggen|gezogen|03-210-3-I-Frosch.csv
gechprungen|gesprungen|03-210-3-I-Frosch.csv
Zuletzt|Zuletzt|03-210-3-I-Frosch.csv
Spasirgan|Spaziergang|03-211-3-I-Frosch.csv
schnela|schneller|03-211-3-I-Frosch.csv
ferfolgen|verfolgen|03-211-3-I-Frosch.csv
schnelar|schneller|03-211-3-I-Frosch.csv
hinter_beinwe|Hinterbeine|03-211-3-I-Frosch.csv
ferfolgt|verfolgt|03-211-3-I-Frosch.csv
sprink|spring|03-211-3-I-Frosch.csv
ebensfals|ebenfalls|03-211-3-I-Frosch.csv
serosen_blat|Seerosenblatt|03-211-3-I-Frosch.csv
nasen|nassen|03-211-3-I-Frosch.csv
Gsiise|Gassi|03-218-3-I-Frosch.csv
rennet|rennt|03-218-3-I-Frosch.csv
inen|hin|03-218-3-I-Frosch.csv
Fröch|Frosch|03-218-3-I-Frosch.csv
ge_^sperugen|gesprungen|03-218-3-I-Frosch.csv
auf_zu_halten|aufzuhalten|03-218-3-I-Frosch.csv
spint|springt|03-218-3-I-Frosch.csv
Uder|über|03-218-3-I-Frosch.csv
Mumer|Mauer|03-218-3-I-Frosch.csv
niss|nass|03-218-3-I-Frosch.csv
ge_woren|geworden|03-218-3-I-Frosch.csv
Fröchen|Frosch|03-218-3-I-Frosch.csv
gut|?gut|03-218-3-I-Frosch.csv
Glüch|Glück|03-218-3-I-Frosch.csv
unglüch|Unglück|03-218-3-I-Frosch.csv
endeckt|entdeckt|03-220-3-I-Frosch.csv
Gras|Gras|03-220-3-I-Frosch.csv
zürüg|zurück|03-220-3-I-Frosch.csv
sofot|sofort|03-220-3-I-Frosch.csv
hie_her|hierher|03-220-3-I-Frosch.csv
hienter|hinter|03-220-3-I-Frosch.csv
gsprung|~gesprung|03-220-3-I-Frosch.csv
hupft|hüpft|03-220-3-I-Frosch.csv
spatzirn|spazieren|03-224-3-I-Frosch.csv
"wier|"|wir|03-224-3-I-Frosch.csv
einenen|einen|03-224-3-I-Frosch.csv
Fröschlie|Fröschlie|03-224-3-I-Frosch.csv
spinkt|springt|03-224-3-I-Frosch.csv
sprigt|springt|03-224-3-I-Frosch.csv
"ich|"|ich|03-224-3-I-Frosch.csv
seerosen-^blat|Seerosenblatt|03-224-3-I-Frosch.csv
"richtig|"|richtig|03-224-3-I-Frosch.csv
mag|mag|03-224-3-I-Frosch.csv
trotdem|trotzdem|03-224-3-I-Frosch.csv
war|wahr|03-224-3-I-Frosch.csv
genen|gehen|03-226-3-I-Frosch.csv
irgent_was|irgendwas|03-226-3-I-Frosch.csv
schtaunte|staunte|03-226-3-I-Frosch.csv
schprang|sprang|03-226-3-I-Frosch.csv
schpringte|~springte|03-226-3-I-Frosch.csv
schprinte|~springte|03-226-3-I-Frosch.csv
geschprugen|gesprungen|03-226-3-I-Frosch.csv
Spaziren|spazieren|03-227-3-I-Frosch.csv
loss_gelassen|losgelassen|03-227-3-I-Frosch.csv
gerennt|~gerennt|03-227-3-I-Frosch.csv
rutch|rutsch|03-229-3-I-Frosch.csv
pringt|springt|03-229-3-I-Frosch.csv
See|See|03-229-3-I-Frosch.csv
meinte|meinte|03-230-3-I-Frosch.csv
wiesen|wissen|03-230-3-I-Frosch.csv
war|wir|03-230-3-I-Frosch.csv
"wa|"|was|03-230-3-I-Frosch.csv
wie_so|wieso|03-230-3-I-Frosch.csv
schnufelte|schnüffelte|03-230-3-I-Frosch.csv
grünes|Grünes|03-230-3-I-Frosch.csv
wiese|Wiese|03-230-3-I-Frosch.csv
grünen|grünen|03-230-3-I-Frosch.csv
ding|Ding|03-230-3-I-Frosch.csv
hinter_hir|hinterher|03-230-3-I-Frosch.csv
plasch|platsch|03-230-3-I-Frosch.csv
minte|meinte|03-230-3-I-Frosch.csv
weiso|wieso|03-230-3-I-Frosch.csv
gehrant|gerannt|03-230-3-I-Frosch.csv
gassi|Gassi|03-231-3-I-Frosch.csv
schnüffelt|schnüffelt|03-231-3-I-Frosch.csv
fliehn|fliehen|03-231-3-I-Frosch.csv
gaßi|Gassi|03-232-3-I-Frosch.csv
Belt|bellt|03-232-3-I-Frosch.csv
bazierz|passierts|03-232-3-I-Frosch.csv
gerutcht|gerutscht|03-232-3-I-Frosch.csv
Folgt|folgt|03-232-3-I-Frosch.csv
Forosch|Frosch|03-232-3-I-Frosch.csv
plidch_nass|pitschnass|03-232-3-I-Frosch.csv
munter|munter|03-232-3-I-Frosch.csv
Spacieren|spazieren|03-234-3-I-Frosch.csv
Kraft|Kraft|03-234-3-I-Frosch.csv
dode|Dodo|03-234-3-I-Frosch.csv
gehüpft|gehüpft|03-234-3-I-Frosch.csv
sicht|sitzt|03-234-3-I-Frosch.csv
ers|er|03-234-3-I-Frosch.csv
spasieren|spazieren|03-236-3-I-Frosch.csv
Dobo|Dodo|03-236-3-I-Frosch.csv
ergan|ärgern|03-236-3-I-Frosch.csv
Schpringt|springt|03-236-3-I-Frosch.csv
da_hin|dahin|03-236-3-I-Frosch.csv
dar_hin|dahin|03-236-3-I-Frosch.csv
set|seht|03-237-3-I-Frosch.csv
meler|?meler|03-241-3-I-Frosch.csv
en|?en|03-241-3-I-Frosch.csv
Dent|?Dent|03-241-3-I-Frosch.csv
an|ein|03-241-3-I-Frosch.csv
Fusch|Frosch|03-241-3-I-Frosch.csv
Spnt|Springt|03-241-3-I-Frosch.csv
üBr|über|03-241-3-I-Frosch.csv
Dr|der|03-241-3-I-Frosch.csv
Ma|?Ma|03-241-3-I-Frosch.csv
spasien|spazieren|03-246-3-I-Frosch.csv
Jagt|jagt|03-246-3-I-Frosch.csv
endwicht|entwischt|03-246-3-I-Frosch.csv
schtet|steht|03-246-3-I-Frosch.csv
erschoft|erschöpft|03-246-3-I-Frosch.csv
flizt|flitzt|03-249-3-I-Frosch.csv
"kan|"|kann|03-249-3-I-Frosch.csv
Schpinkt|springt|03-249-3-I-Frosch.csv
Kinde|Kinder|03-249-3-I-Frosch.csv
Rent|rennt|03-249-3-I-Frosch.csv
Finden|finden|03-249-3-I-Frosch.csv
"seerosen_Blate|"|Seerosenblatt|03-249-3-I-Frosch.csv
Jargt|jagt|03-253-3-I-Frosch.csv
raw|war|03-253-3-I-Frosch.csv
schuß|?schuß|03-253-3-I-Frosch.csv
neh|?neh|03-253-3-I-Frosch.csv
Gerand|gerannt|03-253-3-I-Frosch.csv
saiel|Seil|03-253-3-I-Frosch.csv
eien|einen|03-253-3-I-Frosch.csv
Gefunden|gefunden|03-253-3-I-Frosch.csv
Spring|spring|03-253-3-I-Frosch.csv
unde|und|03-253-3-I-Frosch.csv
wasa|Wasser|03-253-3-I-Frosch.csv
geplust|geplumpst|03-253-3-I-Frosch.csv
Gerlacht|gelacht|03-253-3-I-Frosch.csv
jakt|jagt|03-261-3-I-Frosch.csv
geschprongen|gesprungen|03-261-3-I-Frosch.csv
schneler|schneller|03-265-3-I-Frosch.csv
ihrgent_^ein|irgendein|03-265-3-I-Frosch.csv
weh_gehgetan|wehgetan|03-265-3-I-Frosch.csv
gehsehen|gesehen|03-265-3-I-Frosch.csv
hinter_^heher|hinterher|03-265-3-I-Frosch.csv
geh_rannt|gerannt|03-265-3-I-Frosch.csv
hienter_^her|hinterher|03-265-3-I-Frosch.csv
sprienk|spring|03-265-3-I-Frosch.csv
wehk|weg|03-268-3-I-Frosch.csv
Hundespielplatz|Hundespielplatz|03-268-3-I-Frosch.csv
im|um|03-268-3-I-Frosch.csv
13|13|03-268-3-I-Frosch.csv
Uhr|Uhr|03-268-3-I-Frosch.csv
richt|riecht|03-268-3-I-Frosch.csv
Fros|Frosch|03-268-3-I-Frosch.csv
sprienkt|springt|03-268-3-I-Frosch.csv
spaciren|spazieren|03-270-3-I-Frosch.csv
Erst|Erst|03-270-3-I-Frosch.csv
ruhig|ruhig|03-270-3-I-Frosch.csv
farückt|verrückt|03-270-3-I-Frosch.csv
pasiren|passieren|03-270-3-I-Frosch.csv
saß|saß|03-270-3-I-Frosch.csv
jaulend|jaulend|03-270-3-I-Frosch.csv
grinsend|grinsend|03-270-3-I-Frosch.csv
enen|einen|03-270-3-I-Frosch.csv
Seerosenbatt|Seerosenblatt|03-270-3-I-Frosch.csv
lagen|lagen|03-270-3-I-Frosch.csv
lachend|lachend|03-270-3-I-Frosch.csv
erzelten|erzählten|03-270-3-I-Frosch.csv
Eltern|Eltern|03-270-3-I-Frosch.csv
ziht|zieht|03-274-3-I-Frosch.csv
lost,_läst|loslässt|03-274-3-I-Frosch.csv
Lia|Lea|03-274-3-I-Frosch.csv
bleit|bleibt|03-274-3-I-Frosch.csv
Jahrck|jag|03-274-3-I-Frosch.csv
Flus|Fluss|03-274-3-I-Frosch.csv
Laine|Leine|03-275-3-I-Frosch.csv
schreit|schreit|03-275-3-I-Frosch.csv
Kom|Komm|03-275-3-I-Frosch.csv
Koum|Komm|03-275-3-I-Frosch.csv
her_chen|Herrchen|03-275-3-I-Frosch.csv
spilt|spielt|03-275-3-I-Frosch.csv
umd|und|03-275-3-I-Frosch.csv
"hinter|"|hinter|03-275-3-I-Frosch.csv
hinta|hinter|03-275-3-I-Frosch.csv
gewoten|geworden|03-275-3-I-Frosch.csv
lahen|lachen|03-275-3-I-Frosch.csv
ructe|rutschte|03-277-3-I-Frosch.csv
Henden|Händen|03-277-3-I-Frosch.csv
farükten|Verrückten|03-277-3-I-Frosch.csv
om|um|03-277-3-I-Frosch.csv
auf_zu_fangen|aufzufangen|03-277-3-I-Frosch.csv
schaf=^en|schaffen|03-277-3-I-Frosch.csv
springte|~springte|03-277-3-I-Frosch.csv
pice|pitsche|03-277-3-I-Frosch.csv
pace|patsche|03-277-3-I-Frosch.csv
farükt|verrückt|03-277-3-I-Frosch.csv
roschte|rutschte|03-279-3-I-Frosch.csv
rast|rast|03-279-3-I-Frosch.csv
Hinterher|hinterher|03-279-3-I-Frosch.csv
sprinkte|~springte|03-279-3-I-Frosch.csv
schprinkte|~springte|03-279-3-I-Frosch.csv
lantete|landete|03-279-3-I-Frosch.csv
landete|landete|03-279-3-I-Frosch.csv
kamten|~kamten|03-279-3-I-Frosch.csv
Lachten|lachten|03-279-3-I-Frosch.csv
Dooo|Dodo|03-281-3-I-Frosch.csv
schpaziren|spazieren|03-281-3-I-Frosch.csv
wecKlaufen|weglaufen|03-281-3-I-Frosch.csv
abar|aber|03-281-3-I-Frosch.csv
"last|"|lasst|03-281-3-I-Frosch.csv
Hunde_leine|Hundeleine|03-281-3-I-Frosch.csv
wecKgelaufen|weggelaufen|03-281-3-I-Frosch.csv
Komzeischen|Kommzeichen|03-281-3-I-Frosch.csv
abdr|aber|03-281-3-I-Frosch.csv
Komen|kommen|03-281-3-I-Frosch.csv
loh|Loch|03-281-3-I-Frosch.csv
laht|lacht|03-281-3-I-Frosch.csv
schprinKt|springt|03-281-3-I-Frosch.csv
weita|weiter|03-281-3-I-Frosch.csv
schpinKt|springt|03-281-3-I-Frosch.csv
uba|über|03-281-3-I-Frosch.csv
Mauar|Mauer|03-281-3-I-Frosch.csv
schprinK|spring|03-281-3-I-Frosch.csv
ubar|über|03-281-3-I-Frosch.csv
gluKlich|glücklich|03-281-3-I-Frosch.csv
Abar|Aber|03-281-3-I-Frosch.csv
hinteher|hinterher|03-284-3-I-Frosch.csv
Spielplatz|Spielplatz|03-285-3-I-Frosch.csv
hal-^ten|halten|03-285-3-I-Frosch.csv
komm|Komm|03-285-3-I-Frosch.csv
doch|Doch|03-285-3-I-Frosch.csv
hort|hört|03-285-3-I-Frosch.csv
hinter-^her|hinterher|03-285-3-I-Frosch.csv
gehgahngen|gegangen|03-286-3-I-Frosch.csv
hinte|hinter|03-286-3-I-Frosch.csv
fest_halten|festhalten|03-287-3-I-Frosch.csv
hiter_^her|hinterher|03-287-3-I-Frosch.csv
einmall|einmal|03-288-3-I-Frosch.csv
gezogen|gezogen|03-289-3-I-Frosch.csv
*er|mehr|03-289-3-I-Frosch.csv
hinter_her_gerant|hinterhergerannt|03-289-3-I-Frosch.csv
Alle|Alle|03-289-3-I-Frosch.csv
erschöpft|erschöpft|03-290-3-I-Frosch.csv
cher|her|03-290-3-I-Frosch.csv
hihr_her|hierher|03-290-3-I-Frosch.csv
sicht|sieht|03-290-3-I-Frosch.csv
hüpf|hüpf|03-290-3-I-Frosch.csv
schpite|Schritte|03-290-3-I-Frosch.csv
logt|legt|03-290-3-I-Frosch.csv
Fus|Fuß|03-290-3-I-Frosch.csv
Kurwe|Kurve|03-290-3-I-Frosch.csv
Dan|dann|03-290-3-I-Frosch.csv
hübpft|hüpft|03-290-3-I-Frosch.csv
glüchklich|glücklich|03-290-3-I-Frosch.csv
end|end|03-290-3-I-Frosch.csv
zieht|zieht|03-291-3-I-Frosch.csv
feste|feste|03-291-3-I-Frosch.csv
denkt|denkt|03-291-3-I-Frosch.csv
"ach|"|ach|03-291-3-I-Frosch.csv
"meine|"|meine|03-291-3-I-Frosch.csv
erschrocken|erschrocken|03-291-3-I-Frosch.csv
hier_her|hierher|03-291-3-I-Frosch.csv
dodo_lein|Dodolein|03-291-3-I-Frosch.csv
fungzuniert|funktioniert|03-291-3-I-Frosch.csv
sieh|sieht|03-291-3-I-Frosch.csv
gekriegt|gekriegt|03-291-3-I-Frosch.csv
wütent|wütend|03-291-3-I-Frosch.csv
Jezt|jetzt|03-291-3-I-Frosch.csv
schwebt|schwebt|03-291-3-I-Frosch.csv
luft|Luft|03-291-3-I-Frosch.csv
Hinter|Hinter|03-291-3-I-Frosch.csv
see|See|03-291-3-I-Frosch.csv
plitchnass|klitschnass|03-291-3-I-Frosch.csv
englich|endlich|03-291-3-I-Frosch.csv
eingefannen|eingefangen|03-291-3-I-Frosch.csv
los_^Gelassen|losgelassen|03-294-3-I-Frosch.csv
merkt|merkt|03-294-3-I-Frosch.csv
nichts|nichts|03-294-3-I-Frosch.csv
bruke|Brücke|03-294-3-I-Frosch.csv
GesprunG|gesprungen|03-294-3-I-Frosch.csv
sprun|Sprung|03-294-3-I-Frosch.csv
staunen|staunen|03-294-3-I-Frosch.csv
anGekommen|angekommen|03-294-3-I-Frosch.csv
trauriG|traurig|03-294-3-I-Frosch.csv
ausruhen|ausruhen|03-294-3-I-Frosch.csv
spukt|spuckt|03-294-3-I-Frosch.csv
Dachte|dachte|03-294-3-I-Frosch.csv
Kein|kein|03-294-3-I-Frosch.csv
sonder|sondern|03-294-3-I-Frosch.csv
Fluss|Fluss|03-294-3-I-Frosch.csv
voller|voller|03-294-3-I-Frosch.csv
Frosche|Frösche|03-294-3-I-Frosch.csv
schief|schief|03-294-3-I-Frosch.csv
pahg|Park|03-299-3-I-Frosch.csv
ein_^mall|einmal|03-299-3-I-Frosch.csv
rufd|ruft|03-299-3-I-Frosch.csv
springd|springt|03-299-3-I-Frosch.csv
wier|wir|03-299-3-I-Frosch.csv
glüg|Glück|03-299-3-I-Frosch.csv
gehabd|gehabt|03-299-3-I-Frosch.csv
wiso|Wieso|03-307-3-I-Frosch.csv
erwischen|erwischen|03-307-3-I-Frosch.csv
schnupert|schnuppert|03-307-3-I-Frosch.csv
etlang|entlang|03-307-3-I-Frosch.csv
schauen|schauen|03-307-3-I-Frosch.csv
hinunter|hinunter|03-307-3-I-Frosch.csv
klitsch_^nass|klitschnass|03-307-3-I-Frosch.csv
Seerose|Seerose|03-307-3-I-Frosch.csv
lif|lief|03-310-3-I-Frosch.csv
"gingen|"|gingen|03-310-3-I-Frosch.csv
sp*|?sp*|03-310-3-I-Frosch.csv
spatzihren|spazieren|03-310-3-I-Frosch.csv
schönes|schönes|03-310-3-I-Frosch.csv
weter|Wetter|03-310-3-I-Frosch.csv
meer|mehr|03-310-3-I-Frosch.csv
soo|soo|03-310-3-I-Frosch.csv
Ganz|ganz|03-310-3-I-Frosch.csv
lande|lande|03-310-3-I-Frosch.csv
see_^rose|Seerose|03-310-3-I-Frosch.csv
fas|was|03-313-3-I-Frosch.csv
keroren|gerochen|03-313-3-I-Frosch.csv
loskelase-^n|losgelassen|03-313-3-I-Frosch.csv
kessen|gesehen|03-313-3-I-Frosch.csv
Loift|läuft|03-313-3-I-Frosch.csv
in_te_Eea|hinterher|03-313-3-I-Frosch.csv
Sprinkt|springt|03-313-3-I-Frosch.csv
ein_nen|einen|03-313-3-I-Frosch.csv
Stain|Stein|03-313-3-I-Frosch.csv
kefloken|geflogen|03-313-3-I-Frosch.csv
ferlir|verlier|03-316-3-I-Frosch.csv
ge-^funden|gefunden|03-316-3-I-Frosch.csv
nanu|nanu|03-316-3-I-Frosch.csv
Mau-^er|Mauer|03-316-3-I-Frosch.csv
reingespungen|reingesprungen|03-316-3-I-Frosch.csv
serosen_blatt|Seerosenblatt|03-316-3-I-Frosch.csv
gelanet|gelandet|03-316-3-I-Frosch.csv
red|rennt|03-317-3-I-Frosch.csv
Lastt|lasst|03-317-3-I-Frosch.csv
folkt|folgt|03-317-3-I-Frosch.csv
schprikt|springt|03-317-3-I-Frosch.csv
recht|recht|03-317-3-I-Frosch.csv
schprik|spring|03-317-3-I-Frosch.csv
werd|wird|03-317-3-I-Frosch.csv
pice_nas|pitschnass|03-317-3-I-Frosch.csv
weg_erant|weggerannt|03-322-3-I-Frosch.csv
hit_er_her|hinterher|03-322-3-I-Frosch.csv
spriengen|springen|03-322-3-I-Frosch.csv
inst|ins|03-322-3-I-Frosch.csv
warsa|Wasser|03-322-3-I-Frosch.csv
spaziere|spaziere|03-324-3-I-Frosch.csv
gechochen|gerochen|03-324-3-I-Frosch.csv
clipe|Klippe|03-324-3-I-Frosch.csv
gehüft|gehüpft|03-324-3-I-Frosch.csv
sparzieren|spazieren|03-327-3-I-Frosch.csv
foler|voller|03-327-3-I-Frosch.csv
kraft|Kraft|03-327-3-I-Frosch.csv
spriengt|springt|03-327-3-I-Frosch.csv
fasucht|versucht|03-328-3-I-Frosch.csv
aufsuhalten|aufzuhalten|03-328-3-I-Frosch.csv
Tim|Tim|03-329-3-I-Frosch.csv
wind|Wind|03-329-3-I-Frosch.csv
mind|Mund|03-329-3-I-Frosch.csv
kroz|?kroz|03-329-3-I-Frosch.csv
hahf|auf|03-329-3-I-Frosch.csv
Seil|Seil|03-329-3-I-Frosch.csv
haltan|halten|03-329-3-I-Frosch.csv
hey|hey|03-329-3-I-Frosch.csv
hleih|bleib|03-329-3-I-Frosch.csv
stehen|stehen|03-329-3-I-Frosch.csv
bleihte|~bleibte|03-329-3-I-Frosch.csv
waiter|weiter|03-329-3-I-Frosch.csv
"was|"|was|03-329-3-I-Frosch.csv
wah|war|03-329-3-I-Frosch.csv
huhfde|hüpfte|03-329-3-I-Frosch.csv
renten|~rennten|03-329-3-I-Frosch.csv
her_^runder|herunter|03-329-3-I-Frosch.csv
hebte|~hebte|03-329-3-I-Frosch.csv
dens|den|03-329-3-I-Frosch.csv
