original|corrected|filename|freq_ori|freq_cor|freq_tup
Blumenstraus|Blumenstrauß|02-332-2-IV-Weg.csv|1|1|1
frölichkeit|Fröhlichkeit|02-332-2-IV-Weg.csv|1|1|1
Plackte|Plakate|02-338-2-IV-Weg.csv|2|88|2
Plackaten|Plakaten|02-338-2-IV-Weg.csv|2|7|2
si|Sie|02-338-2-IV-Weg.csv|51|8|3
sen|sehen|02-338-2-IV-Weg.csv|2|10|2
abe|habe|02-338-2-IV-Weg.csv|2|16|1
fraut|freut|02-338-2-IV-Weg.csv|2|42|2
danch|danach|02-338-2-IV-Weg.csv|3|21|3
trinen|drinnen|02-338-2-IV-Weg.csv|1|24|1
nirgenswo|nirgendwo|02-339-2-IV-Weg.csv|2|3|2
hord|hört|02-339-2-IV-Weg.csv|1|10|1
istn|ist|02-339-2-IV-Weg.csv|1|33|1
chnel|schnell|02-339-2-IV-Weg.csv|1|76|1
kan|kann|02-339-2-IV-Weg.csv|39|54|37
ture|Türe|02-339-2-IV-Weg.csv|1|3|1
dasrauf|darauf|02-339-2-IV-Weg.csv|1|2|1
widerzusehen|wiederzusehen|02-339-2-IV-Weg.csv|5|5|5
si|sich|02-339-2-IV-Weg.csv|51|55|2
such|sich|02-339-2-IV-Weg.csv|2|55|1
valoren|verloren|02-340-2-IV-Weg.csv|2|52|2
hnkt|hängt|02-340-2-IV-Weg.csv|1|158|1
anrut|anruft|02-340-2-IV-Weg.csv|1|9|1
glügrich|glücklich|02-340-2-IV-Weg.csv|1|163|1
hngte|hängte|02-342-2-IV-Weg.csv|1|23|1
drasen|draußen|02-342-2-IV-Weg.csv|1|74|1
heiy|hey|02-342-2-IV-Weg.csv|1|1|1
Würklich|Wirklich|02-342-2-IV-Weg.csv|1|1|1
brin|bring|02-342-2-IV-Weg.csv|3|9|3
okey|okay|02-342-2-IV-Weg.csv|17|26|13
klingld|klingelt|02-342-2-IV-Weg.csv|1|66|1
Schnel|Schnell|02-342-2-IV-Weg.csv|5|3|3
freßchen|Fresschen|02-342-2-IV-Weg.csv|1|1|1
Wandt|Wand|02-346-2-IV-Weg.csv|1|5|1
Kulie|Kuli|02-346-2-IV-Weg.csv|3|5|3
Gechenk|Geschenk|02-346-2-IV-Weg.csv|1|21|1
ver|wer|02-346-2-IV-Weg.csv|4|5|2
gechenk|Geschenk|02-346-2-IV-Weg.csv|1|21|1
Gechichte|Geschichte|02-346-2-IV-Weg.csv|2|14|2
suht|sucht|02-347-2-IV-Weg.csv|2|11|2
Want|Wand|02-349-2-IV-Weg.csv|1|5|1
Stuel|Stuhl|02-349-2-IV-Weg.csv|1|7|1
loiete|Leute|02-355-2-IV-Weg.csv|1|1|1
noma|Nummer|02-355-2-IV-Weg.csv|1|28|1
lest|lässt|02-355-2-IV-Weg.csv|39|72|39
füler|Füller|02-355-2-IV-Weg.csv|4|18|4
miet|mit|02-355-2-IV-Weg.csv|4|18|4
gefroiet|gefreut|02-355-2-IV-Weg.csv|1|24|1
wieda|wieder|02-355-2-IV-Weg.csv|4|207|4
trauich|traurig|02-360-2-IV-Weg.csv|1|119|1
Werloren|verloren|02-369-2-IV-Weg.csv|1|52|1
Ged|geht|02-369-2-IV-Weg.csv|1|85|1
Watete|wartete|02-369-2-IV-Weg.csv|1|19|1
ema|immer|02-369-2-IV-Weg.csv|1|59|1
nocht|noch|02-369-2-IV-Weg.csv|1|15|1
ruat|ruft|02-369-2-IV-Weg.csv|1|15|1
dn|dann|02-369-2-IV-Weg.csv|4|651|1
ruut|ruft|02-369-2-IV-Weg.csv|1|15|1
gewunden|gefunden|02-369-2-IV-Weg.csv|4|40|4
ate|hatte|02-369-2-IV-Weg.csv|3|427|3
wür|für|02-369-2-IV-Weg.csv|2|16|2
einene|eine|02-369-2-IV-Weg.csv|1|9|1
Lhden|lachten|02-369-2-IV-Weg.csv|1|3|1
Glüglie|glücklich|02-369-2-IV-Weg.csv|1|163|1
ewes|ewig|02-369-2-IV-Weg.csv|1|1|1
feteilt|verteilt|02-371-2-IV-Weg.csv|1|3|1
voler|voller|02-371-2-IV-Weg.csv|2|7|2
Schelt|schellt|02-371-2-IV-Weg.csv|1|9|1
Dindon|Dingdong|02-371-2-IV-Weg.csv|1|1|1
don|dong|02-371-2-IV-Weg.csv|5|2|1
sechr|sehr|02-371-2-IV-Weg.csv|1|67|1
biest|bist|02-371-2-IV-Weg.csv|2|8|2
stehd|steht|02-373-2-IV-Weg.csv|1|37|1
drann|dran|02-378-2-IV-Weg.csv|4|9|4
were|wer|02-379-2-IV-Weg.csv|7|5|1
rüher|rüber|02-379-2-IV-Weg.csv|2|7|2
danker|danke|02-379-2-IV-Weg.csv|1|13|1
geschet|Geschenk|02-379-2-IV-Weg.csv|1|21|1
sond|sonst|02-379-2-IV-Weg.csv|1|9|1
wirs|wirst|02-379-2-IV-Weg.csv|1|1|1
sanem|seinen|02-382-2-IV-Weg.csv|1|2|1
stüft|Stift|02-382-2-IV-Weg.csv|2|24|2
san|sein|02-382-2-IV-Weg.csv|4|20|3
frond|Freund|02-382-2-IV-Weg.csv|1|21|1
fronden|Freundin|02-382-2-IV-Weg.csv|1|4|1
dan|dein|02-382-2-IV-Weg.csv|627|2|1
baei|bei|02-382-2-IV-Weg.csv|1|16|1
gefrout|gefreut|02-382-2-IV-Weg.csv|1|24|1
gestelt|gestellt|02-382-2-IV-Weg.csv|12|16|12
gedrükt|gedrückt|02-382-2-IV-Weg.csv|1|5|1
lolepop|Lollipop|02-382-2-IV-Weg.csv|1|44|1
läst|lässt|02-383-2-IV-Weg.csv|25|72|25
fahlen|fallen|02-383-2-IV-Weg.csv|2|25|2
Deusch|Deutsch|02-387-2-IV-Weg.csv|1|1|1
nichd|nicht|02-387-2-IV-Weg.csv|3|135|3
Jemant|Jemand|02-387-2-IV-Weg.csv|1|3|1
Hu|Hund|02-387-2-IV-Weg.csv|1|16|1
ish|ich|02-387-2-IV-Weg.csv|3|11|3
dish|dich|02-387-2-IV-Weg.csv|1|5|1
verschtanden|verstanden|02-387-2-IV-Weg.csv|2|3|2
Hauser|Häuser|02-396-2-IV-Weg.csv|1|1|1
gesturmt|gestürmt|02-396-2-IV-Weg.csv|1|1|1
fagesen|vergessen|02-397-2-IV-Weg.csv|2|139|2
wuste|wusste|02-397-2-IV-Weg.csv|38|42|38
beckteftig|beschäftigt|02-397-2-IV-Weg.csv|1|6|1
gesriben|geschrieben|02-397-2-IV-Weg.csv|1|10|1
gekikt|gekuckt|02-397-2-IV-Weg.csv|1|33|1
zurükkricht|zurückkriegt|02-399-2-IV-Weg.csv|1|1|1
sid|sieht|02-399-2-IV-Weg.csv|15|159|14
ren|renn|02-399-2-IV-Weg.csv|4|2|2
Stet|Steht|02-412-2-IV-Weg.csv|2|1|1
lanwel|langweil|02-412-2-IV-Weg.csv|1|1|1
sagtt|sagt|02-412-2-IV-Weg.csv|2|52|2
wuf|wuff|02-412-2-IV-Weg.csv|18|39|18
zurüg|zurück|02-412-2-IV-Weg.csv|4|61|4
dannke|danke|02-412-2-IV-Weg.csv|2|13|2
einruft|anruft|02-413-2-IV-Weg.csv|2|9|2
ein|in|02-413-2-IV-Weg.csv|4|21|1
Füler|Füller|02-413-2-IV-Weg.csv|4|18|4
holo|hallo|02-413-2-IV-Weg.csv|1|12|1
gedruckt|gedrückt|02-414-2-IV-Weg.csv|2|5|2
veloren|verloren|02-416-2-IV-Weg.csv|2|52|2
bleter|Blätter|02-416-2-IV-Weg.csv|1|7|1
puld|Pult|02-416-2-IV-Weg.csv|1|1|1
gegomen|gekommen|02-416-2-IV-Weg.csv|1|26|1
gecheng|Geschenk|02-416-2-IV-Weg.csv|1|21|1
ummt|umarmt|02-416-2-IV-Weg.csv|1|40|1
gechen|Geschenk|02-416-2-IV-Weg.csv|4|21|1
idde|Idee|02-417-2-IV-Weg.csv|4|34|4
Tazächlich|tatsächlich|02-417-2-IV-Weg.csv|1|7|1
gescheinge|Geschenk|02-417-2-IV-Weg.csv|1|21|1
Lucher|Lutscher|02-417-2-IV-Weg.csv|7|56|7
Un|Und|02-418-2-IV-Weg.csv|4|11|4
wisen|wissen|02-418-2-IV-Weg.csv|10|20|10
weK|weg|02-418-2-IV-Weg.csv|2|94|2
Kan|kann|02-418-2-IV-Weg.csv|5|54|4
fröide|Freude|02-418-2-IV-Weg.csv|1|16|1
wais|weiß|02-418-2-IV-Weg.csv|1|30|1
saKt|sagt|02-418-2-IV-Weg.csv|1|52|1
hicht|nicht|02-418-2-IV-Weg.csv|1|135|1
aphaun|abhauen|02-418-2-IV-Weg.csv|1|3|1
Umamt|umarmt|02-418-2-IV-Weg.csv|2|40|2
gegeden|gegeben|02-418-2-IV-Weg.csv|1|6|1
Jez|jetzt|02-422-2-IV-Weg.csv|5|75|3
efunde|gefunden|02-422-2-IV-Weg.csv|1|40|1
trauisch|traurig|02-427-2-IV-Weg.csv|1|119|1
vun|von|02-427-2-IV-Weg.csv|2|76|1
gloklich|glücklich|02-427-2-IV-Weg.csv|1|163|1
Bilt|Bild|02-443-2-IV-Weg.csv|1|5|1
kinden|klingeln|02-443-2-IV-Weg.csv|1|7|1
umam|umarmen|02-443-2-IV-Weg.csv|2|15|1
fek|weg|02-443-2-IV-Weg.csv|1|94|1
wartetde|wartete|02-445-2-IV-Weg.csv|1|19|1
wartede|wartete|02-445-2-IV-Weg.csv|1|19|1
kligelts|klingelts|02-445-2-IV-Weg.csv|1|2|1
gehtan|getan|02-445-2-IV-Weg.csv|2|11|2
zürück|zurück|02-445-2-IV-Weg.csv|6|61|6
konmen|kommen|02-445-2-IV-Weg.csv|1|17|1
zoll|soll|02-445-2-IV-Weg.csv|1|5|1
kligel|Klingel|02-445-2-IV-Weg.csv|1|2|1
Glücklisch|glücklich|02-445-2-IV-Weg.csv|1|163|1
Ferloren|verloren|02-450-2-IV-Weg.csv|2|52|2
Jst|Jetzt|02-450-2-IV-Weg.csv|1|27|1
chon|schon|02-450-2-IV-Weg.csv|1|20|1
hap|hab|02-450-2-IV-Weg.csv|6|8|6
widergefunden|wiedergefunden|02-450-2-IV-Weg.csv|1|1|1
gecheg|Geschenk|02-450-2-IV-Weg.csv|1|21|1
genumen|genommen|02-450-2-IV-Weg.csv|1|41|1
hegnd|hängt|02-455-2-IV-Weg.csv|1|158|1
bescheit|Bescheid|02-455-2-IV-Weg.csv|3|4|3
farten|warten|02-462-2-IV-Weg.csv|2|3|2
bekonen|bekommen|02-462-2-IV-Weg.csv|3|31|3
gelechent|gelächelt|02-462-2-IV-Weg.csv|1|3|1
Sizt|sitzt|02-463-2-IV-Weg.csv|1|40|1
tenefon|Telefon|02-463-2-IV-Weg.csv|1|39|1
telefohn|Telefon|02-463-2-IV-Weg.csv|1|39|1
Silder|Schilder|02-463-2-IV-Weg.csv|1|1|1
se|es|02-463-2-IV-Weg.csv|9|14|1
richdik|richtig|02-463-2-IV-Weg.csv|1|9|1
gülücklich|glücklich|02-464-2-IV-Weg.csv|1|163|1
gekilinelt|geklingelt|02-464-2-IV-Weg.csv|1|13|1
hählt|hält|02-465-2-IV-Weg.csv|1|24|1
wachtet|wartet|02-468-2-IV-Weg.csv|4|67|4
futa|Futter|02-468-2-IV-Weg.csv|2|31|2
zurük|zurück|02-468-2-IV-Weg.csv|21|61|21
gesscheng|Geschenk|02-468-2-IV-Weg.csv|1|21|1
froyde|Freude|02-468-2-IV-Weg.csv|1|16|1
sachen|suchen|02-471-2-IV-Weg.csv|1|1|1
kligeld|klingelt|02-471-2-IV-Weg.csv|2|66|2
gscheng|Geschenk|02-471-2-IV-Weg.csv|1|21|1
EHN|END|02-471-2-IV-Weg.csv|1|1|1
dauuste|dauerte|02-474-2-IV-Weg.csv|1|3|1
dauate|dauerte|02-474-2-IV-Weg.csv|1|3|1
gaz|ganz|02-474-2-IV-Weg.csv|1|48|1
plotzlich|plötzlich|02-474-2-IV-Weg.csv|10|62|10
telofon|Telefon|02-474-2-IV-Weg.csv|3|39|3
nuch|nur|02-474-2-IV-Weg.csv|2|7|1
Si|Sie|02-476-2-IV-Weg.csv|2|8|2
hngt|hängt|02-476-2-IV-Weg.csv|1|158|1
pagt|Plakat|02-476-2-IV-Weg.csv|2|15|1
Waeit|weint|02-476-2-IV-Weg.csv|1|67|1
angs|Angst|02-476-2-IV-Weg.csv|6|12|6
wrtet|wartet|02-476-2-IV-Weg.csv|1|67|1
kigt|kriegt|02-476-2-IV-Weg.csv|3|51|3
wot|freut|02-476-2-IV-Weg.csv|1|42|1
di|da|02-476-2-IV-Weg.csv|12|86|1
snt|sind|02-476-2-IV-Weg.csv|1|66|1
fon|freuen|02-476-2-IV-Weg.csv|63|11|2
uma|umarm|02-476-2-IV-Weg.csv|1|2|1
gesichnt|Geschenk|02-476-2-IV-Weg.csv|1|21|1
nr|er|02-476-2-IV-Weg.csv|1|14|1
esehn|Essen|02-476-2-IV-Weg.csv|1|18|1
sch|sich|02-476-2-IV-Weg.csv|2|55|1
Schtift|Stift|02-477-2-IV-Weg.csv|2|24|2
sackte|sagte|02-477-2-IV-Weg.csv|3|39|3
Geweind|geweint|02-477-2-IV-Weg.csv|1|7|1
Postan|Poster|02-486-2-IV-Weg.csv|1|10|1
geschreiben|geschrieben|02-486-2-IV-Weg.csv|1|10|1
lag|lang|02-486-2-IV-Weg.csv|1|1|1
traugi|traurig|02-486-2-IV-Weg.csv|1|119|1
träschn|Tränchen|02-486-2-IV-Weg.csv|1|3|1
hebe|habe|02-486-2-IV-Weg.csv|1|16|1
gefreud|gefreut|02-486-2-IV-Weg.csv|5|24|5
träschen|Tränchen|02-486-2-IV-Weg.csv|1|3|1
mitgebraht|mitgebracht|02-486-2-IV-Weg.csv|2|9|2
irhe|ihre|02-486-2-IV-Weg.csv|2|23|2
geessen|gegessen|02-486-2-IV-Weg.csv|1|21|1
traschen|Tränchen|02-486-2-IV-Weg.csv|1|3|1
risige|riesige|02-489-2-IV-Weg.csv|1|1|1
ainer|einer|02-489-2-IV-Weg.csv|1|9|1
notfal|Notfall|02-489-2-IV-Weg.csv|1|1|1
kainer|keiner|02-489-2-IV-Weg.csv|2|12|2
liblingsessen|Lieblingsessen|02-489-2-IV-Weg.csv|2|5|2
drause|draußen|02-489-2-IV-Weg.csv|2|74|2
hingestelt|hingestellt|02-489-2-IV-Weg.csv|8|11|8
gesakt|gesagt|02-489-2-IV-Weg.csv|3|37|3
freudentrenen|Freudentränen|02-489-2-IV-Weg.csv|6|36|6
dauf|drauf|02-491-2-IV-Weg.csv|1|6|1
steth|steht|02-491-2-IV-Weg.csv|1|37|1
sihe|sie|02-497-2-IV-Weg.csv|1|86|1
zetel|Zettel|02-497-2-IV-Weg.csv|8|16|8
Schuhle|Schule|02-497-2-IV-Weg.csv|12|27|12
priwat|privat|02-497-2-IV-Weg.csv|1|1|1
unglauplich|unglaublich|02-497-2-IV-Weg.csv|1|1|1
Sihe|Sie|02-497-2-IV-Weg.csv|1|8|1
hemerten|hämmerten|02-497-2-IV-Weg.csv|1|1|1
ma|na|02-497-2-IV-Weg.csv|4|1|1
fuhternapf|Futternapf|02-497-2-IV-Weg.csv|1|7|1
grücklich|glücklich|02-500-2-IV-Weg.csv|1|163|1
Geschenckt|geschenkt|02-500-2-IV-Weg.csv|1|6|1
gebanken|Gedanken|02-603-2-IV-Weg.csv|1|1|1
Beibe|Beide|02-603-2-IV-Weg.csv|1|2|1
Bekomen|bekommen|02-603-2-IV-Weg.csv|2|31|2
pa|paar|02-604-2-IV-Weg.csv|4|40|4
dannnach|danach|02-604-2-IV-Weg.csv|1|21|1
zuch|such|02-647-2-IV-Weg.csv|1|2|1
ya|ja|02-647-2-IV-Weg.csv|4|7|4
mitbring|mitbringen|02-647-2-IV-Weg.csv|1|1|1
gechng|Geschenk|02-647-2-IV-Weg.csv|1|21|1
mitgebrht|mitgebracht|02-647-2-IV-Weg.csv|1|9|1
übeal|überall|02-659-2-IV-Weg.csv|1|35|1
fenzder|Fenster|02-659-2-IV-Weg.csv|1|80|1
schelt|schellt|02-659-2-IV-Weg.csv|6|9|6
häte|hätte|02-682-2-IV-Weg.csv|4|5|4
aufgepast|aufgepasst|02-682-2-IV-Weg.csv|3|4|3
fermise|vermisse|02-682-2-IV-Weg.csv|2|2|2
harbe|habe|02-682-2-IV-Weg.csv|3|16|3
taurich|traurig|02-692-2-IV-Weg.csv|1|119|1
nichtz|nichts|02-692-2-IV-Weg.csv|5|25|5
sakd|sagt|02-692-2-IV-Weg.csv|1|52|1
glaiech|gleich|02-692-2-IV-Weg.csv|1|7|1
sieich|sich|02-692-2-IV-Weg.csv|1|55|1
luscha|Lutscher|02-692-2-IV-Weg.csv|1|56|1
liber|lieber|03-005-3-I-Frosch.csv|2|3|2
acha|aber|03-005-3-I-Frosch.csv|1|60|1
spingt|springt|03-005-3-I-Frosch.csv|5|80|5
Schlus|Schluss|03-005-3-I-Frosch.csv|1|6|1
gelanded|gelandet|03-005-3-I-Frosch.csv|3|5|3
plischnas|plitschnass|03-005-3-I-Frosch.csv|1|6|1
trausen|draußen|03-006-3-I-Frosch.csv|2|74|2
abba|aber|03-006-3-I-Frosch.csv|2|60|2
Wise|Wiese|03-006-3-I-Frosch.csv|1|5|1
Frusch|Frosch|03-006-3-I-Frosch.csv|1|77|1
Maua|Mauer|03-006-3-I-Frosch.csv|13|44|13
Wasa|Wasser|03-006-3-I-Frosch.csv|1|29|1
konte|konnte|03-012-3-I-Frosch.csv|24|31|24
geschrin|geschrien|03-012-3-I-Frosch.csv|3|7|3
hirhin|hierhin|03-012-3-I-Frosch.csv|3|3|3
höen|hören|03-012-3-I-Frosch.csv|1|3|1
hiterher|hinterher|03-012-3-I-Frosch.csv|4|38|4
enem|einem|03-012-3-I-Frosch.csv|2|5|2
Blat|Blatt|03-012-3-I-Frosch.csv|8|19|8
geschprungen|gesprungen|03-012-3-I-Frosch.csv|9|26|9
einnes|Eines|03-021-3-I-Frosch.csv|1|4|1
ruse|raus|03-021-3-I-Frosch.csv|1|26|1
gerunte|gerannt|03-021-3-I-Frosch.csv|1|44|1
frazuced|versucht|03-021-3-I-Frosch.csv|1|43|1
sahr|sehr|03-021-3-I-Frosch.csv|17|67|1
shnel|schnell|03-021-3-I-Frosch.csv|1|76|1
frzuced|versucht|03-021-3-I-Frosch.csv|1|43|1
of|auf|03-021-3-I-Frosch.csv|3|17|3
andre|andere|03-021-3-I-Frosch.csv|3|5|3
siet|Seite|03-021-3-I-Frosch.csv|54|3|1
muarr|Mauer|03-021-3-I-Frosch.csv|1|44|1
when|wenn|03-021-3-I-Frosch.csv|1|46|1
site|Seite|03-021-3-I-Frosch.csv|1|3|1
wer|war|03-021-3-I-Frosch.csv|13|109|5
nase|nass|03-021-3-I-Frosch.csv|1|26|1
Spatzirgang|Spaziergang|03-025-3-I-Frosch.csv|1|10|1
sied|sieht|03-025-3-I-Frosch.csv|29|159|28
ziet|zieht|03-025-3-I-Frosch.csv|17|63|17
Wisse|Wiese|03-025-3-I-Frosch.csv|1|5|1
schpringt|springt|03-025-3-I-Frosch.csv|9|80|9
Wassa|Wasser|03-025-3-I-Frosch.csv|2|29|2
Schtrömt|strömt|03-025-3-I-Frosch.csv|1|1|1
dolle|doll|03-025-3-I-Frosch.csv|4|16|4
angekomen|angekommen|03-025-3-I-Frosch.csv|9|19|9
sarkt|sagt|03-025-3-I-Frosch.csv|1|52|1
Jetz|Jetzt|03-025-3-I-Frosch.csv|15|27|8
spatsiren|spazieren|03-026-3-I-Frosch.csv|1|116|1
hintaher|hinterher|03-026-3-I-Frosch.csv|5|38|5
Fro|Frosch|03-026-3-I-Frosch.csv|6|77|1
schrinkt|springt|03-026-3-I-Frosch.csv|1|80|1
losGerisen|losgerissen|03-028-3-I-Frosch.csv|1|2|1
hintaHer|hinterher|03-028-3-I-Frosch.csv|1|38|1
löft|läuft|03-028-3-I-Frosch.csv|1|45|1
froch|Frosch|03-028-3-I-Frosch.csv|24|77|24
sqrint|springt|03-028-3-I-Frosch.csv|1|80|1
mouer|Mauer|03-028-3-I-Frosch.csv|1|44|1
On|Und|03-029-3-I-Frosch.csv|1|11|1
get's|geht's|03-029-3-I-Frosch.csv|1|1|1
loslasen|loslassen|03-037-3-I-Frosch.csv|3|3|3
zurükwinken|zurückwinken|03-037-3-I-Frosch.csv|1|1|1
klabt|klappt|03-037-3-I-Frosch.csv|1|2|1
Jezt|Jetzt|03-037-3-I-Frosch.csv|14|27|9
jagd|jagt|03-037-3-I-Frosch.csv|2|6|2
forne|vorne|03-037-3-I-Frosch.csv|6|6|6
rehnen|rennen|03-037-3-I-Frosch.csv|4|33|4
rehnt|rennt|03-037-3-I-Frosch.csv|1|167|1
eineholt|eingeholt|03-037-3-I-Frosch.csv|1|2|1
Alz|Als|03-037-3-I-Frosch.csv|2|26|2
ankahmen|ankamen|03-037-3-I-Frosch.csv|1|2|1
sas|saß|03-037-3-I-Frosch.csv|28|59|28
schnüfelt|schnüffelt|03-040-3-I-Frosch.csv|2|5|2
Fosch|Frosch|03-040-3-I-Frosch.csv|1|77|1
west|fest|03-045-3-I-Frosch.csv|4|18|4
kreftig|kräftig|03-045-3-I-Frosch.csv|3|4|3
wüsten|wüssten|03-045-3-I-Frosch.csv|1|1|1
u|du|03-045-3-I-Frosch.csv|5|14|3
ihn|hin|03-045-3-I-Frosch.csv|12|17|3
Plechtenass|plitschnass|03-045-3-I-Frosch.csv|1|6|1
komst|kommst|03-045-3-I-Frosch.csv|2|2|2
mussen|müssen|03-045-3-I-Frosch.csv|4|9|4
sprinkt|springt|03-049-3-I-Frosch.csv|14|80|14
nas|nass|03-049-3-I-Frosch.csv|19|26|19
spatsirn|spazieren|03-057-3-I-Frosch.csv|2|116|2
schneL|schnell|03-057-3-I-Frosch.csv|1|76|1
Lest|lässt|03-057-3-I-Frosch.csv|5|72|5
hiterHer|hinterher|03-057-3-I-Frosch.csv|1|38|1
mauar|Mauer|03-057-3-I-Frosch.csv|1|44|1
ien|in|03-057-3-I-Frosch.csv|2|21|1
spazirengegangen|spazierengegangen|03-058-3-I-Frosch.csv|1|1|1
gehrochen|gerochen|03-058-3-I-Frosch.csv|2|9|2
dafon|davon|03-060-3-I-Frosch.csv|10|12|10
schlap|schlapp|03-060-3-I-Frosch.csv|1|1|1
gahsi|Gassi|03-062-3-I-Frosch.csv|1|19|1
veg|weg|03-062-3-I-Frosch.csv|2|94|2
fehstalten|festhalten|03-062-3-I-Frosch.csv|1|4|1
schnufelt|schnüffelt|03-062-3-I-Frosch.csv|2|5|2
freusch|Frosch|03-062-3-I-Frosch.csv|2|77|2
maua|Mauer|03-062-3-I-Frosch.csv|14|44|14
deide|beide|03-062-3-I-Frosch.csv|1|5|1
gerund|gerannt|03-063-3-I-Frosch.csv|1|44|1
züruk|zurück|03-063-3-I-Frosch.csv|1|61|1
gerant|gerannt|03-063-3-I-Frosch.csv|18|44|18
plitznass|plitschnass|03-063-3-I-Frosch.csv|1|6|1
ferapreded|verabredet|03-064-3-I-Frosch.csv|1|7|1
losgeisen|losgerissen|03-064-3-I-Frosch.csv|1|2|1
mas|nass|03-064-3-I-Frosch.csv|1|26|1
gesechen|gesehen|03-065-3-I-Frosch.csv|2|97|2
scheler|schneller|03-065-3-I-Frosch.csv|1|16|1
sidz|sitzt|03-065-3-I-Frosch.csv|1|40|1
geangen|gegangen|03-075-3-I-Frosch.csv|1|57|1
gerohen|gerochen|03-075-3-I-Frosch.csv|2|9|2
künte|könnte|03-075-3-I-Frosch.csv|2|13|2
gegngen|gegangen|03-075-3-I-Frosch.csv|2|57|2
gelht|gelacht|03-075-3-I-Frosch.csv|1|10|1
neugierg|neugierig|03-077-3-I-Frosch.csv|1|7|1
schpazinen|spazieren|03-088-3-I-Frosch.csv|1|116|1
wolte-|wollte|03-088-3-I-Frosch.csv|1|201|1
ferfolgt-|verfolgt|03-088-3-I-Frosch.csv|1|4|1
Mauer-|Mauer|03-088-3-I-Frosch.csv|1|44|1
ins-|ins|03-088-3-I-Frosch.csv|1|16|1
waser|Wasser|03-088-3-I-Frosch.csv|18|29|18
rennd|rennt|03-090-3-I-Frosch.csv|10|167|10
losgelasen|losgelassen|03-090-3-I-Frosch.csv|12|23|12
Nasen|Nassen|03-090-3-I-Frosch.csv|2|3|2
Blad|Blatt|03-090-3-I-Frosch.csv|3|19|3
Spaziren|spazieren|03-095-3-I-Frosch.csv|5|116|5
freigehlasen|freigelassen|03-095-3-I-Frosch.csv|1|2|1
Kom|Komm|03-095-3-I-Frosch.csv|4|5|2
hüfpt|hüpft|03-095-3-I-Frosch.csv|1|12|1
Meuer|Mauer|03-095-3-I-Frosch.csv|1|44|1
Waser|Wasser|03-095-3-I-Frosch.csv|3|29|3
kuken|kucken|03-095-3-I-Frosch.csv|14|19|14
gehsehn|gesehen|03-097-3-I-Frosch.csv|5|97|5
Froch|Frosch|03-097-3-I-Frosch.csv|18|77|18
schsprinkt|springt|03-097-3-I-Frosch.csv|1|80|1
fußgangerzone|Fußgängerzone|03-102-3-I-Frosch.csv|1|1|1
hastich|hastig|03-102-3-I-Frosch.csv|1|1|1
landed|landet|03-102-3-I-Frosch.csv|2|3|2
Alls|Als|03-102-3-I-Frosch.csv|19|26|18
geschnupert|geschnuppert|03-105-3-I-Frosch.csv|2|2|2
erschrekt|erschreckt|03-105-3-I-Frosch.csv|18|30|18
jedefa|ebenfalls|03-105-3-I-Frosch.csv|1|4|1
ladet|landet|03-105-3-I-Frosch.csv|1|3|1
spartziergang|Spaziergang|03-108-3-I-Frosch.csv|1|10|1
Bleb|Bleib|03-108-3-I-Frosch.csv|1|1|1
nichs|nichts|03-108-3-I-Frosch.csv|10|25|10
Kom|komm|03-110-3-I-Frosch.csv|4|32|2
stadesen|stattdessen|03-110-3-I-Frosch.csv|1|1|1
Her|Herr|03-110-3-I-Frosch.csv|3|20|3
wangen|fangen|03-110-3-I-Frosch.csv|1|4|1
schaft|schafft|03-110-3-I-Frosch.csv|7|7|7
ader|aber|03-110-3-I-Frosch.csv|9|60|9
Hern|Herrn|03-110-3-I-Frosch.csv|4|4|4
schdringt|springt|03-110-3-I-Frosch.csv|1|80|1
uer|über|03-110-3-I-Frosch.csv|1|35|1
serose|Seerose|03-110-3-I-Frosch.csv|2|2|2
daswegen|deswegen|03-113-3-I-Frosch.csv|6|6|6
ausgerust|ausgerutscht|03-113-3-I-Frosch.csv|1|9|1
blat|Blatt|03-113-3-I-Frosch.csv|5|19|5
nemlich|nämlich|03-113-3-I-Frosch.csv|9|21|9
inz|ins|03-113-3-I-Frosch.csv|12|16|12
müsten|müssten|03-120-3-I-Frosch.csv|5|5|5
kurwe|Kurve|03-120-3-I-Frosch.csv|3|4|3
Blutzlich|Plötzlich|03-122-3-I-Frosch.csv|1|117|1
sprinngt|springt|03-122-3-I-Frosch.csv|1|80|1
rusch|rutsch|03-122-3-I-Frosch.csv|1|2|1
wenigsten|wenigstens|03-122-3-I-Frosch.csv|1|2|1
Plasch|platsch|03-124-3-I-Frosch.csv|1|2|1
bischien|bisschen|03-124-3-I-Frosch.csv|1|57|1
gasi|Gassi|03-127-3-I-Frosch.csv|8|19|8
Wrosch|Frosch|03-127-3-I-Frosch.csv|4|77|4
kontge|konnte|03-127-3-I-Frosch.csv|1|31|1
renen|Rennen|03-127-3-I-Frosch.csv|28|1|1
losgelaen|losgelassen|03-127-3-I-Frosch.csv|1|23|1
Weill|Weil|03-127-3-I-Frosch.csv|6|4|3
gehoschen|gehorchen|03-127-3-I-Frosch.csv|1|1|1
gehorschen|Gehorchen|03-127-3-I-Frosch.csv|1|1|1
spazian|spazieren|03-128-3-I-Frosch.csv|1|116|1
feshalten|festhalten|03-128-3-I-Frosch.csv|1|4|1
