|original|corrected|filename|freq_ori|freq_cor|freq_tup|unchanged_original|suggestions
771|Felt|fällt|01-226-2-III-Eis.csv|6|198|6|Felt|['Feld', 'Fest', 'Fels', 'Fett', 'Fell', 'Welt', 'Zelt', 'Fehlt', 'Fielt', 'Feilt', 'Elft', 'Fegt']
772|lekt|leckt|01-226-2-III-Eis.csv|20|42|19|lekt|['lenkt', 'leckt', 'lest', 'legt', 'lebt', 'Sekt', 'Lektor']
773|Troset|tröstet|01-226-2-III-Eis.csv|1|8|1|Troset|['Torset', 'Trost', 'Rostet', 'Rosette', 'Getrost']
774|jetz|jetzt|01-226-2-III-Eis.csv|17|75|17|jetz|['jetzt', 'Netz', 'Metz', 'jetzige']
775|Frolich|fröhlich|01-226-2-III-Eis.csv|1|92|1|Frolich|['Fröhlich']
776|Schrant|Strand|01-226-2-III-Eis.csv|1|1|1|Schrant|['Schrank', 'Scharmant']
777|sparihen|spazieren|01-227-2-III-Eis.csv|1|116|1|sparihen|['sparen', 'Sparen']
778|traurich|traurig|01-227-2-III-Eis.csv|54|119|54|traurich|['traulich', 'Aurich', 'Aufstrich']
779|stük|Stück|01-227-2-III-Eis.csv|2|7|2|stük|['stak', 'Stück']
780|sparzihen|spazieren|01-227-2-III-Eis.csv|1|116|1|sparzihen|['spazieren']
781|gen|gehen|01-229-2-III-Eis.csv|31|78|31|gen|
782|spatzieren|spazieren|01-229-2-III-Eis.csv|19|116|19|spatzieren|['spazieren', 'spazierten', 'platzieren', 'Platzieren', 'strapazieren', 'Spalieren']
783|wolten|wollten|01-229-2-III-Eis.csv|15|22|14|wolten|['wollten', 'walten', 'wollen', 'holten', 'Wollen']
784|Schokoladeeis|Schokoladeneis|01-229-2-III-Eis.csv|1|1|1|Schokoladeeis|['Schokoladeneis', 'Schokolade']
785|erdbere|Erdbeere|01-229-2-III-Eis.csv|1|5|1|erdbere|['erobere', 'Eroberer', 'beredtere', 'berede']
786|wolte|wollte|01-229-2-III-Eis.csv|173|201|173|wolte|['wollte', 'walte', 'wolle', 'holte']
787|for|vor|01-229-2-III-Eis.csv|48|66|48|for|['fror', 'fort', 'vor', 'für', 'Tor', 'Form']
788|gestolpat|gestolpert|01-229-2-III-Eis.csv|2|14|2|gestolpat|['gestolpert']
789|aufzusten|aufzustehen|01-229-2-III-Eis.csv|2|3|2|aufzusten|['aufzustehen', 'aufzustauen', 'aufzustellen', 'aufzustecken']
790|hate|hatte|01-229-2-III-Eis.csv|400|427|400|hate|['hat', 'haste', 'harte', 'hatte', 'halte', 'chate', 'haute', 'hafte', 'hakte', 'rate', 'haue', 'habe', 'hake', 'wate', 'hüte', 'Rate', 'Pate', 'hat e']
791|mer|mehr|01-229-2-III-Eis.csv|69|84|68|mer|['mehr', 'er', 'merk', 'mir', 'der', 'per', 'her', 'wer', 'm er']
792|fon|von|01-229-2-III-Eis.csv|63|76|61|fon|['von', 'Ion', 'Ton', 'Don', 'Bon', 'Xon', 'Äon', 'Font']
793|ap|ab|01-229-2-III-Eis.csv|26|30|26|ap|['p', 'a', 'Kap', 'an', 'ad', 'au', 'am', 'ab', 'kp', 'aß', 'a p', 'API']
794|Lekte|leckte|01-229-2-III-Eis.csv|2|14|2|Lekte|['Lette', 'Leute', 'Sekte', 'Lenkte', 'Leckte', 'Leite', 'Legte', 'Lebte', 'Kollekte']
795|ap|ab|01-229-2-III-Eis.csv|26|30|26|ap|['p', 'a', 'Kap', 'an', 'ad', 'au', 'am', 'ab', 'kp', 'aß', 'a p', 'API']
796|giengen|gingen|01-229-2-III-Eis.csv|2|6|2|giengen|['gingen']
797|dan|dann|01-230-2-III-Eis.csv|627|651|621|dan|['an', 'da', 'dann', 'dran', 'dank', 'den', 'das', 'ran', 'dar', 'man', 'van', 'San', 'Jan', 'Pan', 'Fan', 'd an', 'da n']
798|falen|fallen|01-230-2-III-Eis.csv|10|25|10|falen|['fahlen', 'falten', 'fallen', 'faulen', 'falben', 'falzen', 'aalen', 'faden', 'malen', 'faxen', 'Aalen', 'Walen']
799|ruscht|rutscht|01-230-2-III-Eis.csv|3|5|3|ruscht|['rauscht', 'rutscht', 'rutsch', 'tuscht', 'duscht', 'puscht', 'huscht', 'kuscht', 'wuscht', 'Rutsch']
800|ärdbärsorte|Erdbeersorte|01-230-2-III-Eis.csv|1|1|1|ärdbärsorte|['gebärdete']
801|Dan|Dann|01-230-2-III-Eis.csv|188|197|185|Dan|['An', 'Dank', 'Ran', 'Don', 'Man', 'Van', 'San', 'Jan', 'Pan', 'Fan', 'Da', 'Dann', 'Dran', 'Den', 'Das', 'Dar', 'D an', 'Da n']
802|wolten|wollten|01-232-2-III-Eis.csv|15|22|14|wolten|['wollten', 'walten', 'wollen', 'holten', 'Wollen']
803|esen|essen|01-232-2-III-Eis.csv|22|14|12|esen|['essen', 'lesen', 'Lesen', 'Besen', 'Wesen', 'eben', 'äsen', 'Ösen']
804|wolte|wollte|01-232-2-III-Eis.csv|173|201|173|wolte|['wollte', 'walte', 'wolle', 'holte']
805|esen|essen|01-232-2-III-Eis.csv|22|14|12|esen|['essen', 'lesen', 'Lesen', 'Besen', 'Wesen', 'eben', 'äsen', 'Ösen']
806|hate|hatte|01-232-2-III-Eis.csv|400|427|400|hate|['hat', 'haste', 'harte', 'hatte', 'halte', 'chate', 'haute', 'hafte', 'hakte', 'rate', 'haue', 'habe', 'hake', 'wate', 'hüte', 'Rate', 'Pate', 'hat e']
807|gegesen|gegessen|01-232-2-III-Eis.csv|15|21|15|gegesen|['gegessen', 'genesen', 'gelesen', 'gegeben', 'gewesen']
808|ausgeruncht|ausgerutscht|01-232-2-III-Eis.csv|1|9|1|ausgeruncht|['ausgerutscht', 'ausgereicht', 'ausgeruht', 'ausgerichtet']
809|wolte|wollte|01-232-2-III-Eis.csv|173|201|173|wolte|['wollte', 'walte', 'wolle', 'holte']
810|rundergefalen|runtergefallen|01-232-2-III-Eis.csv|3|28|3|rundergefalen|['niedergefallen', 'heruntergefallen', 'hergefallenen', 'hergefallen']
811|gefalen|gefallen|01-232-2-III-Eis.csv|50|69|50|gefalen|['gefallen', 'Gefallen', 'gefalzten', 'gefalle', 'gefangen']
812|hate|hatte|01-232-2-III-Eis.csv|400|427|400|hate|['hat', 'haste', 'harte', 'hatte', 'halte', 'chate', 'haute', 'hafte', 'hakte', 'rate', 'haue', 'habe', 'hake', 'wate', 'hüte', 'Rate', 'Pate', 'hat e']
813|getroßtet|getröstet|01-232-2-III-Eis.csv|1|2|1|getroßtet|['getrottet', 'getrotzt']
814|hate|hatte|01-232-2-III-Eis.csv|400|427|400|hate|['hat', 'haste', 'harte', 'hatte', 'halte', 'chate', 'haute', 'hafte', 'hakte', 'rate', 'haue', 'habe', 'hake', 'wate', 'hüte', 'Rate', 'Pate', 'hat e']
815|denn|den|01-232-2-III-Eis.csv|88|103|87|denn|
816|hate|hatte|01-232-2-III-Eis.csv|400|427|400|hate|['hat', 'haste', 'harte', 'hatte', 'halte', 'chate', 'haute', 'hafte', 'hakte', 'rate', 'haue', 'habe', 'hake', 'wate', 'hüte', 'Rate', 'Pate', 'hat e']
817|hate|hatte|01-232-2-III-Eis.csv|400|427|400|hate|['hat', 'haste', 'harte', 'hatte', 'halte', 'chate', 'haute', 'hafte', 'hakte', 'rate', 'haue', 'habe', 'hake', 'wate', 'hüte', 'Rate', 'Pate', 'hat e']
818|haten|hatten|01-232-2-III-Eis.csv|53|55|53|haten|['hasten', 'harten', 'hatten', 'halten', 'chaten', 'hauten', 'haften', 'hakten', 'raten', 'taten', 'hauen', 'baten', 'haben', 'haken', 'waten', 'hüten', 'Raten', 'Taten', 'Daten', 'Paten', 'chateten', 'Halten', 'hatte']
819|müchte|möchte|01-234-2-III-Eis.csv|1|14|1|müchte|['mühte', 'machte', 'mochte', 'züchte', 'möchte', 'Süchte']
820|eisman|Eismann|01-234-2-III-Eis.csv|4|10|4|eisman|['Talisman']
821|kukt|kuckt|01-234-2-III-Eis.csv|73|152|73|kukt|['kurt', 'bukt', 'Kult']
822|fon|von|01-234-2-III-Eis.csv|63|76|61|fon|['von', 'Ion', 'Ton', 'Don', 'Bon', 'Xon', 'Äon', 'Font']
823|nimt|nimmt|01-234-2-III-Eis.csv|45|56|44|nimt|['nimmt', 'niet', 'nimm', 'Zimt']
824|stolpat|stolpert|01-234-2-III-Eis.csv|9|27|9|stolpat|['Tolpatsch']
825|Ject|Jetzt|01-234-2-III-Eis.csv|1|27|1|Ject|['Jet', 'DECT']
826|rent|rennt|01-234-2-III-Eis.csv|96|167|96|rent|['rennt', 'reit', 'regt', 'Cent', 'Kent', 'Rente', 'Rentner', 'Regent']
827|schnel|schnell|01-234-2-III-Eis.csv|60|76|60|schnel|['schnell', 'scheel', 'Schnösel', 'Schnee', 'Schnäbel', 'Schnabel']
828|un|und|01-234-2-III-Eis.csv|37|106|34|un|['UN', 'n', 'u', 'uns', 'nun', 'tun', 'und', 'Sun', 'Run', 'Tun', 'in', 'an', 'um', 'u n']
829|abzuleken|abzulecken|01-234-2-III-Eis.csv|1|1|1|abzuleken|['abzulenken', 'abzulesen', 'abzulegen', 'abzulehnen', 'abzuleiten', 'abzusenken', 'abzuspulen']
830|kukt|kuckt|01-234-2-III-Eis.csv|73|152|73|kukt|['kurt', 'bukt', 'Kult']
831|gipt|gibt|01-234-2-III-Eis.csv|18|42|18|gipt|['gilt', 'gibt', 'Gips']
832|ap|ab|01-234-2-III-Eis.csv|26|30|26|ap|['p', 'a', 'Kap', 'an', 'ad', 'au', 'am', 'ab', 'kp', 'aß', 'a p', 'API']
833|dan|Dann|01-234-2-III-Eis.csv|627|197|4|dan|['an', 'da', 'dann', 'dran', 'dank', 'den', 'das', 'ran', 'dar', 'man', 'van', 'San', 'Jan', 'Pan', 'Fan', 'd an', 'da n']
834|ale|alle|01-234-2-III-Eis.csv|34|39|33|ale|['aale', 'alte', 'alle', 'adle', 'male', 'Aale', 'Wale', 'als', 'alt', 'all', 'ade', 'öle', 'Öle', 'Allee']
835|hate|hatte|01-237-2-III-Eis.csv|400|427|400|hate|['hat', 'haste', 'harte', 'hatte', 'halte', 'chate', 'haute', 'hafte', 'hakte', 'rate', 'haue', 'habe', 'hake', 'wate', 'hüte', 'Rate', 'Pate', 'hat e']
836|gebelt|gebellt|01-237-2-III-Eis.csv|31|36|31|gebelt|['gelebt', 'gebellt', 'gabelt', 'hebelt', 'gebebt', 'gebettelt', 'gebeutelt', 'gebügelt', 'Gebell']
837|hate|hatte|01-237-2-III-Eis.csv|400|427|400|hate|['hat', 'haste', 'harte', 'hatte', 'halte', 'chate', 'haute', 'hafte', 'hakte', 'rate', 'haue', 'habe', 'hake', 'wate', 'hüte', 'Rate', 'Pate', 'hat e']
838|das|dass|01-237-2-III-Eis.csv|985|1017|981|das|
839|gebelt|gebellt|01-237-2-III-Eis.csv|31|36|31|gebelt|['gelebt', 'gebellt', 'gabelt', 'hebelt', 'gebebt', 'gebettelt', 'gebeutelt', 'gebügelt', 'Gebell']
840|hate|hatte|01-237-2-III-Eis.csv|400|427|400|hate|['hat', 'haste', 'harte', 'hatte', 'halte', 'chate', 'haute', 'hafte', 'hakte', 'rate', 'haue', 'habe', 'hake', 'wate', 'hüte', 'Rate', 'Pate', 'hat e']
841|Sparziren|spazieren|01-237-2-III-Eis.csv|2|116|2|Sparziren|['Spariren', 'Sparzaren', 'Sparviren', 'Spazieren', 'Sparren', 'Einsparen']
842|plözlich|plötzlich|01-237-2-III-Eis.csv|19|62|19|plözlich|['plötzlich']
843|runda|runter|01-237-2-III-Eis.csv|4|60|4|runda|['rund', 'runde', 'rund-', 'rund a', 'Ruanda']
844|hate|hatte|01-237-2-III-Eis.csv|400|427|400|hate|['hat', 'haste', 'harte', 'hatte', 'halte', 'chate', 'haute', 'hafte', 'hakte', 'rate', 'haue', 'habe', 'hake', 'wate', 'hüte', 'Rate', 'Pate', 'hat e']
845|hate|hatte|01-237-2-III-Eis.csv|400|427|400|hate|['hat', 'haste', 'harte', 'hatte', 'halte', 'chate', 'haute', 'hafte', 'hakte', 'rate', 'haue', 'habe', 'hake', 'wate', 'hüte', 'Rate', 'Pate', 'hat e']
846|das|dass|01-237-2-III-Eis.csv|985|1017|981|das|
847|caufen|kaufen|01-246-2-III-Eis.csv|1|6|1|caufen|['saufen', 'raufen', 'taufen', 'laufen', 'kaufen', 'Haufen', 'aufrufen']
848|dan|dann|01-246-2-III-Eis.csv|627|651|621|dan|['an', 'da', 'dann', 'dran', 'dank', 'den', 'das', 'ran', 'dar', 'man', 'van', 'San', 'Jan', 'Pan', 'Fan', 'd an', 'da n']
849|Wil|will|01-246-2-III-Eis.csv|3|157|3|Wil|['Wild', 'Wal', 'Wim', 'Nil', 'Weil', 'Will', 'Wie', 'Wir', 'Willi']
850|Trobfen|Tropfen|01-246-2-III-Eis.csv|1|14|1|Trobfen|['Tropfen', 'Betroffen']
851|feld|fällt|01-246-2-III-Eis.csv|11|198|11|feld|['Feld', '-feld', 'feld-', 'Geld', 'Held']
852|runda|runter|01-246-2-III-Eis.csv|4|60|4|runda|['rund', 'runde', 'rund-', 'rund a', 'Ruanda']
853|Freud|freut|01-246-2-III-Eis.csv|7|42|5|Freud|
854|esstt|esst|01-246-2-III-Eis.csv|1|8|1|esstt|['esst', 'esst t', 'Stress']
855|gomt|kommt|01-246-2-III-Eis.csv|3|69|3|gomt|['Gott']
856|Keb|geb|01-246-2-III-Eis.csv|1|1|1|Keb|['Kb', 'Web', 'Kleb', 'Kerbe']
857|Tier|dir|01-246-2-III-Eis.csv|1|24|1|Tier|
858|bisen|bisschen|01-246-2-III-Eis.csv|3|57|3|bisen|['bissen', 'bösen', 'Eisen']
859|Wida|wieder|01-246-2-III-Eis.csv|1|207|1|Wida|['Wadi']
860|fro|froh|01-246-2-III-Eis.csv|23|35|23|fro|['froh', 'fror', 'pro']
861|einß|eins|01-253-2-III-Eis.csv|1|3|1|einß|['ein', 'eine', 'eins', 'eint', 'ein-']
862|eiß|Eis|01-253-2-III-Eis.csv|5|30|5|eiß|['reiß', 'heiß', 'weiß', 'Geiß', 'ein']
863|gem|gehen|01-253-2-III-Eis.csv|1|78|1|gem|['gem.', 'gen', 'dem', 'geh', 'wem']
864|Ichm|ihrem|01-253-2-III-Eis.csv|1|13|1|Ichm|['Ihm', 'Ich', 'Mich', 'Ich m']
865|eiß|Eis|01-253-2-III-Eis.csv|5|30|5|eiß|['reiß', 'heiß', 'weiß', 'Geiß', 'ein']
866|schlegt|schleckt|01-253-2-III-Eis.csv|3|4|2|schlegt|['schlagt', 'schlugt', 'schlägt', 'Schlegel', 'schlecht']
867|eiß|Eis|01-253-2-III-Eis.csv|5|30|5|eiß|['reiß', 'heiß', 'weiß', 'Geiß', 'ein']
868|trofew|tropfen|01-253-2-III-Eis.csv|1|1|1|trofew|['tropfe']
869|stelt|stellt|01-253-2-III-Eis.csv|3|5|2|stelt|['stehlt', 'stellt', 'stelzt', 'stell', 'steht']
870|Beim|Bein|01-253-2-III-Eis.csv|1|1|1|Beim|
871|legt|leckt|01-253-2-III-Eis.csv|12|42|12|legt|
872|eiß|Eis|01-253-2-III-Eis.csv|5|30|5|eiß|['reiß', 'heiß', 'weiß', 'Geiß', 'ein']
873|eiß|Eis|01-253-2-III-Eis.csv|5|30|5|eiß|['reiß', 'heiß', 'weiß', 'Geiß', 'ein']
874|ap|ab|01-253-2-III-Eis.csv|26|30|26|ap|['p', 'a', 'Kap', 'an', 'ad', 'au', 'am', 'ab', 'kp', 'aß', 'a p', 'API']
875|Eeis|Eis|01-261-2-III-Eis.csv|12|30|12|Eeis|['Eies', 'Eis', 'Elis', 'Reis', '-eis']
876|wil|will|01-261-2-III-Eis.csv|95|157|95|wil|['weil', 'will', 'wild', 'wie', 'wir', 'Nil', 'Willi']
877|trofen|Tropfen|01-261-2-III-Eis.csv|9|14|8|trofen|['tropfen', 'trafen', 'trogen', 'träfen', 'Tropfen', 'betroffen', 'getroffen']
878|felt|fällt|01-261-2-III-Eis.csv|93|198|90|felt|['fehlt', 'fielt', 'feilt', 'elft', 'fest', 'fett', 'fegt', 'Welt', 'Zelt']
879|esset|esst|01-261-2-III-Eis.csv|1|8|1|esset|['esst', 'esse', 'essen', 'esse t', 'Reset']
880|dan|dann|01-261-2-III-Eis.csv|627|651|621|dan|['an', 'da', 'dann', 'dran', 'dank', 'den', 'das', 'ran', 'dar', 'man', 'van', 'San', 'Jan', 'Pan', 'Fan', 'd an', 'da n']
881|dan|dann|01-261-2-III-Eis.csv|627|651|621|dan|['an', 'da', 'dann', 'dran', 'dank', 'den', 'das', 'ran', 'dar', 'man', 'van', 'San', 'Jan', 'Pan', 'Fan', 'd an', 'da n']
882|uamen|umarmen|01-261-2-III-Eis.csv|1|15|1|uamen|['amen', 'kamen', 'Samen', 'Namen', 'Damen', 'u amen']
883|gen|gehen|01-265-2-III-Eis.csv|31|78|31|gen|
884|Schockokugel|Schokokugel|01-265-2-III-Eis.csv|1|1|1|Schockokugel|['Schockkugel', 'Schockiere']
885|gen|gehen|01-265-2-III-Eis.csv|31|78|31|gen|
886|Spatziren|spazieren|01-265-2-III-Eis.csv|4|116|4|Spatziren|['Satziren', 'Spitziren', 'Spazieren', 'Spatzen']
887|Stolpad|stolpert|01-265-2-III-Eis.csv|1|27|1|Stolpad|['Stolpernd']
888|ist|isst|01-265-2-III-Eis.csv|55|57|54|ist|
889|gen|gehen|01-265-2-III-Eis.csv|31|78|31|gen|
890|hingfalen|hingefallen|01-268-2-III-Eis.csv|2|11|2|hingfalen|['hingefallen', 'hinfallen', 'hineingefallen', 'hineinfallen']
891|edwas|etwas|01-268-2-III-Eis.csv|1|5|1|edwas|['etwas']
892|Jest|Jetzt|01-268-2-III-Eis.csv|1|27|1|Jest|['Jets', 'Jet', 'Lest', 'Jesu', 'Fest', 'Nest', 'Rest', 'Test', 'Pest', 'West', 'Just', 'Jettest']
893|siend|sind|01-274-2-III-Eis.csv|16|66|16|siend|['sind', 'seiend', 'säend']
894|eim|ein|01-274-2-III-Eis.csv|5|26|5|eim|['im', 'heim', 'beim', 'Seim', 'Reim', 'Leim', 'Heim', 'Keim', 'ein', 'Jim', 'Tim', 'Wim', 'e im']
895|zusamen|zusammen|01-274-2-III-Eis.csv|36|44|36|zusamen|['zusammen', 'zusagen', 'zusahen']
896|wil|will|01-274-2-III-Eis.csv|95|157|95|wil|['weil', 'will', 'wild', 'wie', 'wir', 'Nil', 'Willi']
897|giebt|gibt|01-274-2-III-Eis.csv|16|42|15|giebt|['gibt', 'biegt', 'gebt', 'siebt', 'riebt', 'giert', 'liebt', 'gießt']
898|dan|dann|01-274-2-III-Eis.csv|627|651|621|dan|['an', 'da', 'dann', 'dran', 'dank', 'den', 'das', 'ran', 'dar', 'man', 'van', 'San', 'Jan', 'Pan', 'Fan', 'd an', 'da n']
899|dan|dann|01-274-2-III-Eis.csv|627|651|621|dan|['an', 'da', 'dann', 'dran', 'dank', 'den', 'das', 'ran', 'dar', 'man', 'van', 'San', 'Jan', 'Pan', 'Fan', 'd an', 'da n']
900|Velt|fällt|01-274-2-III-Eis.csv|1|198|1|Velt|['Volt', 'Welt', 'Zelt', 'Veredelt']
901|wolte|wollte|01-274-2-III-Eis.csv|173|201|173|wolte|['wollte', 'walte', 'wolle', 'holte']
902|aufangen|auffangen|01-274-2-III-Eis.csv|1|1|1|aufangen|['auffangen', 'anfangen', 'abfangen', 'au fangen', 'aufzufangen', 'aufgefangen', 'anzufangen', 'auffange']
903|in|ihn|01-274-2-III-Eis.csv|261|270|260|in|
904|gelink|geling|01-274-2-III-Eis.csv|1|1|1|gelink|['gelinkt', 'gelind', 'gelinge', 'Gelenk', 'klingeln', 'klingel']
905|nich|nicht|01-274-2-III-Eis.csv|110|135|109|nich|['ich', 'nicht', 'eich', 'sich', 'nach', 'noch', 'dich', 'mich', 'wich', 'n ich']
906|lekt|leckt|01-274-2-III-Eis.csv|20|42|19|lekt|['lenkt', 'leckt', 'lest', 'legt', 'lebt', 'Sekt', 'Lektor']
907|Eeis|Eis|01-274-2-III-Eis.csv|12|30|12|Eeis|['Eies', 'Eis', 'Elis', 'Reis', '-eis']
908|Weind|weint|01-274-2-III-Eis.csv|7|67|7|Weind|['Wind', 'Wein', 'Winde', 'Weine', 'Weins', 'Feind', 'Wein-', 'Wein d', 'Weint']
909|Eeis|Eis|01-274-2-III-Eis.csv|12|30|12|Eeis|['Eies', 'Eis', 'Elis', 'Reis', '-eis']
910|renen|rennen|01-274-2-III-Eis.csv|28|33|27|renen|['renne', 'reinen', 'rennen', 'regnen', 'Arenen', 'jenen', 'denen', 'reden', 'regen', 'Genen', 'Venen', 'Rennen', 'Rennern', 'Renner']
911|lekt|leckt|01-274-2-III-Eis.csv|20|42|19|lekt|['lenkt', 'leckt', 'lest', 'legt', 'lebt', 'Sekt', 'Lektor']
912|Eeis|Eis|01-274-2-III-Eis.csv|12|30|12|Eeis|['Eies', 'Eis', 'Elis', 'Reis', '-eis']
913|inner|immer|01-274-2-III-Eis.csv|1|59|1|inner|['inne', 'innere', 'rinne', 'innen', 'inne r', 'Innern', 'Innere', 'inniger', 'Nenner']
914|Eeis|Eis|01-275-2-III-Eis.csv|12|30|12|Eeis|['Eies', 'Eis', 'Elis', 'Reis', '-eis']
915|wolte|wollte|01-275-2-III-Eis.csv|173|201|173|wolte|['wollte', 'walte', 'wolle', 'holte']
916|auh|auch|01-275-2-III-Eis.csv|9|19|9|auh|['au', 'auch', 'hau', 'aus', 'ach', 'auf', 'Kuh', 'au h']
917|Eisferkeufer|Eisverkäufer|01-275-2-III-Eis.csv|1|4|1|Eisferkeufer|['Eisferneufer', 'Eisenklopfer']
918|mich|nicht|01-275-2-III-Eis.csv|1|135|1|mich|
919|gesin|gesehen|01-275-2-III-Eis.csv|1|97|1|gesin|['Gesinde', 'gesinnt', 'Gestein', 'besinge']
920|dan|dann|01-275-2-III-Eis.csv|627|651|621|dan|['an', 'da', 'dann', 'dran', 'dank', 'den', 'das', 'ran', 'dar', 'man', 'van', 'San', 'Jan', 'Pan', 'Fan', 'd an', 'da n']
921|sint|sind|01-275-2-III-Eis.csv|20|66|20|sint|['sind', 'sinnt', 'singt', 'sinkt', 'eint', 'sing']
922|walte|wollte|01-275-2-III-Eis.csv|1|201|1|walte|
923|esen|essen|01-275-2-III-Eis.csv|22|14|12|esen|['essen', 'lesen', 'Lesen', 'Besen', 'Wesen', 'eben', 'äsen', 'Ösen']
924|schu|Schuh|01-275-2-III-Eis.csv|1|1|1|schu|['scheu', 'schau', 'schuf', 'such', 'Schuh', 'Schuss', 'schubs', 'Schur']
925|getriten|getreten|01-275-2-III-Eis.csv|1|1|1|getriten|['geritten', 'getreten', 'getrieften', 'getrimmten', 'gestritten', 'Getrieben']
926|runtagefalen|runtergefallen|01-275-2-III-Eis.csv|1|28|1|runtagefalen|['heruntergefallen']
927|gtaiet|geteilt|01-275-2-III-Eis.csv|1|6|1|gtaiet|['getagt']
928|hate|hatte|01-275-2-III-Eis.csv|400|427|400|hate|['hat', 'haste', 'harte', 'hatte', 'halte', 'chate', 'haute', 'hafte', 'hakte', 'rate', 'haue', 'habe', 'hake', 'wate', 'hüte', 'Rate', 'Pate', 'hat e']
929|di|die|01-275-2-III-Eis.csv|12|14|11|di|['die', 'i', 'd', 'dir', 'dpi', 'div', 'de', 'da', 'du', 'dm', 'pi', 'xi', 'Ei', 'Hi', 'dB', 'd i']
930|kuge|Kugel|01-275-2-III-Eis.csv|1|3|1|kuge|['kluge', 'kugle', 'kure', 'luge', 'äuge', 'Auge', 'Fuge', 'Zuge', 'Kugel', 'kugele']
931|Zitrune|Zitrone|01-275-2-III-Eis.csv|1|1|1|Zitrune|['Zeitrune', 'Zimtrune', 'Zeitrun', 'Zitrone', 'Mitrune', 'Trunkene']
932|hatu|hatte|01-275-2-III-Eis.csv|1|427|1|hatu|['haut', 'hau', 'hat', 'hat u', 'Haut']
933|ertber|Erdbeer|01-275-2-III-Eis.csv|1|3|1|ertber|['Ebert', 'Herbert', 'Robert', 'Bert']
934|dan|dann|01-275-2-III-Eis.csv|627|651|621|dan|['an', 'da', 'dann', 'dran', 'dank', 'den', 'das', 'ran', 'dar', 'man', 'van', 'San', 'Jan', 'Pan', 'Fan', 'd an', 'da n']
935|simt|sind|01-275-2-III-Eis.csv|1|66|1|simt|['samt', 'Zimt', 'stimmt']
936|gegongen|gegangen|01-275-2-III-Eis.csv|1|57|1|gegongen|['gegangen', 'gegoltenen', 'gegossenen', 'gegolten', 'gegossen']
937|sonigen|sonnigen|01-277-2-III-Eis.csv|8|14|8|sonigen|['sonnigen', 'sonnige', 'Honigen', 'sonstigen', 'sonnig', 'gesonnen']
938|Eisschtarnd|Eisstand|01-277-2-III-Eis.csv|1|8|1|Eisschtarnd|['Einschüchternd']
939|Etber|Erdbeer|01-277-2-III-Eis.csv|1|3|1|Etber|['Eber', 'Ebert', 'Bettler', 'Beriet']
940|blauber|Blaubeer|01-277-2-III-Eis.csv|1|1|1|blauber|['blauer', 'Urlauber', 'blaugelber', 'belaubter', 'erlaube']
941|schokolarde|Schokolade|01-277-2-III-Eis.csv|1|2|1|schokolarde|['Schokolade']
942|wanile|Vanille|01-277-2-III-Eis.csv|1|4|1|wanile|['wandle']
943|esen|essen|01-277-2-III-Eis.csv|22|14|12|esen|['essen', 'lesen', 'Lesen', 'Besen', 'Wesen', 'eben', 'äsen', 'Ösen']
944|schwop|schwupp|01-277-2-III-Eis.csv|1|2|1|schwop|['schwor']
945|gefalen|gefallen|01-277-2-III-Eis.csv|50|69|50|gefalen|['gefallen', 'Gefallen', 'gefalzten', 'gefalle', 'gefangen']
946|gefalen|gefallen|01-277-2-III-Eis.csv|50|69|50|gefalen|['gefallen', 'Gefallen', 'gefalzten', 'gefalle', 'gefangen']
947|ist|isst|01-277-2-III-Eis.csv|55|57|54|ist|
948|Auer|Aua|01-277-2-III-Eis.csv|1|1|1|Auer|['Aue', 'Euer', 'Auen', 'Ader', 'Quer', 'Au er', 'Aue r', 'Sauer', 'Rauer', 'Lauer', 'Kauer', 'Außer', 'Dauer', 'Mauer', 'Hauer', 'Bauer', 'Raue', 'Aber', 'Erbauer', 'Erbaue']
949|gans|ganz|01-277-2-III-Eis.csv|30|48|30|gans|['sang', 'Gans', 'ans', '-gans', 'ganz', 'Jans', 'Pans', 'Hans', 'Fans', 'g ans']
950|drekg|dreckig|01-277-2-III-Eis.csv|1|6|1|drekg|['dreckig']
951|wok|weg|01-277-2-III-Eis.csv|1|94|1|wok|['wo', 'wog', 'Lok', 'wo k']
952|kom|komm|01-277-2-III-Eis.csv|29|32|28|kom|['km', 'komm', 'kam', 'vom', 'Rom', 'Tom', 'Dom', 'Komik']
953|bisien|bisschen|01-277-2-III-Eis.csv|5|57|5|bisien|['bissen', 'bissigen', 'Biopsien', 'Bissen', 'Bienen']
954|fon|von|01-277-2-III-Eis.csv|63|76|61|fon|['von', 'Ion', 'Ton', 'Don', 'Bon', 'Xon', 'Äon', 'Font']
955|ist|isst|01-277-2-III-Eis.csv|55|57|54|ist|
956|leken|lecken|01-279-2-III-Eis.csv|14|17|14|leken|['lenken', 'lecken', 'ekeln', 'lenke', 'lesen', 'legen', 'leben', 'Lenken', 'Lecken', 'keilen']
957|Schtolpert|stolpert|01-279-2-III-Eis.csv|2|27|2|Schtolpert|['Stolpert']
958|flikt|fliegt|01-279-2-III-Eis.csv|3|29|3|flikt|['flicht', 'flickt']
959|schnapt|schnappt|01-279-2-III-Eis.csv|2|2|2|schnapt|['schnappt', 'Schnaps']
960|zusamen|zusammen|01-279-2-III-Eis.csv|36|44|36|zusamen|['zusammen', 'zusagen', 'zusahen']
