|original|corrected|filename|freq_ori|freq_cor|freq_tup|unchanged_original|suggestions
2231|unglüch|Unglück|03-218-3-I-Frosch.csv|1|3|1|unglüch|['unglücklich', 'Unglück']
2232|endeckt|entdeckt|03-220-3-I-Frosch.csv|3|9|3|endeckt|['eindeckt', 'entdeckt', 'entdecken', 'Entdecken', 'entdecke', 'deckt']
2233|zürüg|zurück|03-220-3-I-Frosch.csv|1|61|1|zürüg|['zügig']
2234|sofot|sofort|03-220-3-I-Frosch.csv|2|24|2|sofot|['sooft', 'soft', 'sofort', 'sofft']
2235|hieher|hierher|03-220-3-I-Frosch.csv|1|5|1|hieher|['hierher', 'Zieher', 'hie her', 'hie-her', 'Erzieher', 'herziehe', 'erziehe', 'hier']
2236|hienter|hinter|03-220-3-I-Frosch.csv|4|31|4|hienter|['hinter', 'hintere']
2237|hupft|hüpft|03-220-3-I-Frosch.csv|4|12|4|hupft|['hupt', 'hupst', 'rupft', 'tupft', 'zupft', 'hüpft']
2238|spatzirn|spazieren|03-224-3-I-Frosch.csv|3|116|3|spatzirn|['Patriziern']
2239|wier|wir|03-224-3-I-Frosch.csv|12|16|12|wier|['wir', 'wer', 'wie', 'wider', 'wies', 'wirr', 'gier', 'hier', 'vier', 'zier', 'Eier', 'Tier', 'Gier', 'Bier', 'Zier', 'wie r']
2240|einenen|einen|03-224-3-I-Frosch.csv|2|11|2|einenen|['einenden', 'einengen', 'eigenen', 'einen', 'Einengen', 'einrennen', 'eineiigen', 'einrenne']
2241|spinkt|springt|03-224-3-I-Frosch.csv|4|80|4|spinkt|['sinkt', 'spinnt', 'stinkt']
2242|sprigt|springt|03-224-3-I-Frosch.csv|2|80|2|sprigt|['springt', 'spritzig']
2243|seerosenblat|Seerosenblatt|03-224-3-I-Frosch.csv|1|6|1|seerosenblat|['Inseratenbüro']
2244|trotdem|trotzdem|03-224-3-I-Frosch.csv|1|10|1|trotdem|['trotzdem', 'trottendem']
2245|war|wahr|03-224-3-I-Frosch.csv|4|1|1|war|
2246|genen|gehen|03-226-3-I-Frosch.csv|1|78|1|genen|['Genen', '-genen', 'engen', 'jenen', 'denen', 'gegen', 'gehen', 'geben', 'Venen']
2247|irgentwas|irgendwas|03-226-3-I-Frosch.csv|3|8|3|irgentwas|['irgendwas']
2248|schtaunte|staunte|03-226-3-I-Frosch.csv|1|2|1|schtaunte|['eintauschte', 'austauschte', 'tauschte', 'untertauchte']
2249|schprang|sprang|03-226-3-I-Frosch.csv|4|9|4|schprang|['sprang']
2250|geschprugen|gesprungen|03-226-3-I-Frosch.csv|1|26|1|geschprugen|['geschrumpften']
2251|lossgelassen|losgelassen|03-227-3-I-Frosch.csv|1|23|1|lossgelassen|['losgelassen']
2252|rutch|rutsch|03-229-3-I-Frosch.csv|1|2|1|rutch|['rutsch', 'Rutsch']
2253|pringt|springt|03-229-3-I-Frosch.csv|1|80|1|pringt|['ringt', 'springt', 'prangt', 'dringt', 'bringt', 'wringt', 'p ringt']
2254|wiesen|wissen|03-230-3-I-Frosch.csv|9|20|9|wiesen|
2255|war|wir|03-230-3-I-Frosch.csv|4|16|2|war|
2256|schnufelte|schnüffelte|03-230-3-I-Frosch.csv|1|4|1|schnufelte|['schaufelte', 'schnüffelte', 'scheffelte', 'schwefelte', 'schnellte']
2257|hinterhir|hinterher|03-230-3-I-Frosch.csv|1|38|1|hinterhir|['hinterher', 'hinterster', 'hinterste', 'hintergehe', 'Hintern']
2258|plasch|platsch|03-230-3-I-Frosch.csv|1|2|1|plasch|['platsch', 'plastisch', 'Plausch']
2259|minte|meinte|03-230-3-I-Frosch.csv|1|1|1|minte|['meinte', 'meint', 'einte', 'miete', 'miste', 'mixte', 'Tinte', 'Finte', 'Minute', 'eminente', 'eminent', 'Termin']
2260|weiso|wieso|03-230-3-I-Frosch.csv|1|8|1|weiso|['wieso', 'weise', 'weist']
2261|gehrant|gerannt|03-230-3-I-Frosch.csv|3|44|3|gehrant|['gerannt', 'herantrage', 'antrage']
2262|fliehn|fliehen|03-231-3-I-Frosch.csv|1|1|1|fliehn|['flieh', 'fliehen', 'fliehe', 'flieht', 'flieh n', 'fliegen']
2263|gaßi|Gassi|03-232-3-I-Frosch.csv|1|19|1|gaßi|['spaßig']
2264|Belt|bellt|03-232-3-I-Frosch.csv|20|138|20|Belt|['Beet', 'Bert', 'Bett', 'Welt', 'Zelt', 'Lebt', 'Bellt', 'Bebt', 'Bettelt', 'Betel']
2265|bazierz|passierts|03-232-3-I-Frosch.csv|1|1|1|bazierz|['Nazierz', 'Erzieher']
2266|gerutcht|gerutscht|03-232-3-I-Frosch.csv|1|3|1|gerutcht|['gerutscht', 'geraucht', 'geruht', 'gerecht']
2267|Forosch|Frosch|03-232-3-I-Frosch.csv|1|77|1|Forosch|['Frosch', 'Forsch', 'Forscher']
2268|plidchnass|pitschnass|03-232-3-I-Frosch.csv|1|3|1|plidchnass|['pitschnass']
2269|Spacieren|spazieren|03-234-3-I-Frosch.csv|1|116|1|Spacieren|['Spalieren', 'Spazieren', 'Passieren']
2270|sicht|sitzt|03-234-3-I-Frosch.csv|3|40|2|sicht|['siecht', 'Sicht', 'sich', 'seicht', 'sichte', 'sticht', '-sicht', 'sicht-', 'eicht', 'sieht', 'sacht', 'nicht', 'licht', 'dicht', 'sucht', 'ficht', 'wicht', 'Licht', 'Gicht', 'sich t']
2271|ers|er|03-234-3-I-Frosch.csv|3|14|2|ers|['es', 'er', 'erst', 'Vers', 'er s']
2272|spasieren|spazieren|03-236-3-I-Frosch.csv|4|116|4|spasieren|['passieren', 'spazieren', 'Spalieren', 'passivieren', 'pausieren', 'rasieren']
2273|ergan|ärgern|03-236-3-I-Frosch.csv|1|2|1|ergan|['argen', 'bergan', 'ergab', 'Organ', 'ergangen', 'Hergang']
2274|Schpringt|springt|03-236-3-I-Frosch.csv|1|80|1|Schpringt|['Springt']
2275|darhin|dahin|03-236-3-I-Frosch.csv|1|2|1|darhin|['dahin', 'darin', 'darein', 'dar hin', 'dar-hin', 'daraufhin']
2276|set|seht|03-237-3-I-Frosch.csv|8|1|1|set|['seht', 'Set', 'et', 'seit', '-set', 'sei', 'sät', 'Jet', 's et']
2277|an|ein|03-241-3-I-Frosch.csv|1|26|1|an|
2278|Fusch|Frosch|03-241-3-I-Frosch.csv|2|77|2|Fusch|['Fuchs', 'Fisch', 'Wusch', 'Tusch', 'Busch', 'Futsch', 'Fesch', 'Pfusche']
2279|Spnt|Springt|03-241-3-I-Frosch.csv|1|1|1|Spnt|['Spant', 'Spot', 'Spät']
2280|üBr|über|03-241-3-I-Frosch.csv|1|35|1|üBr|['über', 'übe', 'übt', 'übrig']
2281|Dr|der|03-241-3-I-Frosch.csv|1|9|1|Dr|['R', 'Dur', 'Dr.', 'Er', 'Ar', 'Mr', 'DB', 'Fr', 'D', 'Der', 'Dir', 'Dar', 'De', 'Da', 'Du', 'Dm', 'D r', 'DDR']
2282|spasien|spazieren|03-246-3-I-Frosch.csv|1|116|1|spasien|['Spanien', 'passieren', 'Asien', 'spien']
2283|endwicht|entwischt|03-246-3-I-Frosch.csv|1|1|1|endwicht|['entwicht']
2284|schtet|steht|03-246-3-I-Frosch.csv|2|37|2|schtet|['sichtet', 'suchtet', 'achtet', 'ächtet', 'schichtet', 'schlichtet', 'schichte', 'Schächte']
2285|erschoft|erschöpft|03-246-3-I-Frosch.csv|1|2|1|erschoft|['erschuft', 'erschosst', 'erschafft']
2286|flizt|flitzt|03-249-3-I-Frosch.csv|1|1|1|flizt|['filzt', 'flitzt', 'fläzt', 'flitze']
2287|Schpinkt|springt|03-249-3-I-Frosch.csv|1|80|1|Schpinkt|['Schminkt', 'Schanktisch']
2288|Kinde|Kinder|03-249-3-I-Frosch.csv|1|5|1|Kinde|['Kind', 'Kindes', 'Kinder', 'Kinds', 'Kinne', 'Linde', 'Kunde', 'Binde', 'Finde', 'Winde', 'Rinde', 'Kind e', 'Künde']
2289|Rent|rennt|03-249-3-I-Frosch.csv|6|167|6|Rent|['Ren', 'Rente', 'Rest', 'Rens', 'Cent', 'Kent', 'Ren t', 'Rennt', 'Reit', 'Regt', 'Regent']
2290|seerosenBlate|Seerosenblatt|03-249-3-I-Frosch.csv|1|6|1|seerosenBlate|['totenblasse']
2291|Jargt|jagt|03-253-3-I-Frosch.csv|1|6|1|Jargt|['Bargt', 'Jagt', 'Jargon']
2292|raw|war|03-253-3-I-Frosch.csv|1|109|1|raw|['war', 'ran', 'rar', 'rau']
2293|Gerand|gerannt|03-253-3-I-Frosch.csv|2|44|2|Gerand|['Genrand', 'Genrad', 'Gewand', 'Geranie']
2294|saiel|Seil|03-253-3-I-Frosch.csv|1|13|1|saiel|['Saite']
2295|eien|einen|03-253-3-I-Frosch.csv|2|11|1|eien|['ein', 'eine', 'seien', 'einen', 'eilen', 'eigen', 'eben', 'Wien']
2296|unde|und|03-253-3-I-Frosch.csv|3|106|3|unde|['und', 'runde', 'munde', 'wunde', 'Runde', 'Munde', 'Hunde', 'Bunde', 'Funde', 'Kunde', 'Wunde', 'ende', 'unke', 'Ende', 'und e']
2297|wasa|Wasser|03-253-3-I-Frosch.csv|1|29|1|wasa|['was', 'rasa', 'was a']
2298|geplust|geplumpst|03-253-3-I-Frosch.csv|1|1|1|geplust|['gepulst', 'gelaust']
2299|Gerlacht|gelacht|03-253-3-I-Frosch.csv|1|10|1|Gerlacht|['Verlacht', 'Gelacht', 'Erlaucht', 'Gelatcht']
2300|jakt|jagt|03-261-3-I-Frosch.csv|2|6|2|jakt|['jagt', 'hakt', 'Takt', 'Pakt', 'Fakt', '-akt', 'ja kt', 'Jakarta']
2301|geschprongen|gesprungen|03-261-3-I-Frosch.csv|1|26|1|geschprongen|['gesprochenen', 'angesprochen', 'gesprochen', 'geschonten']
2302|schneler|schneller|03-265-3-I-Frosch.csv|11|16|11|schneler|['schneller', 'scheeler', 'schnelle', 'Schnuller', 'schnell']
2303|ihrgentein|irgendein|03-265-3-I-Frosch.csv|1|1|1|ihrgentein|['hintergehen', 'Hintergehen', 'hintergangen']
2304|wehgehgetan|wehgetan|03-265-3-I-Frosch.csv|1|17|1|wehgehgetan|['gleichgetan']
2305|gehsehen|gesehen|03-265-3-I-Frosch.csv|14|97|14|gehsehen|['gesehen', 'Sehsehen', 'geh sehen', 'geh-sehen']
2306|hinterheher|hinterher|03-265-3-I-Frosch.csv|1|38|1|hinterheher|['hinterherhinke', 'hinterher', 'hintergehe', 'Hintergehen']
2307|gehrannt|gerannt|03-265-3-I-Frosch.csv|1|44|1|gehrannt|['gerannt', 'gebrannt']
2308|sprienk|spring|03-265-3-I-Frosch.csv|1|8|1|sprienk|['sprießen']
2309|wehk|weg|03-268-3-I-Frosch.csv|2|94|2|wehk|['weh', 'wehe', 'weht', 'welk', 'weh k']
2310|im|um|03-268-3-I-Frosch.csv|60|5|1|im|
2311|richt|riecht|03-268-3-I-Frosch.csv|9|8|8|richt|['riecht', 'reicht', 'richte', 'bricht', 'richt-', 'eicht', 'recht', 'nicht', 'rocht', 'licht', 'dicht', 'ficht', 'wicht', 'rächt', 'röcht', 'Sicht', 'Licht', 'Gicht']
2312|Fros|Frosch|03-268-3-I-Frosch.csv|6|77|6|Fros|['Frost', 'Fron', 'Eros', 'Gros', 'Fror', 'Froh', 'Fräs', 'Frosch']
2313|sprienkt|springt|03-268-3-I-Frosch.csv|1|80|1|sprienkt|['sprießen']
2314|spaciren|spazieren|03-270-3-I-Frosch.csv|2|116|2|spaciren|['sparen', 'Sparen']
2315|farückt|verrückt|03-270-3-I-Frosch.csv|1|10|1|farückt|['rückt']
2316|pasiren|passieren|03-270-3-I-Frosch.csv|2|11|2|pasiren|['Gasiren', 'passieren', 'pausieren', 'Parasiten', 'Sirenen']
2317|enen|einen|03-270-3-I-Frosch.csv|2|11|2|enen|['einen', 'jenen', 'denen', 'enden', 'engen', 'ebnen', 'Genen', 'Venen', 'eben', 'Nennen', 'nennen', 'Ebenen', 'nenne']
2318|Seerosenbatt|Seerosenblatt|03-270-3-I-Frosch.csv|1|6|1|Seerosenbatt|['Seerotenbast', 'Seerosenblatt', 'Seerosenbett', 'Seerosenbast', 'Seerosenbart', 'Seerosenwatt', 'Seerosenbütt', 'Inseratenbüro']
2319|erzelten|erzählten|03-270-3-I-Frosch.csv|1|1|1|erzelten|['erzielten', 'er zelten', 'verzettelten', 'zelteten', 'erzählten', 'erstellten']
2320|ziht|zieht|03-274-3-I-Frosch.csv|13|63|13|ziht|['zieht']
2321|lostläst|loslässt|03-274-3-I-Frosch.csv|1|1|1|lostläst|['loslässt', 'trostlos', 'lustlos']
2322|bleit|bleibt|03-274-3-I-Frosch.csv|1|1|1|bleit|['bleibt', 'leibt', 'breit', 'bleib', 'blei-', 'ableite', 'Blei']
2323|Jahrck|jag|03-274-3-I-Frosch.csv|1|1|1|Jahrck|['Jahrbuch']
2324|Flus|Fluss|03-274-3-I-Frosch.csv|3|5|3|Flus|['Fluss', 'Flurs', 'Flugs', 'Flur', 'Flut', 'Flug', 'Plus']
2325|Laine|Leine|03-275-3-I-Frosch.csv|2|5|2|Laine|['Liane', 'Laien', 'Laie', 'Lawine', 'Leine', 'Laune', 'Laibe', 'Raine', 'Haine']
2326|Koum|Komm|03-275-3-I-Frosch.csv|1|5|1|Koum|['Kaum', 'Komm', 'Konsum']
2327|herchen|Herrchen|03-275-3-I-Frosch.csv|1|2|1|herchen|['horchen', 'Lerchen', 'Recherchen', 'herrschen', 'hermachen', 'Äderchen']
2328|spilt|spielt|03-275-3-I-Frosch.csv|4|5|4|spilt|['spielt', 'seilt', 'spiet', 'spult', 'spült']
2329|umd|und|03-275-3-I-Frosch.csv|1|106|1|umd|['um', 'ums', 'und', 'um d']
2330|hinta|hinter|03-275-3-I-Frosch.csv|5|31|5|hinta|['hintenan']
2331|gewoten|geworden|03-275-3-I-Frosch.csv|1|4|1|gewoten|['gewogen', 'geboten', 'gewohnten', 'gewollten', 'gewonnen', 'gewateten']
2332|lahen|lachen|03-275-3-I-Frosch.csv|3|7|3|lahen|['lachen', 'lahmen', 'sahen', 'lasen', 'nahen', 'laden', 'lauen', 'lagen', 'laben', 'laxen', 'Lachen']
2333|ructe|rutschte|03-277-3-I-Frosch.csv|1|5|1|ructe|['ruhte', 'druckte']
2334|Henden|Händen|03-277-3-I-Frosch.csv|1|3|1|Henden|['Enden', 'Senden', 'Heiden', 'Hennen', 'Herden', 'Helden', 'Hunden', 'Hemden', 'Wenden', 'Händen', 'Lenden', '-enden', 'H enden', 'Ende']
2335|farükten|Verrückten|03-277-3-I-Frosch.csv|1|1|1|farükten|['Artefakten']
2336|om|um|03-277-3-I-Frosch.csv|1|5|1|om|['m', 'o', 'vom', 'Rom', 'Tom', 'Dom', 'im', 'am', 'cm', 'dm', 'um', 'mm', 'oh', 'ob', 'km', 'qm', 'o m']
2337|schafen|schaffen|03-277-3-I-Frosch.csv|1|2|1|schafen|['Schafen', 'scharfen', 'schlafen', 'schaffen', '-schafen', 'scharen', 'schalen', 'schaden', 'schufen', 'schauen', 'schaben']
2338|pice|pitsche|03-277-3-I-Frosch.csv|1|1|1|pice|['picke', 'vice']
2339|pace|patsche|03-277-3-I-Frosch.csv|1|1|1|pace|['packe']
2340|farükt|verrückt|03-277-3-I-Frosch.csv|1|10|1|farükt|['Artefakt']
2341|roschte|rutschte|03-279-3-I-Frosch.csv|1|5|1|roschte|['Brosche']
2342|lantete|landete|03-279-3-I-Frosch.csv|1|2|1|lantete|['landete', 'latente', 'lastete', 'lautete', 'kantete']
2343|schpaziren|spazieren|03-281-3-I-Frosch.csv|1|116|1|schpaziren|['pazifischen']
2344|wecKlaufen|weglaufen|03-281-3-I-Frosch.csv|1|2|1|wecKlaufen|['Weckanrufen', 'auferwecken', 'weglaufen', 'aufwecken']
2345|abar|aber|03-281-3-I-Frosch.csv|1|60|1|abar|['bar', 'aber', '-bar', 'a bar', 'Bar']
2346|wecKgelaufen|weggelaufen|03-281-3-I-Frosch.csv|1|26|1|wecKgelaufen|['weggelaufenen', 'weggelaufen', 'aufgelaufenen', 'aufgelaufen']
2347|Komzeischen|Kommzeichen|03-281-3-I-Frosch.csv|1|2|1|Komzeischen|['Komischen']
2348|abdr|aber|03-281-3-I-Frosch.csv|1|60|1|abdr|['aber', 'Abdruck']
2349|Komen|kommen|03-281-3-I-Frosch.csv|2|17|2|Komen|['Kojen', 'Komet', 'Nomen', 'Domen', '-omen', 'Kommen', 'Kamen', 'Kämen', 'Kondomen', 'Komoren', 'Komme', 'Omen']
2350|loh|Loch|03-281-3-I-Frosch.csv|1|1|1|loh|['hol', 'oh', 'floh', 'Floh', 'los', 'roh', 'log', 'l oh']
2351|laht|lacht|03-281-3-I-Frosch.csv|2|5|2|laht|['halt', 'lacht', 'lahmt', 'saht', 'last', 'naht', 'laut', 'lagt', 'lahm', 'labt']
2352|schprinKt|springt|03-281-3-I-Frosch.csv|1|80|1|schprinKt|['schminkt']
2353|weita|weiter|03-281-3-I-Frosch.csv|1|17|1|weita|['weit', 'weitab', 'weite', 'weit a', 'Weite']
2354|schpinKt|springt|03-281-3-I-Frosch.csv|1|80|1|schpinKt|['schminkt', 'Schanktisch']
2355|uba|über|03-281-3-I-Frosch.csv|1|35|1|uba|['Kuba']
2356|Mauar|Mauer|03-281-3-I-Frosch.csv|2|44|2|Mauar|['Maar', 'Mauer']
2357|schprinK|spring|03-281-3-I-Frosch.csv|1|8|1|schprinK|['Schinken']
2358|ubar|über|03-281-3-I-Frosch.csv|1|35|1|ubar|['bar', 'unbar', '-bar', 'u bar']
2359|gluKlich|glücklich|03-281-3-I-Frosch.csv|2|163|2|gluKlich|['glücklich', 'kläglich']
2360|Abar|Aber|03-281-3-I-Frosch.csv|1|19|1|Abar|['Bar', 'Abart', '-bar', 'Aber', 'A bar']
2361|hinteher|hinterher|03-284-3-I-Frosch.csv|6|38|6|hinteher|['hinterher', 'hinterer', 'hintergehe', 'Hintergehen', 'hinterster', 'hinterste']
2362|hort|hört|03-285-3-I-Frosch.csv|5|10|5|hort|['Hort', 'horte', '-hort', 'hart', 'holt', 'dort', 'hurt', 'hobt', 'fort', 'hört', 'Port', 'Wort', '-ort']
2363|gehgahngen|gegangen|03-286-3-I-Frosch.csv|1|57|1|gehgahngen|['gehangenen', 'gehangen', 'nachgegangen', 'gegangenen']
2364|hinte|hinter|03-286-3-I-Frosch.csv|4|31|4|hinte|['hinten', 'hinter', 'hinkte', 'einte', 'hinge', 'hinke', 'Tinte', 'Finte', 'Hintern', 'hintrete']
2365|einmall|einmal|03-288-3-I-Frosch.csv|19|62|19|einmall|['einmal', 'einmal l', 'Einfall', 'allgemein', 'allein']
2366|hinterhergerant|hinterhergerannt|03-289-3-I-Frosch.csv|2|3|2|hinterhergerant|['hinterherrannte', 'hinterherhinken', 'hinterherrennt', 'hinterherhinkt']
2367|cher|her|03-290-3-I-Frosch.csv|2|7|2|cher|['her', 'scher', 'eher', 'c her', 'Lerche']
2368|hihrher|hierher|03-290-3-I-Frosch.csv|1|5|1|hihrher|['hierher', 'hinterher']
2369|sicht|sieht|03-290-3-I-Frosch.csv|3|159|1|sicht|['siecht', 'Sicht', 'sich', 'seicht', 'sichte', 'sticht', '-sicht', 'sicht-', 'eicht', 'sieht', 'sacht', 'nicht', 'licht', 'dicht', 'sucht', 'ficht', 'wicht', 'Licht', 'Gicht', 'sich t']
2370|schpite|Schritte|03-290-3-I-Frosch.csv|1|5|1|schpite|['Scheite']
2371|logt|legt|03-290-3-I-Frosch.csv|1|4|1|logt|
2372|Fus|Fuß|03-290-3-I-Frosch.csv|3|5|3|Fus|['Aus', 'Fug', 'Fuß', 'Mus', 'Bus', 'Fusel']
2373|Kurwe|Kurve|03-290-3-I-Frosch.csv|1|4|1|Kurwe|['Kurweh', 'Kurweg', 'Kurse', 'Kurie', 'Kurde', 'Kurve', 'Kure', 'Kurte', 'Kurze']
2374|Dan|dann|03-290-3-I-Frosch.csv|188|651|3|Dan|['An', 'Dank', 'Ran', 'Don', 'Man', 'Van', 'San', 'Jan', 'Pan', 'Fan', 'Da', 'Dann', 'Dran', 'Den', 'Das', 'Dar', 'D an', 'Da n']
2375|hübpft|hüpft|03-290-3-I-Frosch.csv|2|12|2|hübpft|['hüpft']
2376|glüchklich|glücklich|03-290-3-I-Frosch.csv|1|163|1|glüchklich|['glücklich', 'kläglich']
2377|fungzuniert|funktioniert|03-291-3-I-Frosch.csv|1|2|1|fungzuniert|['fungiert', 'ungeniert']
2378|sieh|sieht|03-291-3-I-Frosch.csv|12|159|1|sieh|
2379|wütent|wütend|03-291-3-I-Frosch.csv|4|6|4|wütent|['wütend', 'wütet', 'wüten', 'wütest', 'wüten t']
2380|Jezt|jetzt|03-291-3-I-Frosch.csv|14|75|5|Jezt|['Jet', 'Jetzt', 'Jette']
2381|plitchnass|klitschnass|03-291-3-I-Frosch.csv|1|1|1|plitchnass|['klitschnass', 'pitschnass']
2382|englich|endlich|03-291-3-I-Frosch.csv|4|20|3|englich|['englisch', 'endlich', 'geglichen', 'beglichen', 'länglich', 'gleichen']
2383|eingefannen|eingefangen|03-291-3-I-Frosch.csv|1|1|1|eingefannen|['eingefangen', 'eingefallenen', 'eingefahrenen', 'eingegangenen', 'eingefahren']
2384|bruke|Brücke|03-294-3-I-Frosch.csv|1|1|1|bruke|['Bruder']
2385|GesprunG|gesprungen|03-294-3-I-Frosch.csv|1|26|1|GesprunG|['Gensprung', 'Gesprungen', 'Umsprungen', 'Zersprungen', 'Entsprungen']
2386|sprun|Sprung|03-294-3-I-Frosch.csv|1|1|1|sprun|['Sprung']
2387|spukt|spuckt|03-294-3-I-Frosch.csv|1|1|1|spukt|
2388|sonder|sondern|03-294-3-I-Frosch.csv|4|6|4|sonder|
2389|Frosche|Frösche|03-294-3-I-Frosch.csv|1|1|1|Frosche|['Frosch', 'Frosches', 'Froschei', 'Froschs', 'Frische', 'Frösche', 'Brosche', 'Frosch-', 'Frosch e', 'Forsche']
2390|pahg|Park|03-299-3-I-Frosch.csv|1|15|1|pahg|['Papa']
2391|springd|springt|03-299-3-I-Frosch.csv|1|80|1|springd|['springt', 'spring', 'springe', 'spring-', 'spring d']
2392|glüg|Glück|03-299-3-I-Frosch.csv|2|18|2|glüg|['glüh']
2393|gehabd|gehabt|03-299-3-I-Frosch.csv|1|4|1|gehabd|['gehabt']
2394|wiso|Wieso|03-307-3-I-Frosch.csv|9|4|2|wiso|['wieso']
2395|schnupert|schnuppert|03-307-3-I-Frosch.csv|2|3|2|schnupert|['schnuppert', 'schnuppern', 'Schnuppe', 'schnurrt', 'scheppert']
2396|etlang|entlang|03-307-3-I-Frosch.csv|1|2|1|etlang|['entlang', 'et lang', 'angetan']
2397|lif|lief|03-310-3-I-Frosch.csv|5|5|5|lif|['lief']
2398|spatzihren|spazieren|03-310-3-I-Frosch.csv|1|116|1|spatzihren|['spazieren']
2399|weter|Wetter|03-310-3-I-Frosch.csv|1|1|1|weter|['weder', 'weiter', 'werter', 'werte', 'zeter', 'Meter', 'Peter', 'Zeter']
2400|meer|mehr|03-310-3-I-Frosch.csv|6|84|6|meer|['Meer', '-meer', 'leer', 'mehr', 'Teer', 'Heer']
2401|fas|was|03-313-3-I-Frosch.csv|3|15|2|fas|['fast', 'las', 'das', 'was', 'Aas', 'Gas', 'Fass']
2402|keroren|gerochen|03-313-3-I-Frosch.csv|1|9|1|keroren|['erkoren', 'erfroren']
2403|loskelasen|losgelassen|03-313-3-I-Frosch.csv|1|23|1|loskelasen|['losgelassen', 'loslassen', 'klassenlosen', 'lockerlassen']
2404|kessen|gesehen|03-313-3-I-Frosch.csv|1|97|1|kessen|
2405|Loift|läuft|03-313-3-I-Frosch.csv|1|45|1|Loift|['Lift']
2406|inteEea|hinterher|03-313-3-I-Frosch.csv|1|38|1|inteEea|['Intendant']
2407|Sprinkt|springt|03-313-3-I-Frosch.csv|1|80|1|Sprinkt|['Sprint', 'Springt']
2408|einnen|einen|03-313-3-I-Frosch.csv|1|11|1|einnen|['innen', 'einen', 'sinnen', 'rinnen', 'einten', 'eignen', 'binnen', 'Sinnen', 'Rinnen', 'Linnen', 'Pinnen', 'Finnen', 'Kinnen', 'Zinnen', 'e innen']
2409|Stain|Stein|03-313-3-I-Frosch.csv|1|3|1|Stain|['Satin', 'Stalin', 'Stein', 'Statistin']
2410|kefloken|geflogen|03-313-3-I-Frosch.csv|1|1|1|kefloken|['Flocken', 'flocken']
2411|ferlir|verlier|03-316-3-I-Frosch.csv|1|3|1|ferlir|['feierlich']
2412|reingespungen|reingesprungen|03-316-3-I-Frosch.csv|1|1|1|reingespungen|['eingesprungen', 'beigesprungenen', 'beigesprungen', 'Reinigungen', 'eingesperrten']
2413|serosenblatt|Seerosenblatt|03-316-3-I-Frosch.csv|1|6|1|serosenblatt|['Stereoplatten']
2414|gelanet|gelandet|03-316-3-I-Frosch.csv|1|5|1|gelanet|['gelandet', 'gelangt', 'gelange', 'Gelatine', 'gelang', 'angelastet']
2415|red|rennt|03-317-3-I-Frosch.csv|3|167|3|red|['der', 'rede', 'reg', 'Rede']
2416|Lastt|lasst|03-317-3-I-Frosch.csv|1|26|1|Lastt|['Last', 'Last-', 'Last t', 'Lastet', 'Laste', 'Lasst']
2417|folkt|folgt|03-317-3-I-Frosch.csv|3|3|3|folkt|['folgt']
2418|schprikt|springt|03-317-3-I-Frosch.csv|1|80|1|schprikt|['praktisch']
2419|schprik|spring|03-317-3-I-Frosch.csv|1|8|1|schprik|['Schrimp']
2420|werd|wird|03-317-3-I-Frosch.csv|2|27|1|werd|['wert', 'wer', 'werde', 'wird', 'ward', 'Gerd', 'Herd', 'wer d']
2421|picenas|pitschnass|03-317-3-I-Frosch.csv|1|3|1|picenas|['Picassos']
2422|wegerant|weggerannt|03-322-3-I-Frosch.csv|1|12|1|wegerant|['angerannt', 'gerannt']
2423|spriengen|springen|03-322-3-I-Frosch.csv|1|2|1|spriengen|['springen', 'sprengen']
2424|inst|ins|03-322-3-I-Frosch.csv|1|16|1|inst|['Inst', 'ist', 'ins', 'einst', 'isst', 'ins t']
2425|warsa|Wasser|03-322-3-I-Frosch.csv|1|29|1|warsa|['warst', 'Warschau']
2426|gechochen|gerochen|03-324-3-I-Frosch.csv|1|9|1|gechochen|['hochgehen', 'gerochenen', 'gehorchen', 'gerochen']
2427|clipe|Klippe|03-324-3-I-Frosch.csv|1|1|1|clipe|['clippe', 'Clip', 'Lippe']
2428|gehüft|gehüpft|03-324-3-I-Frosch.csv|1|3|1|gehüft|['gehütet']
2429|sparzieren|spazieren|03-327-3-I-Frosch.csv|2|116|2|sparzieren|['spazieren', 'separieren', 'parzellieren', 'strapazieren', 'Spalieren']
2430|foler|voller|03-327-3-I-Frosch.csv|4|7|4|foler|['Folter']
2431|spriengt|springt|03-327-3-I-Frosch.csv|2|80|2|spriengt|['springt', 'sprengt']
2432|fasucht|versucht|03-328-3-I-Frosch.csv|2|43|2|fasucht|['faucht', 'fauchst', 'aufsucht', 'Sucht']
2433|aufsuhalten|aufzuhalten|03-328-3-I-Frosch.csv|1|1|1|aufsuhalten|['aufzuhalten', 'Aufenthalten', 'auszuhalten', 'aufspalteten', 'aufgehalten']
2434|mind|Mund|03-329-3-I-Frosch.csv|1|5|1|mind|['mied', 'sind', 'lind', 'mild', 'bind', 'Rind', 'Kind', 'Wind', 'min.', 'Minden']
2435|hahf|auf|03-329-3-I-Frosch.csv|1|17|1|hahf|['half', 'Hahn']
2436|haltan|halten|03-329-3-I-Frosch.csv|1|9|1|haltan|['halten', 'halt an', 'halt-an', 'Anhalt', 'anhalte', 'halt', 'Halt']
2437|hleih|bleib|03-329-3-I-Frosch.csv|1|2|1|hleih|['leih', 'h leih']
