	original	corrected	filename	freq_ori	freq_cor	freq_tup	unchanged_original	suggestions	possible	original_cs	corrected_cs	suggestions_cs	found	dict_index	ind0
2925	kartongt	karton	04-127-3-II-Jenga.csv	4	260	4	Kartongt	['kartongut', 'karton']	True	Kartongt	Karton	['Kartongut', 'Karton']	True	1.0	False
2926	wast	fast	04-127-3-II-Jenga.csv	8	22	7	wast	['was', 'warst', 'wagst', 'wart', 'rast', 'last', 'wagt', 'hast', 'fast', 'wüst', 'rast', 'last', 'gast', 'mast', 'bast']	True	wast	fast	['was', 'warst', 'wagst', 'wart', 'rast', 'last', 'wagt', 'hast', 'fast', 'wüst', 'Rast', 'Last', 'Gast', 'Mast', 'Bast']	True	8.0	False
2927	sesen	setzen	04-127-3-II-Jenga.csv	2	15	2	sesen	['essen', 'seien', 'lesen', 'sehen', 'lesen', 'besen', 'wesen', 'genesen', 'niesen', 'senken', 'senden']	True	sesen	setzen	['essen', 'seien', 'lesen', 'sehen', 'Lesen', 'Besen', 'Wesen', 'genesen', 'niesen', 'senken', 'senden']	False		False
2928	gesest	gesetzt	04-127-3-II-Jenga.csv	1	1	1	gesest	['genest', 'gesellst', 'gestehst', 'gesegelt', 'gestresst']	True	gesest	gesetzt	['genest', 'gesellst', 'gestehst', 'gesegelt', 'gestresst']	False		False
2929	giebt	kippt	04-127-3-II-Jenga.csv	16	4	1	giebt	['gibt', 'biegt', 'gebt', 'siebt', 'giert', 'riebt', 'liebt', 'gießt']	True	giebt	kippt	['gibt', 'biegt', 'gebt', 'siebt', 'giert', 'riebt', 'liebt', 'gießt']	False		False
2930	leo	leon	04-127-3-II-Jenga.csv	1	1	1	Leo	['eo', 'beo', 'leg']	False	Leo	Leon	['Eo', 'Beo', 'Leg']	False		False
2931	grin	drin	04-128-3-II-Jenga.csv	1	25	1	grin	['drin', 'grün', 'irin', 'urin', 'grinse']	True	grin	drin	['drin', 'grün', 'Irin', 'Urin', 'grinse']	True	0.0	True
2932	dren	drin	04-128-3-II-Jenga.csv	1	25	1	dren	['den', 'deren', 'drein', 'drei', 'drin', 'dran', 'dreh', 'iren', '-ren', 'andren']	True	dren	drin	['den', 'deren', 'drein', 'drei', 'drin', 'dran', 'dreh', 'Iren', '-ren', 'andren']	True	4.0	False
2933	ronald	ronaldo	04-128-3-II-Jenga.csv	1	1	1	Ronald	[]	False	Ronald	Ronaldo		False		False
2934	gekokt	gekuckt	04-128-3-II-Jenga.csv	4	33	4	gekokt	['gekocht']	False	gekokt	gekuckt	['gekocht']	False		False
2935	rauß	raus	04-128-3-II-Jenga.csv	1	26	1	Rauß	['ruß', 'raum', 'raub', 'rau', 'raue', 'raus', 'raut']	True	Rauß	raus	['Ruß', 'Raum', 'Raub', 'Rau', 'Raue', 'Raus', 'Raut']	True	5.0	False
2936	zietzen	sitzen	04-132-3-II-Jenga.csv	1	12	1	zietzen	['entziehen', 'entziehe']	True	zietzen	sitzen	['entziehen', 'entziehe']	False		False
2937	katongs	kartons	04-132-3-II-Jenga.csv	1	9	1	Katongs	['katalogs']	True	Katongs	Kartons	['Katalogs']	False		False
2938	kantong	karton	04-132-3-II-Jenga.csv	1	260	1	Kantong	['kanton', 'kantone', 'kantons', 'kantor']	True	Kantong	Karton	['Kanton', 'Kantone', 'Kantons', 'Kantor']	False		False
2939	hinsezen	hinsetzen	04-132-3-II-Jenga.csv	4	20	4	hinsezen	['hinsetzen', 'hinsehen', 'hinsetze', 'hineinsetzen', 'hineinsetze', 'hineinsehen']	True	hinsezen	hinsetzen	['hinsetzen', 'hinsehen', 'hinsetze', 'hineinsetzen', 'hineinsetze', 'hineinsehen']	True	0.0	True
2940	fiell	fiel	04-132-3-II-Jenga.csv	3	45	1	fiell	['fiel', 'fiele', 'fielt']	True	fiell	fiel	['fiel', 'fiele', 'fielt']	True	0.0	True
2941	möste	möchte	04-134-3-II-Jenga.csv	1	14	1	möste	['miste', 'röste', 'moste', 'löste', 'döste', 'mäste']	True	möste	möchte	['miste', 'röste', 'moste', 'löste', 'döste', 'mäste']	False		False
2942	wen	wenn	04-134-3-II-Jenga.csv	6	5	5	Wen	[]	False	Wen	Wenn		False		False
2943	koton	karton	04-134-3-II-Jenga.csv	1	260	1	Koton	['konto', 'kokon', 'ökoton']	True	Koton	Karton	['Konto', 'Kokon', 'Ökoton']	False		False
2944	wohlte	wollte	04-134-3-II-Jenga.csv	7	201	7	wohlte	['wohle', 'wohlste', 'wohltue', 'wohnte', 'wollte', 'wählte', 'wühlte', 'wohlfühlte']	True	wohlte	wollte	['wohle', 'wohlste', 'wohltue', 'wohnte', 'wollte', 'wählte', 'wühlte', 'wohlfühlte']	True	4.0	False
2945	kabutgeganen	kaputtgegangen	04-134-3-II-Jenga.csv	1	17	1	kabutgeganen	['kaputtgegangenen', 'kaputtgegangen', 'gutgegangen', 'abgegangenen']	True	kabutgeganen	kaputtgegangen	['kaputtgegangenen', 'kaputtgegangen', 'gutgegangen', 'abgegangenen']	True	1.0	False
2946	glük	glück	04-134-3-II-Jenga.csv	1	18	1	Glük	['glück', 'glüh']	True	Glük	Glück	['Glück', 'Glüh']	True	0.0	True
2947	gefanen	gefangen	04-134-3-II-Jenga.csv	1	5	1	gefanen	['gefangen', 'getanen', 'gefahrenen', 'gefallenen', 'befangenen', 'befangen']	True	gefanen	gefangen	['gefangen', 'getanen', 'gefahrenen', 'gefallenen', 'befangenen', 'befangen']	True	0.0	True
2948	gespant	gespannt	04-134-3-II-Jenga.csv	6	10	6	gespant	['gespannt', 'gespart', 'gespaßt', 'gespalten']	True	gespant	gespannt	['gespannt', 'gespart', 'gespaßt', 'gespalten']	True	0.0	True
2949	geber	gelber	04-134-3-II-Jenga.csv	1	1	1	Geber	[]	True	Geber	gelber		False		False
2950	rauß	raus	04-134-3-II-Jenga.csv	12	26	12	rauß	['rau', 'raue', 'raus', 'raut']	True	rauß	raus	['rau', 'raue', 'raus', 'raut']	True	2.0	False
2951	verstckt	versteckt	04-135-3-II-Jenga.csv	1	44	1	verstckt	['versteckt', 'verstockt', 'verstrickt', 'verstecke', 'verstricke', 'verstärkt']	True	verstckt	versteckt	['versteckt', 'verstockt', 'verstrickt', 'verstecke', 'verstricke', 'verstärkt']	True	0.0	True
2952	veticht	fertig	04-135-3-II-Jenga.csv	1	43	1	veticht	['vernichtet']	True	veticht	fertig	['vernichtet']	False		False
2953	sans	saß	04-135-3-II-Jenga.csv	1	59	1	sans	['nass', 'ans', 'sann', 'sang', 'sank', 'jans', 'gans', 'pans', 'hans', 'fans']	True	sans	saß	['nass', 'ans', 'sann', 'sang', 'sank', 'Jans', 'Gans', 'Pans', 'Hans', 'Fans']	False		False
2954	kartag	karton	04-135-3-II-Jenga.csv	1	260	1	kartag	['bartag', 'kalkartig']	True	kartag	Karton	['Bartag', 'kalkartig']	False		False
2955	aunwol	obwohl	04-135-3-II-Jenga.csv	1	4	1	aunwol	['unwohl']	True	aunwol	obwohl	['unwohl']	False		False
2956	zubrochen	zerbrochen	04-135-3-II-Jenga.csv	1	1	1	zubrochen	['zerbrochen', 'erbrochenen', 'erbrochen', 'abzubrechen']	True	zubrochen	zerbrochen	['zerbrochen', 'erbrochenen', 'erbrochen', 'abzubrechen']	True	0.0	True
2957	bam	kam	04-135-3-II-Jenga.csv	1	129	1	Bam	['am', 'baum', 'bai', 'bar', 'bad', 'bau', 'kam', 'sam', 'bat']	True	Bam	kam	['Am', 'Baum', 'Bai', 'Bar', 'Bad', 'Bau', 'Kam', 'Sam', 'Bat']	True	6.0	False
2958	hols	holz	04-136-3-II-Jenga.csv	1	1	1	Hols	['holms', 'hals', 'holm', 'hofs', 'holz', 'mols', 'pols', 'hold', 'hol', 'holst', 'hole', 'holt']	True	Hols	Holz	['Holms', 'Hals', 'Holm', 'Hofs', 'Holz', 'Mols', 'Pols', 'Hold', 'Hol', 'Holst', 'Hole', 'Holt']	True	4.0	False
2959	hozlteil	holzteil	04-136-3-II-Jenga.csv	1	1	1	Hozlteil	['holzteil', 'hohlteil', 'holstein']	False	Hozlteil	Holzteil	['Holzteil', 'Hohlteil', 'Holstein']	True	0.0	True
2960	duen	tun	04-136-3-II-Jenga.csv	1	11	1	duen	['den', 'duzen', 'auen']	True	duen	tun	['den', 'duzen', 'Auen']	False		False
2961	leste	letzte	04-136-3-II-Jenga.csv	1	2	1	Leste	['leiste', 'liste', 'lette', 'teste', 'leute', 'lesbe', 'beste', 'feste', 'lüste', 'reste', 'geste', 'weste', 'lest', 'lese']	True	Leste	letzte	['Leiste', 'Liste', 'Lette', 'Teste', 'Leute', 'Lesbe', 'Beste', 'Feste', 'Lüste', 'Reste', 'Geste', 'Weste', 'Lest', 'Lese']	False		False
2962	tail	teil	04-136-3-II-Jenga.csv	1	1	1	tail	['teil', 'mail', 'stabil']	True	tail	Teil	['teil', 'Mail', 'stabil']	True	0.0	True
2963	turmm	turm	04-136-3-II-Jenga.csv	4	24	4	Turmm	['turm', 'turme', 'turms', 'turm-', 'sturm']	True	Turmm	Turm	['Turm', 'Turme', 'Turms', 'Turm-', 'Sturm']	True	0.0	True
2964	insezen	hinsetzen	04-136-3-II-Jenga.csv	1	20	1	insezen	['einsetzen', 'hinsetzen']	True	insezen	hinsetzen	['einsetzen', 'hinsetzen']	True	1.0	False
2965	kaoton	karton	04-136-3-II-Jenga.csv	1	260	1	Kaoton	['kanton', 'karton', 'tonika']	True	Kaoton	Karton	['Kanton', 'Karton', 'Tonika']	True	1.0	False
2966	erstcaunt	erstaunt	04-136-3-II-Jenga.csv	1	7	1	erstcaunt	['erstaunt', 'erstaunen', 'erstaune']	True	erstcaunt	erstaunt	['erstaunt', 'erstaunen', 'erstaune']	True	0.0	True
2967	krabeln	krabbeln	04-136-3-II-Jenga.csv	1	3	1	Krabeln	['kabeln', 'krabbeln', 'krabben', 'kabbeln']	True	Krabeln	krabbeln	['Kabeln', 'Krabbeln', 'Krabben', 'Kabbeln']	True	1.0	False
2968	holzkloze	holzklötze	04-136-3-II-Jenga.csv	1	2	1	Holzkloze	['holzige']	False	Holzkloze	Holzklötze	['Holzige']	False		False
2969	aallle	alle	04-136-3-II-Jenga.csv	1	7	1	Aallle	['allemal', 'allee', 'aale']	False	Aallle	Alle	['Allemal', 'Allee', 'Aale']	False		False
2970	bewekt	bewegt	04-138-3-II-Jenga.csv	2	5	2	bewekt	['bewegt']	True	bewekt	bewegt	['bewegt']	True	0.0	True
2971	bauklözte	bauklötze	04-139-3-II-Jenga.csv	1	15	1	Bauklözte	['bauklötze', 'baumelte']	False	Bauklözte	Bauklötze	['Bauklötze', 'Baumelte']	True	0.0	True
2972	nu	nur	04-139-3-II-Jenga.csv	1	7	1	nu	['neu', 'nun', 'nur', 'gnu', 'au', 'tu', 'du', 'zu', 'au', 'un']	True	nu	nur	['neu', 'nun', 'nur', 'Gnu', 'au', 'tu', 'du', 'zu', 'Au', 'UN']	True	2.0	False
2973	bauklozt	bauklotz	04-139-3-II-Jenga.csv	1	5	1	Bauklozt	['bauklotz', 'hauklotz']	False	Bauklozt	Bauklotz	['Bauklotz', 'Hauklotz']	True	0.0	True
2974	bauklöste	bauklötze	04-139-3-II-Jenga.csv	1	15	1	Bauklöste	['bauklöster', 'auslöste']	False	Bauklöste	Bauklötze	['Bauklöster', 'Auslöste']	False		False
2975	sezte	setzte	04-139-3-II-Jenga.csv	3	6	3	sezte	['setze', 'setzte']	True	sezte	setzte	['setze', 'setzte']	True	1.0	False
2976	plöztlch	plötzlich	04-139-3-II-Jenga.csv	1	117	1	Plöztlch	['plötzlich']	False	Plöztlch	Plötzlich	['Plötzlich']	True	0.0	True
2977	frakten	fragten	04-139-3-II-Jenga.csv	1	1	1	frakten	['fragten', 'trakten', 'fraktalen']	True	frakten	fragten	['fragten', 'Trakten', 'fraktalen']	True	0.0	True
2978	te	da	04-139-3-II-Jenga.csv	3	86	1	te	['de', 'et', 'tue', 'ute', 'je', 'tu', 'he']	True	te	da	['de', 'et', 'tue', 'Ute', 'je', 'tu', 'He']	False		False
2979	schnupfte	schnupperte	04-140-3-II-Jenga.csv	1	3	1	schnupfte	[]	True	schnupfte	schnupperte		False		False
2980	vorletzdes	vorletztes	04-140-3-II-Jenga.csv	1	1	1	vorletzdes	['vorletztes']	True	vorletzdes	vorletztes	['vorletztes']	True	0.0	True
2981	drauftuen	drauftun	04-143-3-II-Jenga.csv	1	2	1	drauftuen	['draufhauen', 'auftraten', 'auftauen', 'aufrauen']	False	drauftuen	drauftun	['draufhauen', 'auftraten', 'auftauen', 'aufrauen']	False		False
2982	lezten	letzten	04-143-3-II-Jenga.csv	2	10	2	lezten	['zelten', 'letzten', 'leiten', 'legten', 'lebten', 'lechzten']	True	lezten	letzten	['zelten', 'letzten', 'leiten', 'legten', 'lebten', 'lechzten']	True	1.0	False
2983	schop	schob	04-143-3-II-Jenga.csv	1	1	1	schop	['schon', 'schor', 'schob', 'schoss']	True	schop	schob	['schon', 'schor', 'schob', 'schoss']	True	2.0	False
2984	rechz	rechts	04-143-3-II-Jenga.csv	2	3	2	rechz	['reche', 'recht']	True	rechz	rechts	['reche', 'recht']	False		False
2985	set	setz	04-143-3-II-Jenga.csv	8	6	2	set	['seht', 'set', 'et', 'seit', '-set', 'sei', 'sät', 'jet']	False	set	setz	['seht', 'Set', 'et', 'seit', '-set', 'sei', 'sät', 'Jet']	False		False
2986	grischt	kriecht	04-149-3-II-Jenga.csv	1	14	1	grischt	['griechisch']	True	grischt	kriecht	['griechisch']	False		False
2987	sehtz	setz	04-149-3-II-Jenga.csv	1	6	1	sehtz	['seht', 'setze']	False	sehtz	setz	['seht', 'setze']	False		False
2988	ralsgegommen	rausgekommen	04-149-3-II-Jenga.csv	1	5	1	ralsgegommen	['herausgenommen']	False	ralsgegommen	rausgekommen	['herausgenommen']	False		False
2989	hinggefallen	hingefallen	04-149-3-II-Jenga.csv	1	11	1	hinggefallen	['hingefallen', 'hing gefallen', 'hing-gefallen', 'singgefallen', 'ringgefallen', 'hineingefallen', 'hereingefallen', 'eingefallenen', 'eingefallen']	True	hinggefallen	hingefallen	['hingefallen', 'hing gefallen', 'hing-gefallen', 'Singgefallen', 'Ringgefallen', 'hineingefallen', 'hereingefallen', 'eingefallenen', 'eingefallen']	True	0.0	True
2990	woh	wo	04-149-3-II-Jenga.csv	3	8	3	woh	['wo', 'wog', 'oh', 'wohl', 'weh', 'roh']	True	woh	wo	['wo', 'wog', 'oh', 'wohl', 'weh', 'roh']	True	0.0	True
2991	rausgegommen	rausgekommen	04-149-3-II-Jenga.csv	1	5	1	rausgegommen	['herausgenommen', 'herausgekommen', 'ausgenommenen', 'ausgenommen']	False	rausgegommen	rausgekommen	['herausgenommen', 'herausgekommen', 'ausgenommenen', 'ausgenommen']	False		False
2992	gefahlen	gefallen	04-154-3-II-Jenga.csv	6	69	6	gefahlen	['gefahren', 'gefallen', 'gemahlen', 'befahlen', 'gefangenen', 'gefangen']	True	gefahlen	gefallen	['gefahren', 'gefallen', 'gemahlen', 'befahlen', 'gefangenen', 'gefangen']	True	1.0	False
2993	kaputgehgangen	kaputtgegangen	04-154-3-II-Jenga.csv	2	17	2	kaputgehgangen	['kaputtgegangenen', 'kaputtgegangen', 'kaputtgehen', 'entgegengegangen']	True	kaputgehgangen	kaputtgegangen	['kaputtgegangenen', 'kaputtgegangen', 'kaputtgehen', 'entgegengegangen']	True	1.0	False
2994	unfal	unfall	04-160-3-II-Jenga.csv	2	3	2	unfal	['unfair']	True	unfal	Unfall	['unfair']	False		False
2995	belht	bellt	04-160-3-II-Jenga.csv	2	138	2	belht	['bellt', 'beleiht', 'belieht']	True	belht	bellt	['bellt', 'beleiht', 'belieht']	True	0.0	True
2996	kihste	kiste	04-160-3-II-Jenga.csv	1	27	1	Kihste	['kiste', 'kindischste']	True	Kihste	Kiste	['Kiste', 'Kindischste']	True	0.0	True
2997	weihl	weil	04-160-3-II-Jenga.csv	2	82	2	weihl	['weih', 'weil', 'weihe', 'weiht', 'weih-']	True	weihl	weil	['weih', 'weil', 'weihe', 'weiht', 'weih-']	True	1.0	False
2998	umfelt	umfällt	04-160-3-II-Jenga.csv	2	2	2	umfelt	['fummelt']	False	umfelt	umfällt	['fummelt']	False		False
2999	glühg	glück	04-160-3-II-Jenga.csv	1	18	1	glühg	['glüh', 'glühe', 'glüht', 'glüh-']	True	glühg	Glück	['glüh', 'glühe', 'glüht', 'glüh-']	False		False
3000	gebliben	geblieben	04-160-3-II-Jenga.csv	3	8	3	gebliben	['geblieben']	True	gebliben	geblieben	['geblieben']	True	0.0	True
3001	kisste	kiste	04-160-3-II-Jenga.csv	1	27	1	Kisste	['kiste', 'misste', 'pisste', 'hisste', 'küsste']	True	Kisste	Kiste	['Kiste', 'Misste', 'Pisste', 'Hisste', 'Küsste']	True	0.0	True
3002	sontag	sonntag	04-161-3-II-Jenga.csv	2	2	2	Sontag	['sonntag', 'montag', 'tontag', 'bontag', 'sonntags']	True	Sontag	Sonntag	['Sonntag', 'Montag', 'Tontag', 'Bontag', 'Sonntags']	True	0.0	True
3003	gespilt	gespielt	04-161-3-II-Jenga.csv	1	6	1	gespilt	['gespielt', 'gespult', 'gespült']	True	gespilt	gespielt	['gespielt', 'gespult', 'gespült']	True	0.0	True
3004	spil	spiel	04-161-3-II-Jenga.csv	6	7	6	spil	['spie', 'seil']	True	spil	Spiel	['spie', 'seil']	False		False
3005	solen	sollen	04-161-3-II-Jenga.csv	4	5	3	solen	['losen', 'sollen', 'sogen', 'holen', 'molen', 'polen', 'solle']	True	solen	sollen	['losen', 'sollen', 'sogen', 'holen', 'Molen', 'Polen', 'solle']	True	1.0	False
3006	viel	will	04-161-3-II-Jenga.csv	28	157	2	viel	[]	True	viel	will		False		False
3007	diser	dieser	04-161-3-II-Jenga.csv	2	3	2	diser	['dieser']	True	diser	dieser	['dieser']	True	0.0	True
3008	sedzen	setzen	04-161-3-II-Jenga.csv	1	15	1	sedzen	['setzen']	True	sedzen	setzen	['setzen']	True	0.0	True
3009	unz	uns	04-161-3-II-Jenga.csv	2	3	2	unz	['kunz', 'uns', 'und', 'un']	True	unz	uns	['Kunz', 'uns', 'und', 'UN']	True	1.0	False
3010	dises	dieses	04-161-3-II-Jenga.csv	4	6	4	dises	['dieses', 'dies', 'eises']	True	dises	dieses	['dieses', 'dies', 'Eises']	True	0.0	True
3011	oeu	oh	04-161-3-II-Jenga.csv	1	4	1	oeu	['peu', 'neu', 'heu', 'oem']	True	oeu	oh	['peu', 'neu', 'Heu', 'OEM']	False		False
3012	jez	jetzt	04-161-3-II-Jenga.csv	2	75	2	jez	['je', 'fez']	True	jez	jetzt	['je', 'Fez']	False		False
3013	linbligsspil	lieblingsspiel	04-161-3-II-Jenga.csv	1	1	1	Linbligsspil	['lieblingsspeise']	False	Linbligsspil	Lieblingsspiel	['Lieblingsspeise']	False		False
3014	ande	andere	04-161-3-II-Jenga.csv	1	5	1	ande	['ahnde', 'ade', 'andre', 'lande', 'sande', 'rande', 'bande', 'ende', 'ende']	True	ande	andere	['ahnde', 'ade', 'andre', 'lande', 'Sande', 'Rande', 'Bande', 'ende', 'Ende']	False		False
3015	lamgsam	langsam	04-161-3-II-Jenga.csv	2	13	2	lamgsam	['langsam', 'folgsam']	True	lamgsam	langsam	['langsam', 'folgsam']	True	0.0	True
3016	rutergefalen	runtergefallen	04-161-3-II-Jenga.csv	2	28	2	rutergefalen	['heruntergefallen', 'hergefallenen', 'hergefallen', 'herunterfallen']	False	rutergefalen	runtergefallen	['heruntergefallen', 'hergefallenen', 'hergefallen', 'herunterfallen']	False		False
3017	gu	glück	04-161-3-II-Jenga.csv	2	18	1	gu	['gut', 'au', 'tu', 'du', 'zu', 'au']	True	gu	Glück	['gut', 'au', 'tu', 'du', 'zu', 'Au']	False		False
3018	bas	pass	04-161-3-II-Jenga.csv	3	10	2	bas	['bis', 'bar', 'bat', 'las', 'das', 'was', 'bös', 'aas', 'gas', 'basf']	False	bas	pass	['bis', 'bar', 'bat', 'las', 'das', 'was', 'bös', 'Aas', 'Gas', 'BASF']	False		False
3019	fosichtig	vorsichtig	04-161-3-II-Jenga.csv	1	12	1	fosichtig	['fernsichtig']	True	fosichtig	vorsichtig	['fernsichtig']	False		False
3020	solz	sollst	04-161-3-II-Jenga.csv	1	1	1	solz	['stolz', 'soll', 'holz']	True	solz	sollst	['stolz', 'soll', 'Holz']	False		False
3021	lamgsa	langsam	04-161-3-II-Jenga.csv	1	13	1	lamgsa	['langsam']	True	lamgsa	langsam	['langsam']	True	0.0	True
3022	vosichtig	vorsichtig	04-161-3-II-Jenga.csv	1	12	1	vosichtig	['vorsichtig', 'umsichtig']	True	vosichtig	vorsichtig	['vorsichtig', 'umsichtig']	True	0.0	True
3023	gan	ganz	04-161-3-II-Jenga.csv	5	48	2	gan	['gab', 'an', 'ganz', 'gen', 'gar', 'ran', 'man', 'van', 'san', 'jan', 'pan', 'fan']	True	gan	ganz	['gab', 'an', 'ganz', 'gen', 'gar', 'ran', 'man', 'van', 'San', 'Jan', 'Pan', 'Fan']	True	2.0	False
3024	vosichig	vorsichtig	04-161-3-II-Jenga.csv	1	12	1	vosichig	['vorsichtig']	True	vosichig	vorsichtig	['vorsichtig']	True	0.0	True
3025	fasichtig	vorsichtig	04-161-3-II-Jenga.csv	1	12	1	fasichtig	['nachsichtig']	True	fasichtig	vorsichtig	['nachsichtig']	False		False
3026	balt	bald	04-161-3-II-Jenga.csv	1	1	1	balt	['bald', 'labt', 'bat', 'alt', 'ballt', 'balgt', 'aalt', 'baut', 'galt', 'malt', 'halt', 'kalt', 'halt']	True	balt	bald	['bald', 'labt', 'bat', 'alt', 'ballt', 'balgt', 'aalt', 'baut', 'galt', 'malt', 'halt', 'kalt', 'Halt']	True	0.0	True
3027	runergfalen	runtergefallen	04-161-3-II-Jenga.csv	1	28	1	runergfalen	['hergefallenen']	False	runergfalen	runtergefallen	['hergefallenen']	False		False
3028	richt	nicht	04-161-3-II-Jenga.csv	9	135	1	richt	['riecht', 'eicht', 'rocht', 'richte', 'reicht', 'bricht', 'richt-', 'recht', 'nicht', 'licht', 'dicht', 'ficht', 'wicht', 'rächt', 'röcht']	True	richt	nicht	['riecht', 'eicht', 'rocht', 'richte', 'reicht', 'bricht', 'richt-', 'recht', 'nicht', 'licht', 'dicht', 'ficht', 'wicht', 'rächt', 'röcht']	True	8.0	False
3029	uberall	überall	04-161-3-II-Jenga.csv	3	35	3	uberall	['überall', 'oberall', 'überall', 'beraube']	True	uberall	überall	['überall', 'Oberall', 'Überall', 'beraube']	True	0.0	True
3030	kaube	glaube	04-161-3-II-Jenga.csv	1	1	1	kaube	['kaue', 'kaure', 'raube', 'kaute', 'taube', 'kaufe', 'taube', 'laube', 'haube']	True	kaube	glaube	['kaue', 'kaure', 'raube', 'kaute', 'taube', 'kaufe', 'Taube', 'Laube', 'Haube']	False		False
3031	grochen	gerochen	04-161-3-II-Jenga.csv	1	9	1	grochen	['rochen', 'gerochen', 'krochen']	True	grochen	gerochen	['rochen', 'gerochen', 'krochen']	True	1.0	False
3032	holzstei	holzstein	04-161-3-II-Jenga.csv	1	1	1	holzstei	['holzfrei']	False	holzstei	Holzstein	['holzfrei']	False		False
3033	fosicht	vorsicht	04-161-3-II-Jenga.csv	3	3	3	fosicht	['sichtlich']	False	fosicht	Vorsicht	['sichtlich']	False		False
3034	schrieh	schrie	04-163-3-II-Jenga.csv	5	13	5	schrieh	['schrie', 'schrien', 'schriet', 'schrieb']	True	schrieh	schrie	['schrie', 'schrien', 'schriet', 'schrieb']	True	0.0	True
3035	lechilt	lächelt	04-163-3-II-Jenga.csv	1	11	1	lechilt	['schilt']	True	lechilt	lächelt	['schilt']	False		False
3036	frsucht	versucht	04-166-3-II-Jenga.csv	1	43	1	frsucht	['ersucht', 'sucht']	True	frsucht	versucht	['ersucht', 'sucht']	False		False
3037	bach	brach	04-166-3-II-Jenga.csv	1	1	1	bach	['bach', 'nach', 'ach', 'brach', 'bach-', '-bach', 'lach', 'mach', 'fach', 'back', 'wach', 'dach', 'fach']	True	bach	brach	['Bach', 'nach', 'ach', 'brach', 'bach-', '-bach', 'lach', 'mach', 'fach', 'back', 'wach', 'Dach', 'Fach']	True	3.0	False
3038	erseken	erschrecken	04-166-3-II-Jenga.csv	1	6	1	erseken	['ersehen', 'versenken', 'versenke']	True	erseken	erschrecken	['ersehen', 'versenken', 'versenke']	False		False
3039	erkamt	herkamt	04-166-3-II-Jenga.csv	1	1	1	erkamt	['herkamt', 'verkamt', 'er kamt', 'er-kamt', 'merkamt', 'werkamt', 'überkamt']	True	erkamt	herkamt	['herkamt', 'verkamt', 'er kamt', 'er-kamt', 'Merkamt', 'Werkamt', 'überkamt']	True	0.0	True
3040	jengerturm	jengaturm	04-167-3-II-Jenga.csv	1	2	1	JengerTurm	['gehungert']	False	JengerTurm	Jengaturm	['Gehungert']	False		False
3041	aben	haben	04-167-3-II-Jenga.csv	1	19	1	aben	['laben', 'gaben', 'haben', 'raben', 'laben', 'gaben', 'waben', 'eben', 'aber', 'oben', 'amen', 'üben', 'aßen', 'üben', 'abebben']	True	aben	haben	['laben', 'gaben', 'haben', 'Raben', 'Laben', 'Gaben', 'Waben', 'eben', 'aber', 'oben', 'amen', 'üben', 'aßen', 'Üben', 'abebben']	True	2.0	False
3042	fertich	fertig	04-167-3-II-Jenga.csv	3	43	3	fertich	['fertige']	True	fertich	fertig	['fertige']	False		False
3043	vertich	fertig	04-167-3-II-Jenga.csv	5	43	5	vertich	['versichert', 'verstrich', 'verrichte']	True	vertich	fertig	['versichert', 'verstrich', 'verrichte']	False		False
3044	hinnsetzen	hinsetzen	04-167-3-II-Jenga.csv	2	20	2	hinnsetzen	['hinsetzen', 'kinnsetzen', 'zinnsetzen', 'hineinsetzen', 'hineinsetze', 'hinzusetzen', 'hinsetze']	True	hinnsetzen	hinsetzen	['hinsetzen', 'Kinnsetzen', 'Zinnsetzen', 'hineinsetzen', 'hineinsetze', 'hinzusetzen', 'hinsetze']	True	0.0	True
3045	ich	sich	04-167-3-II-Jenga.csv	2	55	2	ich	[]	True	ich	sich		False		False
3046	gehefalen	gefallen	04-167-3-II-Jenga.csv	2	69	2	gehefalen	['hergefallen', 'gefallenen', 'gefallen', 'gefalle']	True	gehefalen	gefallen	['hergefallen', 'gefallenen', 'gefallen', 'gefalle']	True	2.0	False
3047	pahr	paar	04-167-3-II-Jenga.csv	1	40	1	pahr	['paar', 'fahr', 'wahr', 'jahr', 'lahr']	True	pahr	paar	['paar', 'fahr', 'wahr', 'Jahr', 'Lahr']	True	0.0	True
3048	baukl-özien	bauklötzchen	04-167-3-II-Jenga.csv	1	2	1	Baukl-özien	['?']	False	Baukl-özien	Bauklötzchen	?	False		False
3049	wegehgen	wegen	04-167-3-II-Jenga.csv	1	5	1	wegehgen	['weggehen', 'weggesehen', 'wegbewegen', 'wegzugehen', 'wegfegen']	True	wegehgen	wegen	['weggehen', 'weggesehen', 'wegbewegen', 'wegzugehen', 'wegfegen']	False		False
3050	gehefangen	gefangen	04-167-3-II-Jenga.csv	1	5	1	gehefangen	['gehe fangen', 'gehe-fangen', 'gefangenen', 'angefangen', 'gefangennehme', 'gefangen']	True	gehefangen	gefangen	['gehe fangen', 'gehe-fangen', 'gefangenen', 'angefangen', 'gefangennehme', 'gefangen']	True	5.0	False
